date,ticker,mu,theta,kappa,xi,rho,lam,v0,mu_j,sigma_j,kappa_j
2008-01-02,AAPL,0.7481422179251709,0.177088259074507,214.9829636692789,8.717207685984729,-0.06341648462226532,1.984251968503937,0.08820489565011365,0.10017073341069183,0.0,0.10535962378461439
2008-01-02,MSFT,0.1702779367682945,0.05276247539354567,252.0,1e-06,0.06869565867600286,1.984251968503937,0.06712984010907387,0.09078180019181259,0.0,0.09503004384321989
2008-01-02,SPY,-0.09750293755582676,0.03763346545753069,252.0,1e-06,-0.20293442967686973,0.0,0.029023126458652883,0.0,0.0,0.0
2008-01-31,AAPL,0.07933729635960543,0.18461989806705278,209.6790435426831,8.790169567110707,-0.09439291270767718,3.968503937007874,0.2813414791299788,-0.00619869473177781,0.15042908790095094,0.005128868357051175
2008-01-31,MSFT,0.06675829121833132,0.06005084126769842,252.0,1e-06,0.013668666056846144,1.984251968503937,0.08604728810739977,0.09078180019181259,0.0,0.09503004384321989
2008-01-31,SPY,-0.10808887173735178,0.04224717097891739,252.0,1e-06,-0.23484151669110853,0.0,0.058282661509944274,0.0,0.0,0.0
2008-02-29,AAPL,-0.11698832170643363,0.17707478649403285,200.67406931037968,8.42179136245801,-0.06816611866023463,4.0,0.20317728865163576,-0.00619869473177781,0.15042908790095094,0.005128868357051175
2008-02-29,MSFT,-0.13253826874275373,0.06238078133606138,252.0,1e-06,-0.014718212239097889,4.0,0.06061233217543291,0.011277987105574816,0.112435370726933,0.01775461550658841
2008-02-29,SPY,-0.19105792739250127,0.039125367908345095,252.0,1e-06,-0.2507297826975528,0.0,0.04239687344862237,0.0,0.0,0.0
2008-03-31,AAPL,-0.11221817947726764,0.18793019409688091,215.1243798851436,8.983045158766494,0.0003020449477670127,4.032,0.19825243553596372,-0.00619869473177781,0.15042908790095094,0.005128868357051175
2008-03-31,MSFT,-0.10802334051152307,0.07559777328759401,252.0,1e-06,0.1122239504599415,4.032,0.1064148651592379,0.011277987105574816,0.112435370726933,0.01775461550658841
2008-03-31,SPY,-0.37548151398831553,0.04446581335770003,252.0,1e-06,-0.2272896470377867,2.016,0.06097262751150682,0.04134868233097411,0.0,0.042215444307393435
2008-04-30,AAPL,-0.12281078552195956,0.19718135217485383,216.2115285989095,9.224712291955427,-0.03800352227499827,4.032,0.16884017916174973,-0.00619869473177781,0.15042908790095094,0.005128868357051175
2008-04-30,MSFT,-0.16705854980306484,0.0814531509702865,252.0,1e-06,0.15839744028208352,4.032,0.08566780510322636,-0.06608886206576536,0.0030221233507500816,-0.06394804395592402
2008-04-30,SPY,-0.20090001999576415,0.05015567999546818,252.0,1e-06,0.05144269380604715,0.0,0.019181713220033616,0.0,0.0,0.0
2008-05-31,AAPL,0.3027625054260512,0.1754354381859754,252.0,1e-06,-0.02179190297911094,2.032258064516129,0.09604237687935141,-0.11256812287424744,0.0,-0.10646352523776614
2008-05-31,MSFT,-0.06450250250683383,0.0768279238531646,252.0,1e-06,0.2111444928017117,4.064516129032258,0.05391845897797292,-0.06608886206576536,0.0030221233507500816,-0.06394804395592402
2008-05-31,SPY,-0.1997096137648715,0.03903117869120152,252.0,1e-06,-0.10916145611498984,2.032258064516129,0.019603238885240265,0.04134868233097411,0.0,0.042215444307393435
2008-06-30,AAPL,-0.12957625416175675,0.18104880411161878,252.0,1e-06,-0.05148687783572273,2.0,0.13413347040066942,-0.11256812287424744,0.0,-0.10646352523776614
2008-06-30,MSFT,-0.2694096339107914,0.08089029198940728,252.0,1e-06,0.19655758073456286,4.0,0.09452875012767527,-0.06608886206576536,0.0030221233507500816,-0.06394804395592402
2008-06-30,SPY,-0.3727732220712043,0.04139234913619204,252.0,1e-06,-0.14391380763068334,2.0,0.04376365623328348,0.04134868233097411,0.0,0.042215444307393435
2008-07-31,AAPL,0.32130263587010965,0.1643471791098407,252.0,1e-06,0.031058044755952394,0.0,0.16825096277561283,0.0,0.0,0.0
2008-07-31,MSFT,-0.19776487561307826,0.09542027044754842,250.3877161797991,6.905693789836729,0.010552866287214855,4.0,0.16771759643742604,-0.06608886206576536,0.0030221233507500816,-0.06394804395592402
2008-07-31,SPY,-0.2512635286085865,0.040506786981210435,252.0,1e-06,-0.09120346875113582,2.0,0.05338157454984778,0.04134868233097411,0.0,0.042215444307393435
2008-08-31,AAPL,0.6043163599342516,0.14659014352418748,252.0,1e-06,0.017959796363922472,0.0,0.0968331891263798,0.0,0.0,0.0
2008-08-31,MSFT,0.276444172103101,0.0879374487907016,220.21307922257557,5.886836365223287,0.22001981502724716,3.968503937007874,0.06340617231229645,-0.06308346299697032,0.0012281527726833413,-0.06113418200368814
2008-08-31,SPY,-0.15460559201479995,0.04052401945433669,252.0,1e-06,-0.005951014638593527,1.984251968503937,0.04105464507312373,0.04134868233097411,0.0,0.042215444307393435
2008-09-30,AAPL,-0.0634590975552354,0.18358499861173164,221.11884579978013,9.001439372376506,-0.25410277511813467,1.9534883720930234,0.42013977418154136,-0.19746991655071078,0.0,-0.17919516710312466
2008-09-30,MSFT,0.10675700853741832,0.115987320614344,224.45185152602033,7.2085404571618605,-0.06435833241717566,1.9534883720930234,0.18930714262815523,-0.09126664863253087,0.0,-0.08722571156924541
2008-09-30,SPY,-0.054996121971754824,0.062271893823501186,193.9118083749592,4.909402632993063,-0.1783520568029098,1.9534883720930234,0.18935957253743727,-0.0919288693156215,0.0,-0.08782996948391075
2008-10-31,AAPL,-0.8198218138333622,0.2775798742516618,217.34291293101947,10.973551725309262,-0.21091959387646778,3.906976744186047,0.7290764593040207,-0.033637911275697374,0.23169344381070442,-0.006773938065377516
2008-10-31,MSFT,-0.8025505759338978,0.19557413351940617,172.3525829635008,8.202478328710106,-0.28219988151110276,1.9534883720930234,0.5224889388808827,0.1706253854610824,0.0,0.18604635558015614
2008-10-31,SPY,-0.770236665308941,0.10978596924247588,238.52045152699606,7.229640757787778,-0.28342760510380993,7.813953488372094,0.34179924299466174,0.006320123685817913,0.11494033931290584,0.013009663275904026
2008-11-30,AAPL,-1.2985105748271728,0.3585493628983545,237.49329694263503,13.037089347232303,-0.02210240533110969,3.968503937007874,0.6070461171047913,-0.033637911275697374,0.23169344381070442,-0.006773938065377516
2008-11-30,MSFT,-1.234756182053815,0.2522113761330067,174.91754190936012,9.38381646059289,-0.27999865534719887,3.968503937007874,0.36862490275675114,0.14315715224214154,0.038845947952653365,0.15478208604027066
2008-11-30,SPY,-1.321385903116479,0.2141368704520177,195.50861989989752,9.141325360070892,-0.5161939193988091,3.968503937007874,0.44294209933622347,0.10582535469218302,0.005052182273772531,0.11164190597431545
2008-12-31,AAPL,-0.9452876725217929,0.40945543314620847,214.74099315024384,13.247724375055308,0.06103226784023585,1.96875,0.2523707558973722,-0.19746991655071078,0.0,-0.17919516710312466
