date,ticker,mu,sigma,lam,mu_j,kappa,sigma_j
2008-01-02,AAPL,0.7481422179251709,0.41677867201778396,1.984251968503937,0.10017073341069183,0.10535962378461439,0.0
2008-01-02,MSFT,0.1702779367682945,0.2289211398761646,1.984251968503937,0.09078180019181259,0.09503004384321989,0.0
2008-01-02,SPY,-0.09750293755582676,0.1946641180565994,0.0,0.0,0.0,0.0
2008-01-31,AAPL,0.07933729635960543,0.3722893072662752,3.968503937007874,-0.00619869473177781,0.005128868357051175,0.15042908790095094
2008-01-31,MSFT,0.06675829121833132,0.2448220891969984,1.984251968503937,0.09078180019181259,0.09503004384321989,0.0
2008-01-31,SPY,-0.10808887173735178,0.20624193587514356,0.0,0.0,0.0,0.0
2008-02-29,AAPL,-0.11698832170643363,0.36150427667791846,4.0,-0.00619869473177781,0.005128868357051175,0.15042908790095094
2008-02-29,MSFT,-0.13253826874275373,0.19176946508619164,4.0,0.011277987105574816,0.01775461550658841,0.112435370726933
2008-02-29,SPY,-0.19105792739250127,0.19822300150369473,0.0,0.0,0.0,0.0
2008-03-31,AAPL,-0.11221817947726764,0.37562020935578094,4.032,-0.00619869473177781,0.005128868357051175,0.15042908790095094
2008-03-31,MSFT,-0.10802334051152307,0.22292888681395998,4.032,0.011277987105574816,0.01775461550658841,0.112435370726933
2008-03-31,SPY,-0.37548151398831553,0.2101409766256648,2.016,0.04134868233097411,0.042215444307393435,0.0
2008-04-30,AAPL,-0.12281078552195956,0.38762787138747684,4.032,-0.00619869473177781,0.005128868357051175,0.15042908790095094
2008-04-30,MSFT,-0.16705854980306484,0.2831562003057914,4.032,-0.06608886206576536,-0.06394804395592402,0.0030221233507500816
2008-04-30,SPY,-0.20090001999576415,0.22449656496389045,0.0,0.0,0.0,0.0
2008-05-31,AAPL,0.3027625054260512,0.41907555552075376,2.032258064516129,-0.11256812287424744,-0.10646352523776614,0.0
2008-05-31,MSFT,-0.06450250250683383,0.2754778730142758,4.064516129032258,-0.06608886206576536,-0.06394804395592402,0.0030221233507500816
2008-05-31,SPY,-0.1997096137648715,0.19750284726894923,2.032258064516129,0.04134868233097411,0.042215444307393435,0.0
2008-06-30,AAPL,-0.12957625416175675,0.42514842068378084,2.0,-0.11256812287424744,-0.10646352523776614,0.0
2008-06-30,MSFT,-0.2694096339107914,0.2815020135525685,4.0,-0.06608886206576536,-0.06394804395592402,0.0030221233507500816
2008-06-30,SPY,-0.3727732220712043,0.20270658372506087,2.0,0.04134868233097411,0.042215444307393435,0.0
2008-07-31,AAPL,0.32130263587010965,0.4065083209572113,0.0,0.0,0.0,0.0
2008-07-31,MSFT,-0.19776487561307826,0.3064896419113504,4.0,-0.06608886206576536,-0.06394804395592402,0.0030221233507500816
2008-07-31,SPY,-0.2512635286085865,0.20105511050710892,2.0,0.04134868233097411,0.042215444307393435,0.0
2008-08-31,AAPL,0.6043163599342516,0.3824824915245247,0.0,0.0,0.0,0.0
