date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2008-08-01,2007-02-02,2008-08-01,378,0.40966002063602613,20.0,0.1637596822265028,3.0,-0.07620236736166613,0.15352280316658887,1.8023271461498556,18.197672853850143,0.17997870776301556,0.1423626536993537,12,True,False
2008-08-31,2007-03-01,2008-08-29,380,0.4608795079658626,20.0,0.1635901241480831,3.0,-0.06471209393966135,0.0968331891263798,4.8573562379338435,15.142643762066157,0.2160654727385092,0.04960155447644147,14,True,False
2008-09-30,2007-04-02,2008-09-30,379,0.13403233465830136,20.0,0.20940807891497792,3.0,-0.3689473686510824,0.8808516650341112,9.35231582608772,10.64768417391228,0.39334013949821184,0.3953438044921918,12,True,False
2008-10-31,2007-05-01,2008-10-31,382,0.04958187056390587,20.0,0.2573672676722807,3.0,-0.2763742220820116,0.8431540627473909,10.36873664724114,9.63126335275886,0.5344413463651334,0.5704142641995945,8,True,False
2008-11-30,2007-05-31,2008-11-28,380,-0.16455874763134623,20.0,0.2855904934120626,3.0,-0.21498291816798773,0.6070461171047913,12.519278722466115,7.480721277533885,0.7635373189741702,0.5739968401994799,8,True,False
2008-12-31,2007-07-02,2008-12-31,380,-0.2371375047258022,20.0,0.29583108121145363,3.0,-0.2200280991792246,0.2523707558973722,9.554551842480176,10.445448157519824,0.5664306150396826,0.2700358723891758,8,True,False
2009-01-31,2007-08-01,2009-01-30,379,-0.25248457715781314,20.0,0.2979853559228897,3.0,-0.20965785643509344,0.2674759918832575,-1.4695818007994077,21.469581800799407,0.2775884120032505,0.16615405709024786,6,True,False
2009-02-28,2007-08-29,2009-02-27,378,-0.2337702045797036,20.0,0.2965933427883557,3.0,-0.21857266205798423,0.18706919138912073,0.03562221869942385,19.964377781300577,0.29712255101299145,0.348184241395057,8,True,False
2009-03-31,2007-10-01,2009-03-31,378,-0.2522685507957175,20.0,0.300845188375698,3.0,-0.20708573895496982,0.23628945597178816,5.499237794514355,14.500762205485646,0.41493706897957144,0.17979054110427692,8,True,False
2009-04-30,2007-10-31,2009-04-30,377,-0.26481837939384756,20.0,0.30020419607527904,3.0,-0.21313997722030179,0.10915386884233041,-9.77479569758589,29.77479569758589,0.20164987805415524,0.12700685438543607,10,True,False
2009-05-31,2007-12-03,2009-05-29,375,-0.1975393789216882,20.0,0.291220823219444,3.0,-0.22572920915692068,0.15517600189229805,-15.350633310191139,35.35063331019114,0.1647613046499445,0.14535818615788978,10,True,False
2009-06-30,2007-12-31,2009-06-30,378,-0.22574451477619278,20.0,0.2875718168535859,3.0,-0.22527810896675973,0.05198778450236687,-7.7869906120512855,27.786990612051284,0.20698305971202605,0.0619282933823022,10,True,False
2009-07-31,2008-02-01,2009-07-31,378,0.1254678131854119,20.0,0.26744669056375275,3.0,-0.2026153350300295,0.07105381763625501,-26.840107271892744,46.84010727189275,0.11419559268355432,0.01330800236423383,12,True,False
