date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2008-08-01,2007-02-02,2008-08-01,378,0.40966002063602613,13.543094615700092,0.1433298253966066,1.7275716905463803,-0.4921937771366729,0.15411594010602378,2.0,-0.03060109782853922,0.11445910655796028,-0.023763742050551873
2008-08-31,2007-03-01,2008-08-29,380,0.4608795079658626,13.200883166883143,0.16341118809037655,0.48518696957567464,-0.9899999411675494,0.05805655125261259,1.9894736842105263,-0.03060109782853922,0.11445910655796028,-0.023763742050551873
2008-09-30,2007-04-02,2008-09-30,379,0.13403233465830136,17.665810959483725,0.30853812925386054,3.4021848072270426,-0.46260315111921113,0.3906776223913349,2.6596306068601585,-0.07498779164118968,0.12559531893188122,-0.06489896767862913
2008-10-31,2007-05-01,2008-10-31,382,0.04958187056390587,19.999999999634873,0.46955166325180436,3.9999999999999996,-0.8027199581902719,0.6331435142566152,2.6387434554973823,-0.019918303003737592,0.16027442403174227,-0.007049393140966864
2008-11-30,2007-05-31,2008-11-28,380,-0.16455874763134623,4.187313435949904,0.9113857461552106,3.258877528422708,-0.6445995783676685,0.5525350567846018,2.6526315789473687,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2008-12-31,2007-07-02,2008-12-31,380,-0.2371375047258022,1.2491928971908879,1.3711869106336991,1.1226714498961456,-0.9728509337911238,0.2531280458382643,2.6526315789473687,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-01-31,2007-08-01,2009-01-30,379,-0.25248457715781314,0.4376355434402796,1.441565454987385,0.9822057034435662,-0.790014986604546,0.14641006793940192,2.6596306068601585,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-02-28,2007-08-29,2009-02-27,378,-0.2337702045797036,3.6798339825202104,0.25999029735054086,2.367377272325905,-0.4939142847703499,0.29284237028238114,2.6666666666666665,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-03-31,2007-10-01,2009-03-31,378,-0.2522685507957175,1.6261145786331757,0.9982293089262183,1.2322431883228668,-0.7270299189198292,0.15784172753037204,2.6666666666666665,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-04-30,2007-10-31,2009-04-30,377,-0.26481837939384756,19.666907493625533,0.13680997557967758,1.2357503169486372,-0.9899999999862417,0.11179510890612236,2.673740053050398,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-05-31,2007-12-03,2009-05-29,375,-0.1975393789216882,14.555683421025,0.09886330427454218,0.8248027422198432,-0.9899999957071302,0.10941411890911222,2.6879999999999997,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-06-30,2007-12-31,2009-06-30,378,-0.22574451477619278,4.728100926278911,0.22415327097930018,0.6579845852027881,-0.9899997815820621,0.06442710771547165,2.6666666666666665,-0.01538745533656119,0.16498773389462654,-0.0017754012760019533
2009-07-31,2008-02-01,2009-07-31,378,0.1254678131854119,3.8915743477994753,0.14592125398161873,0.9284638233547705,-0.9633914529972492,0.03085525577859615,2.0,0.017006100509334227,0.1858369547250473,0.03486790171658538
