date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.19452939687884388,20.0,0.013262035672089204,3.0,0.016485696828818817,0.009373042790721951,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488,-40.0,60.0,0.004420678557363068,0.014784038760273042,-0.05269196215043588,-0.05100886825359252,22,True,False,True
2014-01-31,2012-08-01,2014-01-31,379,0.1694915333382101,20.0,0.01306130709378184,3.0,-0.03720416316015279,0.0156541930199869,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488,-40.0,60.0,0.004353769031260613,0.021397828451241677,-0.07633646853054124,-0.0731841008065881,24,True,False,True
2014-02-28,2012-08-29,2014-02-28,378,0.18383243438077793,20.0,0.01351863522555894,3.0,-0.08017462102018547,0.017270270614944107,3.3333333333333335,-0.013816151059824122,0.02186547968889303,-0.013485348333359792,-40.0,60.0,0.00450621174185298,0.014452015631073399,-0.0421368549267625,-0.04103222303537213,24,True,False,True
2014-03-31,2012-10-01,2014-03-31,377,0.174618095888515,20.0,0.013392547788902835,3.0,-0.10533503206165441,0.01084316445501122,3.3421750663129974,-0.013816151059824122,0.02186547968889303,-0.013485348333359792,-40.0,60.0,0.004464182596300945,0.012508816827600685,-0.04948195167092539,-0.048050128981087736,18,True,False,True
2014-04-30,2012-10-31,2014-04-30,377,0.19213841057281048,20.0,0.013688421266798149,3.0,-0.09815278880287698,0.015881795221881823,3.3421750663129974,-0.013816151059824122,0.02186547968889303,-0.013485348333359792,-40.0,60.0,0.004562807088932716,0.013008656479731727,-0.04681056545229478,-0.04550370348617239,20,True,False,True
2014-05-31,2012-12-03,2014-05-30,376,0.2041088125056091,20.0,0.01285163016970739,3.0,-0.12061310353046005,0.006661732457839171,3.351063829787234,-0.004860755416451745,0.02592892694855411,-0.004514380204445501,-40.0,60.0,0.004283876723235797,0.01710948749687121,-0.028505905449820183,-0.0277766829156898,16,True,False,True
2014-06-30,2012-12-31,2014-06-30,378,0.22331802953510996,20.0,0.012357742339022803,3.0,-0.12566882503938911,0.003398788403745809,4.666666666666667,-0.009491926021530515,0.022600046304078372,-0.009194019124878494,0.14647498678743062,19.85352501321257,0.012448915072561366,0.00990025258431031,-0.006578962547602447,-0.006303629737315797,15,True,False,True
2014-07-31,2013-02-01,2014-07-31,378,0.1692583089438866,20.0,0.012204922205677548,3.0,-0.20825119494598365,0.010815876284745049,4.0,-0.015285423718113922,0.018192628749829395,-0.01500620551753895,-40.0,60.0,0.004068307401892516,0.02718793729284447,-0.05269614674092708,-0.051174771197672664,20,True,False,True
2014-08-31,2013-03-01,2014-08-29,380,0.1853580794195883,20.0,0.011672552485461176,3.0,-0.18535409523407442,0.006535637266634138,3.9789473684210526,-0.015285423718113922,0.018192628749829395,-0.01500620551753895,2.4425250327567225,17.557474967243277,0.013296390861713869,0.014401780700735552,-0.006690875608985143,-0.006504145616791801,18,True,False,True
2014-09-30,2013-04-01,2014-09-30,381,0.15111990481947266,20.0,0.01179217149133616,3.0,-0.20401986372522224,0.009011459901455536,3.968503937007874,-0.015285423718113922,0.018192628749829395,-0.01500620551753895,-40.0,60.0,0.003930723830445387,0.009522893311345561,-0.049762709482062434,-0.04838736557841805,23,True,False,True
2014-10-31,2013-05-01,2014-10-31,382,0.15407457311951092,20.0,0.01258314298398232,3.0,-0.11542276621581599,0.0331336387671108,1.9790575916230366,-0.008790757215571135,0.02644567870665445,-0.008405544449800906,-40.0,60.0,0.004194380994660773,0.015190504043937266,-0.0856662889079454,-0.08177847234645508,21,True,False,True
2014-11-30,2013-05-31,2014-11-28,380,0.14763087411286527,20.0,0.012217258744352833,3.0,-0.11258169728606297,0.004016145371643515,3.3157894736842106,-0.013702395343033658,0.019872590036632852,-0.013414152915380506,-39.47864218902538,59.47864218902538,0.004108116222803446,0.008249505676915734,-0.039708997728591544,-0.038741136896669914,23,True,False,True
2014-12-31,2013-07-01,2014-12-31,381,0.1637851575965882,20.0,0.011858633418971566,3.0,-0.06290265738371742,0.022888365869705746,3.968503937007874,-0.00674801932963461,0.022870617273797116,-0.0064654949194268285,-40.0,60.0,0.003952877806323855,0.00970854340697157,-0.056748432651216915,-0.05492113513217722,21,True,False,True
