ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
MSFT,2023-03-06 09:59:00,2023-03-06 09:59:00,256.68589020741905,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,384,384,0.0493,4.9,3.841923291438264,-1.0580767085617362,0.3402,344.564
MSFT,2023-03-06 10:59:00,2023-03-06 10:59:00,258.4200523078303,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,372,372,0.0493,4.9,4.630574827983078,-0.2694251720169225,0.3839,313.8654
MSFT,2023-03-06 11:59:00,2023-03-06 11:59:00,258.5097503475066,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,360,360,0.0493,4.9,4.574574139485782,-0.3254258605142182,0.5007,301.5116
MSFT,2023-03-06 12:59:00,2023-03-06 12:59:00,257.57290415533055,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,348,348,0.0493,4.9,4.135235194743102,-0.764764805256898,0.4478,306.678
MSFT,2023-03-06 13:59:00,2023-03-06 13:59:00,257.1044810592424,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,336,336,0.0493,4.9,3.6541148782904695,-1.2458851217095308,0.437,301.0099
MSFT,2023-03-06 14:59:00,2023-03-06 14:59:00,256.8136600817137,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,324,324,0.0493,4.9,3.4621291183530962,-1.4378708816469041,0.3603,288.9105
MSFT,2023-03-06 15:59:00,2023-03-06 15:59:00,256.03807103197806,257.5,11,11,2023-03-17 00:00:00,2023-03-10 15:59:00,312,312,0.0493,4.9,3.0346978541852674,-1.865302145814733,0.305,281.105
MSFT,2023-03-07 09:59:00,2023-03-07 09:59:00,256.4461170098453,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,306,306,0.0504,4.9,3.478663452418847,-1.4213365475811535,0.289,278.2659
MSFT,2023-03-07 10:59:00,2023-03-07 10:59:00,254.23520252604965,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,294,294,0.0504,4.9,2.3174579067177907,-2.5825420932822096,0.293,269.1718
MSFT,2023-03-07 11:59:00,2023-03-07 11:59:00,254.2501748588969,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,282,282,0.0504,4.9,2.2797326791322097,-2.6202673208677907,0.232,261.6422
MSFT,2023-03-07 12:59:00,2023-03-07 12:59:00,254.99879150126563,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,270,270,0.0504,4.9,2.5867664645407653,-2.313233535459235,0.2727,249.0332
MSFT,2023-03-07 13:59:00,2023-03-07 13:59:00,253.90082042579144,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,258,258,0.0504,4.9,1.9928124382328591,-2.907187561767141,0.2191,242.9212
MSFT,2023-03-07 14:59:00,2023-03-07 14:59:00,253.0174527877964,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,246,246,0.0504,4.9,1.6187464416472408,-3.2812535583527596,0.213,231.753
MSFT,2023-03-07 15:59:00,2023-03-07 15:59:00,253.69120776592828,257.5,10,10,2023-03-17 00:00:00,2023-03-10 15:59:00,234,234,0.0504,4.9,1.794766144821333,-3.1052338551786676,0.1991,220.8714
