date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2018-10-01,2017-04-03,2018-10-01,378,0.5232558139534884,0.4767441860465116,0.646875,0.353125,0.5481283422459893,0.5452127659574468,0.45478723404255317,0.4518716577540107,-5.9472448188737905,0.5557808344625813,-4.409081944185366,0.5872562009911378,-6.002329669023717,0.5903663695672369,-4.305157927662145,0.5710703208232316,1.0,1.0,0.5748663101604278,0.5
2018-10-31,2017-05-01,2018-10-31,381,0.5070093457943925,0.4929906542056075,0.6432926829268293,0.3567073170731707,0.5292553191489362,0.5342105263157895,0.46578947368421053,0.4707446808510638,-5.919724551777994,0.5765236665725286,-4.33150680379075,0.6005854514331479,-5.93081931583412,0.5890009219951023,-4.212677473054941,0.5890679052164235,1.0,1.0,0.5676392572944297,0.4986737400530504
2018-11-30,2017-05-31,2018-11-30,381,0.5046948356807511,0.49530516431924887,0.6454545454545455,0.35454545454545455,0.5105820105820106,0.5158730158730159,0.4841269841269841,0.4894179894179894,-5.859715348811943,0.5854502764364675,-4.268617894361876,0.5923721139629352,-5.872237207150115,0.5866304481325684,-4.173246123508488,0.5718576147165698,1.0,0.0,0.5649867374005305,0.4986737400530504
2018-12-31,2017-07-03,2018-12-31,377,0.5117924528301887,0.4882075471698113,0.6450617283950617,0.3549382716049383,0.5134408602150538,0.5186170212765957,0.4813829787234043,0.48655913978494625,-5.847843709730496,0.5831523409215573,-4.255237299592745,0.620677487247253,-5.839378321331635,0.5848504883873248,-4.055082028123924,0.550217039192495,1.0,1.0,0.5683646112600537,0.49865951742627346
2019-01-31,2017-08-01,2019-01-31,378,0.5046948356807511,0.49530516431924887,0.6512345679012346,0.3487654320987654,0.5213903743315508,0.5186170212765957,0.4813829787234043,0.4786096256684492,-5.814195905334909,0.5774509971230491,-4.194510100181022,0.6104506448029513,-5.801697770741178,0.5724421632032907,-4.037245217105479,0.539072431101221,0.0,1.0,0.5668449197860963,0.5
2019-02-28,2017-08-29,2019-02-28,377,0.5046948356807511,0.49530516431924887,0.6490683229813665,0.35093167701863354,0.516042780748663,0.516042780748663,0.48395721925133695,0.48395721925133695,-5.779129805224633,0.5614830252209789,-4.180544826639495,0.6017978966449643,-5.780392986825269,0.5882236204481142,-4.01057099350123,0.5287597414657632,0.0,0.0,0.5683646112600537,0.49865951742627346
2019-03-31,2017-10-02,2019-03-29,375,0.5186046511627908,0.48139534883720925,0.6550632911392404,0.3449367088607595,0.5188172043010753,0.516042780748663,0.48395721925133695,0.48118279569892475,-5.808336057265463,0.5779224507324844,-4.158218598900824,0.5922882116350975,-5.81773824565856,0.6000100557522293,-4.011501099189287,0.5294418676015611,1.0,1.0,0.5779569892473119,0.5
2019-04-30,2017-10-31,2019-04-30,375,0.5116822429906542,0.48831775700934577,0.659375,0.340625,0.5213903743315508,0.5267379679144385,0.4732620320855615,0.4786096256684492,-5.736050582745527,0.552855827731173,-4.168120000571777,0.573515187195092,-5.793676826118015,0.5931538935774054,-4.001046481611587,0.5250027685776891,1.0,0.0,0.5737265415549598,0.49865951742627346
2019-05-31,2017-12-01,2019-05-31,375,0.5,0.5,0.6371951219512195,0.3628048780487805,0.5106951871657754,0.5079787234042553,0.4920212765957447,0.48930481283422456,-5.664812547950658,0.5379414737391089,-4.1353991501334075,0.558998286606426,-5.82202747078334,0.6182740458819098,-3.977684755260207,0.5054205240423106,0.0,1.0,0.5614973262032086,0.5
2019-06-30,2018-01-02,2019-06-28,375,0.5254629629629629,0.4745370370370371,0.6383647798742138,0.36163522012578614,0.5079787234042553,0.5053475935828877,0.4946524064171123,0.4920212765957447,-5.644959805600982,0.5294848558130739,-4.1283344073559505,0.5548119496586583,-5.780774561074556,0.6155054881370987,-3.9422081311072357,0.48611002658395425,0.0,0.0,0.5748663101604278,0.5
2019-07-31,2018-02-01,2019-07-31,376,0.5325581395348837,0.46744186046511627,0.628125,0.371875,0.5,0.4973404255319149,0.5026595744680851,0.5,-5.647867283629427,0.5307332144104535,-4.155602625615779,0.5703460488134896,-5.739212099057182,0.5817889470270995,-3.940892661077794,0.48640778723399347,0.0,1.0,0.5721925133689839,0.5
2019-08-31,2018-03-01,2019-08-30,379,0.5208333333333334,0.47916666666666663,0.6388888888888888,0.3611111111111111,0.5052910052910053,0.5105820105820106,0.4894179894179894,0.49470899470899465,-5.646638054553602,0.5311423595000294,-4.1582831481168805,0.559303958604092,-5.7806937200849555,0.5930731233032553,-3.9688818740144094,0.4826925865479695,0.0,0.0,0.5702917771883289,0.4986737400530504
2019-09-30,2018-04-02,2019-09-30,378,0.5257009345794392,0.4742990654205608,0.6288343558282208,0.37116564417177916,0.4973404255319149,0.5,0.5,0.5026595744680851,-5.656653403677721,0.5521022993955641,-4.180180565261554,0.5161350375308948,-5.737493143607674,0.596175921086797,-3.997144032412902,0.4800174995634527,1.0,1.0,0.5691489361702128,0.5
