ticker,date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
AAPL,2019-01-02,2018-07-03,2019-01-02,126,-0.33007477477319713,229.81629607943566,0.08938262156442166,6.403205509328072,-0.11080283682667828,0.1236592054355827,4.0,-0.0002901071753456108,0.0966510620223204,0.004390215603081504
AAPL,2019-01-03,2018-07-05,2019-01-03,126,-0.29676145560795175,229.90180248732307,0.08947684867347529,6.407771466621507,-0.10971967381387376,0.1236592054355827,6.0,-0.035168232911248744,0.09121493769975189,-0.030532328584460977
AAPL,2019-01-04,2018-07-05,2019-01-04,127,-0.07054406118996247,238.79103450040552,0.10090458960081693,6.934975877255239,0.0702336103328551,0.1991373213283766,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-07,2018-07-09,2019-01-07,126,-0.11990688337283409,241.8244271426862,0.10121271678108482,6.98953221844463,0.07020613984759272,0.18504139206721829,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-08,2018-07-09,2019-01-08,127,-0.08087866597608236,241.77480367892025,0.1011218870175035,6.985678403886146,0.07271061936878336,0.16503583929962656,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-09,2018-07-10,2019-01-09,127,-0.07473074282619077,242.0943293395903,0.10131019281376066,6.996798477127397,0.07191208893697328,0.16693003712072402,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-10,2018-07-11,2019-01-10,127,-0.06586292534308112,242.26181968534735,0.10132778092697102,6.9998259170803285,0.07251284210483994,0.15123272850807976,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-11,2018-07-12,2019-01-11,127,-0.059422515152188805,241.90558347162172,0.10118011830769065,6.9895790946058085,0.07155901439372007,0.15188348031850102,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-14,2018-07-16,2019-01-14,126,-0.12767253027626776,242.5422310163299,0.10189579146226796,7.023479086788954,0.07085545147167396,0.15424344079321856,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-15,2018-07-16,2019-01-15,127,-0.0858070304995438,242.54901755751877,0.10190812617250912,7.024002444506564,0.07205342283437192,0.15907607693422554,3.968503937007874,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-01-16,2018-07-17,2019-01-16,127,-0.1937115861053833,242.1184390737282,0.11080545802027432,7.3177066456218975,-0.0018639244222082786,0.15942471538348324,1.984251968503937,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-01-17,2018-07-18,2019-01-17,127,-0.1875202522667445,242.29249044792385,0.11085959815634824,7.322124567576148,-0.0020869995659384835,0.14715418307167444,1.984251968503937,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-01-18,2018-07-19,2019-01-18,127,-0.16424094814771717,242.26910155613453,0.11087451258786575,7.3222636492419255,-0.0021675562669973615,0.1465575880587,1.984251968503937,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-01-22,2018-07-23,2019-01-22,126,-0.22230230782760202,243.49674640291607,0.11266896522874545,7.399957410066856,-0.005741905365642904,0.15074210602613042,2.0,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-01-23,2018-07-24,2019-01-23,126,-0.21595541931985401,244.13481845020124,0.1127002147428008,7.410674178055295,-0.00672368765907637,0.13888749542790957,2.0,-0.10492448438305502,0.0,-0.09960748628479688
