trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2018-03-14,275.214962,257.0,15,0.0176,18.23,18.827544152999014,0.5975441529990135,0.73,13.863
2019-09-05,297.810846,277.0,8,0.0197,20.62,20.881870075826694,0.2618700758266925,0.5455,5.194
2019-01-15,260.405414,247.0,31,0.0245,14.99,15.640159441319055,0.6501594413190546,0.4025,23.2925
2019-01-15,260.405414,247.5,24,0.0245,13.96,15.06733184653373,1.1073318465337287,0.3105,23.379
2019-06-03,274.665808,261.0,46,0.0235,16.23,16.755436054197517,0.5254360541975167,0.535,31.9555
2018-02-28,271.394485,260.0,51,0.0165,14.6,13.651628909713054,-0.9483710902869458,0.5345,37.5335
2018-04-05,265.675501,269.0,11,0.0172,1.6,1.991532227527735,0.39153222752773487,0.1135,10.8365
2019-02-06,272.708317,269.0,7,0.0242,4.29,5.710036784279589,1.4200367842795893,0.3975,5.8765
2019-07-09,297.272645,303.0,31,0.0226,1.52,3.2113102284608868,1.6913102284608867,0.0575,30.3005
2019-07-30,300.761943,307.0,27,0.0208,0.99,2.633637380983662,1.6436373809836622,0.1995,25.422
2019-02-21,277.396709,277.5,43,0.0245,4.45,9.733831619371951,5.283831619371951,0.333,40.832
2019-09-05,297.810846,293.0,50,0.0197,8.84,10.621097346105715,1.7810973461057156,0.1945,48.001
2019-07-23,299.948654,309.0,15,0.0206,0.11,0.9016149995671181,0.7916149995671181,0.066,14.9125
2018-11-29,273.930031,291.0,8,0.0237,0.08,0.0075201658391377164,-0.07247983416086229,0.0005,7.9995
2018-11-21,265.054563,286.0,21,0.0241,0.08,0.0822280548711939,0.002228054871193902,0.002,20.99
2018-05-10,272.058549,287.5,29,0.019,0.11,1.3669952310100097,1.2569952310100097,0.0195,28.943
2019-05-03,294.102535,320.0,49,0.0243,0.1,2.123021908954239,2.023021908954239,0.0585,48.326
2019-08-13,292.381097,308.0,48,0.02,0.51,1.062627959600563,0.552627959600563,0.083,47.583
2018-10-02,291.540791,293.0,20,0.0223,1.67,2.7300036677005117,1.0600036677005118,0.228,18.8255
2018-11-07,280.964928,261.0,54,0.0237,22.37,21.42220868256533,-0.947791317434671,0.773,37.0175
2019-11-29,314.18715,311.0,42,0.0159,6.65,9.167426892847441,2.517426892847441,0.163,39.139
2019-03-07,275.078384,279.5,8,0.0245,0.41,2.013294583306006,1.603294583306006,0.0905,7.8245
2019-07-09,297.272645,290.0,45,0.0226,10.75,11.595368780587053,0.8453687805870533,0.413,40.88
2019-06-24,293.592924,307.5,25,0.0213,0.27,1.8221028518678113,1.5521028518678113,0.0455,24.918
