date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2014-01-02,2012-07-03,2014-01-02,379,0.15966915637280898,19.99999999999998,0.041588217165165614,0.06272112827374919,0.9899975896143932,0.030504867149724665,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-01-31,2012-08-01,2014-01-31,379,0.19587566796266498,19.99999999999986,0.017941166578252572,1.4945334906080454,-0.32025619434332636,0.06268189805625206,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-02-28,2012-08-29,2014-02-28,378,0.17946373446131797,19.999999999999996,0.013412828492433576,0.46439622790614243,-0.9899999995644709,0.027176236890547427,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-03-31,2012-10-01,2014-03-31,377,0.2443983297398733,4.214400936666437,0.00010000028781043203,0.16534551680227677,-0.9899999993942464,0.04329474881279915,3.3421750663129974,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-04-30,2012-10-31,2014-04-30,377,0.2704610359088205,19.999999999995886,0.004181451508900515,0.4570976396151404,-0.9899999999999998,0.04379396834735294,2.673740053050398,-0.009845115996580445,0.09079154505269556,-0.005707215284722511
2014-05-31,2012-12-03,2014-05-30,376,0.31818737029888017,19.999999999958685,0.0020229130316468317,0.21169074047452832,-0.9899999560277172,0.019912426669198097,3.351063829787234,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-06-30,2012-12-31,2014-06-30,378,0.33052117056694197,0.14050277766126623,0.2193016396265052,0.2106916821431857,-0.9899999983536703,0.013435401811844622,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-07-31,2013-02-01,2014-07-31,378,0.33123897208859054,19.999999999510617,0.007302135135193724,0.7438682743752512,0.1330372825489943,0.02417169659134692,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-08-31,2013-03-01,2014-08-29,380,0.35374734142514463,19.999999999999996,0.00609138511878266,0.18332439210793583,-0.9899999964058814,0.011690220071678015,3.3157894736842106,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-09-30,2013-04-01,2014-09-30,381,0.3472258713854683,2.3207791294591815,0.00010000773897279384,0.09414231757958434,-0.989999999999995,0.017766815746115012,3.3070866141732282,-0.016928634536809196,0.08020729184020962,-0.013618448045135012
2014-10-31,2013-05-01,2014-10-31,382,0.2584925364319098,17.28260936700671,0.00010000000000000002,0.3783809032246025,-0.9899999979982184,0.023426082038581035,2.6387434554973823,-0.009845115996580445,0.09079154505269556,-0.005707215284722511
2014-11-30,2013-05-31,2014-11-28,380,0.2338438796074841,19.99925049213592,0.013209157817458341,0.46634063435272227,-0.989998229426127,0.024802509235345625,2.6526315789473687,-0.009845115996580445,0.09079154505269556,-0.005707215284722511
2014-12-31,2013-07-01,2014-12-31,381,0.2234599092639597,19.999999633398836,0.028526877797854844,0.455301786807895,-0.9899999999999999,0.026711061788063855,2.645669291338583,-0.009845115996580445,0.09079154505269556,-0.005707215284722511
