trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2018-03-14,275.214962,257.0,15,0.0176,18.23,19.415914528242784,1.1859145282427832,0.678,10.4755
2019-09-05,297.810846,277.0,8,0.0197,20.62,21.407191923484966,0.7871919234849649,0.3355,6.754
2019-01-15,260.405414,247.0,31,0.0245,14.99,23.835388650706847,8.845388650706846,0.1995,30.287
2019-01-15,260.405414,247.5,24,0.0245,13.96,20.463549361064427,6.503549361064426,0.1755,21.8765
2019-06-03,274.665808,261.0,46,0.0235,16.23,17.075017851930372,0.8450178519303719,0.701,37.664
2018-02-28,271.394485,260.0,51,0.0165,14.6,16.428968861796623,1.828968861796623,0.5845,45.1505
2018-04-05,265.675501,269.0,11,0.0172,1.6,4.553929415402883,2.953929415402883,0.1255,10.547
2019-02-06,272.708317,269.0,7,0.0242,4.29,5.614718990601345,1.3247189906013448,0.355,6.3905
2019-07-09,297.272645,303.0,31,0.0226,1.52,3.2268553113983875,1.7068553113983875,0.1335,29.943
2019-07-30,300.761943,307.0,27,0.0208,0.99,2.571718527289515,1.581718527289515,0.19,25.904
2019-02-21,277.396709,277.5,43,0.0245,4.45,10.835974823164953,6.385974823164953,0.106,40.9885
2019-09-05,297.810846,293.0,50,0.0197,8.84,13.36543485897559,4.52543485897559,0.308,45.96
2019-07-23,299.948654,309.0,15,0.0206,0.11,0.8465522178441011,0.7365522178441011,0.0495,14.7755
2018-11-29,273.930031,291.0,8,0.0237,0.08,0.29218064639616026,0.21218064639616024,0.0055,7.983
2018-11-21,265.054563,286.0,21,0.0241,0.08,0.6121546412402928,0.5321546412402929,0.047,20.853
2018-05-10,272.058549,287.5,29,0.019,0.11,1.9109095332035577,1.8009095332035576,0.0495,28.827
2019-05-03,294.102535,320.0,49,0.0243,0.1,0.6246023247650678,0.5246023247650679,0.0195,48.9
2019-08-13,292.381097,308.0,48,0.02,0.51,1.5633847580096305,1.0533847580096305,0.0675,47.185
2018-10-02,291.540791,293.0,20,0.0223,1.67,1.8503293389758169,0.18032933897581693,0.1,19.746
2018-11-07,280.964928,261.0,54,0.0237,22.37,23.381721568823764,1.0117215688237629,0.785,49.0465
2019-11-29,314.18715,311.0,42,0.0159,6.65,10.062393246165994,3.412393246165994,0.2035,41.2245
2019-03-07,275.078384,279.5,8,0.0245,0.41,1.1870343356792064,0.7770343356792064,0.0045,7.974
2019-07-09,297.272645,290.0,45,0.0226,10.75,12.428520874830495,1.678520874830495,0.29,44.3515
2019-06-24,293.592924,307.5,25,0.0213,0.27,1.4446723720443087,1.1746723720443086,0.0675,24.8075
