date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0
2019-09-03,2018-03-05,2019-09-03,378,0.11832700889140894,19.130017343686813,0.10608481607291399,2.2325874177312386,-0.6064998198454237,0.10160718425435067
2019-09-30,2018-04-02,2019-09-30,378,0.20773796769561148,14.947604654156837,0.1526196987980098,3.9999999999995186,-0.5694542476870413,0.05495717415381411
2019-10-31,2018-05-01,2019-10-31,380,0.28629654241511315,19.999999999999996,0.010550416022318217,3.9999999999999996,-0.5101608392472974,0.19312487303319914
2019-11-30,2018-05-31,2019-11-29,379,0.2502067606197388,5.67111191886442,0.08504200404564109,1.5008954385460793,-0.44746811245727963,0.057672394983785305
2019-12-31,2018-07-02,2019-12-31,378,0.3222236300890208,19.999999999578513,0.09193313999059412,3.99999999999861,-0.27523853959746314,0.09724580483666555
2020-01-31,2018-08-01,2020-01-31,378,0.33889256210589824,19.999999999999996,0.0696237145440088,3.999999999435586,-0.27940075884910276,0.09555362081298373
2020-02-29,2018-08-30,2020-02-28,376,0.1504457121466315,19.999999999999993,0.06222302935858028,3.999999999999997,-0.4545504364381916,0.4589012177807141
2020-03-31,2018-10-01,2020-03-31,377,0.0934861112958312,14.787762157835166,0.2369722323359709,3.999999999814504,-0.6940721014006614,0.554790009490013
2020-04-30,2018-10-31,2020-04-30,376,0.22851975793713597,19.999999999999964,0.11309699912579756,3.999999999999996,-0.46275600227873737,0.2557248133790566
2020-05-31,2018-12-03,2020-05-29,374,0.4021306918071535,19.999999999997762,0.10108388108063622,3.9999999999998104,-0.5148354077813125,0.1220773243667506
2020-06-30,2018-12-31,2020-06-30,378,0.5786712196193096,19.999999999999954,0.1619277914974748,3.203317066206816,-0.3754751703979275,0.11638920720404237
2020-07-31,2019-02-01,2020-07-31,378,0.6383571275128099,19.999999999999996,0.08708643721762696,3.9999999967095983,-0.3560725226715919,0.22774648271051595
2020-08-31,2019-03-01,2020-08-31,380,0.7359508844157324,19.99999999999695,0.1546423520191313,3.9999999999999973,0.1872072752977538,0.33799929012755603
