trading_date,S_t,K,dte,market,model_price,error,early_ex_frac
2023-03-13 11:00:00,387.4,375.78,2,14.398583777246927,14.732951581190775,0.3343678039438487,0.749
2023-03-13 11:00:00,387.4,387.4,2,7.1806940730122335,7.2364887294699205,0.055794656457687,0.5305
2023-03-13 11:00:00,387.4,399.02,2,2.882637352430237,3.1232319881245254,0.24059463569428852,0.248
2023-03-13 13:00:00,386.03,374.45,2,13.323322149125318,13.227965219095466,-0.09535693002985113,0.79
2023-03-13 13:00:00,386.03,386.03,2,5.780187122626813,5.9183838877729125,0.13819676514609913,0.3095
2023-03-13 13:00:00,386.03,397.61,2,1.7843283232203078,1.6650631262764155,-0.11926519694389226,0.081
2023-03-13 15:00:00,388.64,376.98,2,12.917090608369506,12.654206739871949,-0.26288386849755696,0.7325
2023-03-13 15:00:00,388.64,388.64,2,5.066830658624184,5.318997212036502,0.25216655341231764,0.381
2023-03-13 15:00:00,388.64,400.3,2,1.2612183025794792,1.3913294723806653,0.1301111698011861,0.1755
