ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.14212022407276428,0.22165931026536317,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
MSFT,2013-01-02,2012-07-03,2013-01-02,127,-0.1713699371350532,0.1986180919853216,0.0,0.0,0.0,0.0
SPY,2013-01-02,2012-07-03,2013-01-02,127,0.08411255509704318,0.1206255082622625,1.984251968503937,0.025269060157969925,0.0,0.025591029089062634
