date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2014-01-02,2012-07-03,2014-01-02,379,0.5677570093457944,0.43224299065420557,0.5512048192771084,0.44879518072289154,0.005546230053621924,0.004726736995626088,0.005354102193084924,0.004860802555819684,0.0,0.5620052770448549
2014-01-31,2012-08-01,2014-01-31,379,0.5717592592592593,0.4282407407407407,0.5640243902439024,0.43597560975609756,0.005356833084585704,0.004550707588457058,0.005468348949566198,0.005038773168066935,0.0,0.5672823218997362
2014-02-28,2012-08-29,2014-02-28,378,0.5717592592592593,0.4282407407407407,0.5674846625766872,0.4325153374233129,0.005476532652961486,0.0044811426175099065,0.005599891367089593,0.0052289993952358525,1.0,0.5714285714285714
2014-03-31,2012-10-01,2014-03-31,377,0.5737327188940092,0.42626728110599077,0.5745341614906831,0.4254658385093168,0.005410433345526511,0.004365353451698923,0.005705186381865119,0.005236215238815364,1.0,0.5755968169761273
2014-04-30,2012-10-31,2014-04-30,377,0.5840909090909091,0.4159090909090909,0.5828025477707006,0.4171974522292994,0.005480048643336848,0.004319487238496866,0.00588567653644295,0.00531667290735051,1.0,0.5851063829787234
2014-05-31,2012-12-03,2014-05-30,376,0.5776255707762558,0.42237442922374424,0.5955414012738853,0.40445859872611467,0.005410148706017905,0.004146183623806919,0.005642815763268394,0.005111988067839649,1.0,0.584
2014-06-30,2012-12-31,2014-06-30,378,0.5762331838565022,0.42376681614349776,0.603225806451613,0.3967741935483871,0.00530311925662989,0.004103964936601721,0.005434293101091424,0.005092459059254373,0.0,0.5888594164456233
2014-07-31,2013-02-01,2014-07-31,378,0.5588235294117647,0.4411764705882353,0.6146496815286624,0.3853503184713376,0.005178979647937816,0.003827881107216332,0.005640051332041334,0.005190874020224544,0.0,0.583554376657825
2014-08-31,2013-03-01,2014-08-29,380,0.5736607142857143,0.4263392857142857,0.6121794871794872,0.38782051282051283,0.005069489977928475,0.003774679379573746,0.005522951871343138,0.005057728200622905,1.0,0.5910290237467019
2014-09-30,2013-04-01,2014-09-30,381,0.5659090909090909,0.4340909090909091,0.5931677018633541,0.40683229813664595,0.005091437155996853,0.0038019812973028658,0.005506495859926433,0.0050735819593037655,0.0,0.5763157894736842
2014-10-31,2013-05-01,2014-10-31,382,0.5619266055045872,0.4380733944954128,0.5884146341463414,0.4115853658536585,0.005269627766581514,0.004074718902662035,0.005614855001783739,0.005139445131555667,1.0,0.5721784776902887
2014-11-30,2013-05-31,2014-11-28,380,0.5684931506849316,0.43150684931506844,0.5869565217391304,0.41304347826086957,0.0050899011746038504,0.0040638245618680536,0.005509195473852616,0.0051870462450457335,0.0,0.575197889182058
2014-12-31,2013-07-01,2014-12-31,381,0.5659090909090909,0.4340909090909091,0.5869565217391304,0.41304347826086957,0.005011718280143649,0.004274641207964278,0.005279122631377984,0.004973732782807752,0.0,0.5763157894736842
