date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
2014-01-02,2012-07-03,2014-01-02,379,0.19452939687884388,19.999995969591183,0.021092879429314936,2.3915492607580395,-0.725366492978633,0.018702299561318622,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488
2014-01-31,2012-08-01,2014-01-31,379,0.1694915333382101,1.7143252045057302,0.049434998511167186,1.2319125927827759,-0.785424850072945,0.03000315069615447,3.324538258575198,-0.004859975719115539,0.025928243060711457,-0.004513621678864488
2014-02-28,2012-08-29,2014-02-28,378,0.18383243438077793,19.999999999992333,0.010853651702744221,1.910668211451002,-0.5673657471322805,0.01702126108344865,3.3333333333333335,-0.013816151059824122,0.02186547968889303,-0.013485348333359792
2014-03-31,2012-10-01,2014-03-31,377,0.174618095888515,1.2923519463033981,0.06630533562495353,0.6272166501148381,-0.7416474089551823,0.009918215594369102,3.3421750663129974,-0.013816151059824122,0.02186547968889303,-0.013485348333359792
2014-04-30,2012-10-31,2014-04-30,377,0.19213841057281048,2.116908929076179,0.026955592451319937,0.6863884400227874,-0.718499205742399,0.012320470066612207,3.3421750663129974,-0.013816151059824122,0.02186547968889303,-0.013485348333359792
2014-05-31,2012-12-03,2014-05-30,376,0.2041088125056091,19.999999999435182,0.0065158032426687485,0.8171356411230448,-0.6771754788284648,0.009976091309875779,3.351063829787234,-0.004860755416451745,0.02592892694855411,-0.004514380204445501
2014-06-30,2012-12-31,2014-06-30,378,0.22331802953510996,1.7176420236746717,0.06368674882881524,2.3895509795751884,-0.06093522425138502,0.009006644916352339,4.666666666666667,-0.009491926021530515,0.022600046304078372,-0.009194019124878494
2014-07-31,2013-02-01,2014-07-31,378,0.1692583089438866,14.950997757774028,0.019265738080357912,1.837124274651866,-0.7891915228791296,0.03525772055178386,4.0,-0.015285423718113922,0.018192628749829395,-0.01500620551753895
2014-08-31,2013-03-01,2014-08-29,380,0.1853580794195883,4.3206967944014405,0.029391391433723497,3.997195685450603,-0.1270905505092297,0.016860910209145537,3.9789473684210526,-0.015285423718113922,0.018192628749829395,-0.01500620551753895
2014-09-30,2013-04-01,2014-09-30,381,0.15111990481947266,11.325724718574095,0.02756030965402345,1.7985543692827606,-0.8284451395465042,0.016992070332392188,3.968503937007874,-0.015285423718113922,0.018192628749829395,-0.01500620551753895
2014-10-31,2013-05-01,2014-10-31,382,0.15407457311951092,19.999999999967535,0.018626448281287917,1.5925572054631996,-0.6188049987018562,0.014430730155443388,1.9790575916230366,-0.008790757215571135,0.02644567870665445,-0.008405544449800906
2014-11-30,2013-05-31,2014-11-28,380,0.14763087411286527,8.164728370335478,0.01756407662682574,1.2611351185084225,-0.5415994423997345,0.006477989005628612,3.3157894736842106,-0.013702395343033658,0.019872590036632852,-0.013414152915380506
2014-12-31,2013-07-01,2014-12-31,381,0.1637851575965882,19.99999999999994,0.03812191058856843,3.9999999999978395,-0.8184115045357743,0.02001175282854869,3.968503937007874,-0.00674801932963461,0.022870617273797116,-0.0064654949194268285
