ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
MSFT,2023-05-08 09:59:00,2023-05-08 09:59:00,289.5365821907483,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,384,384,0.0530999999999999,6.075,29.291007936015063,23.216007936015064,0.0997,383.2924
MSFT,2023-05-08 10:59:00,2023-05-08 10:59:00,288.6868817987559,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,372,372,0.0530999999999999,6.075,28.16240781354677,22.087407813546772,0.0526,371.3699
MSFT,2023-05-08 11:59:00,2023-05-08 11:59:00,288.6727983668443,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,360,360,0.0530999999999999,6.075,27.150180134231853,21.075180134231854,0.0432,359.6253
MSFT,2023-05-08 12:59:00,2023-05-08 12:59:00,288.55402809105743,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,348,348,0.0530999999999999,6.075,25.89493608414422,19.81993608414422,0.0858,347.3589
MSFT,2023-05-08 13:59:00,2023-05-08 13:59:00,288.597686729983,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,336,336,0.0530999999999999,6.075,25.050680398712533,18.975680398712534,0.1214,334.4331
MSFT,2023-05-08 14:59:00,2023-05-08 14:59:00,289.9027514204467,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,324,324,0.0530999999999999,6.075,25.207418755838717,19.132418755838717,0.1886,323.0834
MSFT,2023-05-08 15:59:00,2023-05-08 15:59:00,289.78069501054716,310.0,25,25,2023-06-02 00:00:00,2023-05-12 15:59:00,312,312,0.0530999999999999,6.075,23.33999392790357,17.26499392790357,0.1821,310.442
MSFT,2023-05-09 09:59:00,2023-05-09 09:59:00,290.4179681575377,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,306,306,0.0529,8.275,28.05378840511525,19.77878840511525,0.2264,304.0893
MSFT,2023-05-09 10:59:00,2023-05-09 10:59:00,289.60210814044666,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,294,294,0.0529,8.275,24.747724341749343,16.47272434174934,0.1756,292.1542
MSFT,2023-05-09 11:59:00,2023-05-09 11:59:00,288.8219654973758,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,282,282,0.0529,8.275,23.549565816106288,15.274565816106287,0.0517,281.626
MSFT,2023-05-09 12:59:00,2023-05-09 12:59:00,289.2254778307135,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,270,270,0.0529,8.275,22.890494764260705,14.615494764260704,0.1519,268.6319
MSFT,2023-05-09 13:59:00,2023-05-09 13:59:00,289.56451090463594,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,258,258,0.0529,8.275,22.710442627216487,14.435442627216487,0.1669,257.2406
MSFT,2023-05-09 14:59:00,2023-05-09 14:59:00,288.4553924482219,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,246,246,0.0529,8.275,20.958397463862003,12.683397463862002,0.0223,245.7873
MSFT,2023-05-09 15:59:00,2023-05-09 15:59:00,288.50238899298523,305.0,24,24,2023-06-02 00:00:00,2023-05-12 15:59:00,234,234,0.0529,8.275,20.292205314536726,12.017205314536726,0.1858,231.9481
MSFT,2023-05-10 09:59:00,2023-05-10 09:59:00,289.43623501160704,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,228,228,0.0524,7.675,17.00384529682648,9.32884529682648,0.1651,223.8333
MSFT,2023-05-10 10:59:00,2023-05-10 10:59:00,289.3428504097448,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,216,216,0.0524,7.675,17.174321956174246,9.499321956174246,0.0135,215.7734
MSFT,2023-05-10 11:59:00,2023-05-10 11:59:00,290.5194963932082,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,204,204,0.0524,7.675,16.334609497872787,8.659609497872786,0.0651,203.3501
MSFT,2023-05-10 12:59:00,2023-05-10 12:59:00,290.06191184408345,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,192,192,0.0524,7.675,15.08272591016264,7.4077259101626405,0.0978,191.2863
MSFT,2023-05-10 13:59:00,2023-05-10 13:59:00,290.127281065387,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,180,180,0.0524,7.675,14.70595822483526,7.030958224835261,0.1117,179.0061
MSFT,2023-05-10 14:59:00,2023-05-10 14:59:00,291.17785783633644,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,168,168,0.0524,7.675,13.166584732910641,5.491584732910641,0.1674,166.2399
MSFT,2023-05-10 15:59:00,2023-05-10 15:59:00,291.6681269961128,310.0,23,23,2023-06-02 00:00:00,2023-05-12 15:59:00,156,156,0.0524,7.675,11.261016311249035,3.5860163112490353,0.043,155.5713
MSFT,2023-05-11 09:59:00,2023-05-11 09:59:00,290.40729335395355,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,150,150,0.052,10.225,13.687815711385372,3.462815711385373,0.1657,146.8027
MSFT,2023-05-11 10:59:00,2023-05-11 10:59:00,292.51812720430985,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,138,138,0.052,10.225,12.879138507526845,2.654138507526845,0.1427,136.2231
MSFT,2023-05-11 11:59:00,2023-05-11 11:59:00,292.3528493860493,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,126,126,0.052,10.225,12.073210271327032,1.8482102713270319,0.1323,124.5684
MSFT,2023-05-11 12:59:00,2023-05-11 12:59:00,292.46627719160983,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,114,114,0.052,10.225,10.636669419452106,0.41166941945210667,0.1004,113.1846
MSFT,2023-05-11 13:59:00,2023-05-11 13:59:00,292.4850716406578,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,102,102,0.052,10.225,9.766572262350193,-0.4584277376498065,0.1543,99.9379
MSFT,2023-05-11 14:59:00,2023-05-11 14:59:00,293.2595162747931,310.0,36,36,2023-06-16 00:00:00,2023-05-12 15:59:00,90,90,0.052,10.225,8.806805483610695,-1.4181945163893044,0.1075,89.2419
