trading_date,S_t,K,dte,market,model_price,error,early_ex_frac
2023-03-13 11:00:00,387.4,375.78,2,14.398583777246927,14.844036186593106,0.4454524093461796,0.7515
2023-03-13 11:00:00,387.4,387.4,2,7.1806940730122335,7.827048681035331,0.6463546080230973,0.544
2023-03-13 11:00:00,387.4,399.02,2,2.882637352430237,2.9306419339204632,0.04800458149022635,0.2085
2023-03-13 13:00:00,386.03,374.45,2,13.323322149125318,13.39566459265237,0.07234244352705232,0.775
2023-03-13 13:00:00,386.03,386.03,2,5.780187122626813,5.844900961936195,0.06471383930938135,0.3405
2023-03-13 13:00:00,386.03,397.61,2,1.7843283232203078,1.874094622121908,0.08976629890160015,0.128
2023-03-13 15:00:00,388.64,376.98,2,12.917090608369506,12.648775298653156,-0.26831530971634976,0.9055
2023-03-13 15:00:00,388.64,388.64,2,5.066830658624184,4.279812026182031,-0.7870186324421526,0.2895
2023-03-13 15:00:00,388.64,400.3,2,1.2612183025794792,0.7221876527881663,-0.5390306497913129,0.126
