date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0
2014-01-02,2012-07-03,2014-01-02,379,0.4582695826545706,4.158097581150653e-05,0.12629942412680617,0.7357558734750522,0.015357759343827835
