date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2018-10-01,2017-04-03,2018-10-01,378,0.6125468243069045,0.38745317569309545,0.5626727871179511,0.43732721288204895,0.007494201817534454,0.012556663031985887,0.005814110051338141,0.01508013147737734,1.0,0.5873015873015873,0.06638827372670134,1.0
2018-10-31,2017-05-01,2018-10-31,381,0.5871516103540301,0.4128483896459699,0.554217893904045,0.44578210609595503,0.009905137232721049,0.010072835490768789,0.010670819623162532,0.01114699834206662,1.0,0.5695538057742782,0.1920610750953213,1.0
2018-11-30,2017-05-31,2018-11-30,381,0.5660339410680248,0.43396605893197515,0.5953637047247925,0.4046362952752075,0.006498065160601617,0.03143465988594868,0.002805577715794771,0.04140727737830454,1.0,0.5605263157894737,3.191835906956834,1.0
2018-12-31,2017-07-03,2018-12-31,377,0.5502350169680812,0.4497649830319188,0.6069483461184599,0.3930516538815401,0.006774908523768687,0.03229238040072198,0.0027586742302447885,0.04239593217294058,1.0,0.5611702127659575,2.5005360284128275,1.0
2019-01-31,2017-08-01,2019-01-31,378,0.5918029467652711,0.4081970532347289,0.5614113174228644,0.43858868257713557,0.009505379241945416,0.015450564712496178,0.007783372876506303,0.020067336277749006,1.0,0.5649867374005305,0.09090156107108523,1.0
2019-02-28,2017-08-29,2019-02-28,377,0.5792880977652549,0.4207119022347451,0.568965431538221,0.431034568461779,0.011186501051932494,0.009617204350159898,0.012198248533232207,0.01689927716373003,0.0,0.574468085106383,0.2124754517460042,1.0
2019-03-31,2017-10-02,2019-03-29,375,0.616112285821036,0.38388771417896395,0.5964640780070589,0.40353592199294114,0.016502928892978278,0.011701124251891556,0.014449851961667193,0.014532948567805971,1.0,0.5828877005347594,0.1613182091215772,1.0
2019-04-30,2017-10-31,2019-04-30,375,0.6069975980096651,0.39300240199033487,0.6741144040413463,0.32588559595865374,0.028525571444138295,0.012389729706795695,0.014725629524053973,0.008737466580657048,0.0,0.5828877005347594,0.962229877739031,1.0
2019-05-31,2017-12-01,2019-05-31,375,0.6130615048669106,0.3869384951330894,0.5429300296001492,0.45706997039985076,0.01768630966203407,0.013634518669608867,0.01305858862650774,0.014269583929654358,0.0,0.56951871657754,0.1624440826104072,1.0
2019-06-30,2018-01-02,2019-06-28,375,0.6409660580267543,0.3590339419732457,0.5465986786511168,0.4534013213488832,0.025425765706306894,0.016004016181846614,0.01292420644897862,0.013784806897440105,0.0,0.5775401069518716,0.5880200636569479,1.0
2019-07-31,2018-02-01,2019-07-31,376,0.5563245686377594,0.44367543136224064,0.560550174978617,0.43944982502138297,0.013287959119710575,0.0138930893640703,0.013233576312369173,0.014562978441354683,0.0,0.5626666666666666,0.10223837499191246,1.0
2019-08-31,2018-03-01,2019-08-30,379,0.541371936010836,0.458628063989164,0.5275617359835225,0.47243826401647754,0.014014905582890355,0.014760540145547174,0.013554864758817882,0.013810533521724764,0.0,0.5555555555555556,0.10323493267940209,1.0
2019-09-30,2018-04-02,2019-09-30,378,0.6083693021068871,0.3916306978931129,0.5007807573468583,0.4992192426531417,0.019138293129894526,0.01848541056651329,0.013019879811567532,0.013373702790752619,1.0,0.5517241379310345,0.36893858809047353,1.0
