date,ticker,mu,theta,kappa,xi,rho,lam,v0,mu_j,sigma_j,kappa_j
2008-01-02,AAPL,0.7481422179251709,0.177088259074507,214.9829636692789,8.717207685984729,-0.06341648462226532,1.984251968503937,0.08820489565011365,0.10017073341069183,0.0,0.10535962378461439
2008-01-02,MSFT,0.1702779367682945,0.05276247539354567,252.0,1e-06,0.06869565867600286,1.984251968503937,0.06712984010907387,0.09078180019181259,0.0,0.09503004384321989
2008-01-02,SPY,-0.09750293755582676,0.03763346545753069,252.0,1e-06,-0.20293442967686973,0.0,0.029023126458652883,0.0,0.0,0.0
2008-03-25,AAPL,-0.14582574162752884,0.18500115160706024,213.54933570913443,8.88007869243549,0.0032989449299408655,4.064516129032258,0.2186673920265979,-0.00619869473177781,0.15042908790095094,0.005128868357051175
2008-03-25,MSFT,-0.06132199327432744,0.0740950878301247,252.0,1e-06,0.11563128679986702,4.064516129032258,0.10071999016284199,0.011277987105574816,0.112435370726933,0.01775461550658841
2008-03-25,SPY,-0.3195309441610054,0.04432635384824307,252.0,1e-06,-0.2219128781428763,2.032258064516129,0.06094703922159869,0.04134868233097411,0.0,0.042215444307393435
2008-06-12,AAPL,0.03215268444101311,0.1763932343139421,251.02953298748645,9.23812847447896,-0.0270466070981741,2.016,0.11290119356022285,-0.11256812287424744,0.0,-0.10646352523776614
2008-06-12,MSFT,-0.12214776016071444,0.08037637912316077,252.0,1e-06,0.18512246669385682,4.032,0.08626346847984517,-0.06608886206576536,0.0030221233507500816,-0.06394804395592402
2008-06-12,SPY,-0.29434608248736593,0.039722128983492935,252.0,1e-06,-0.11067088742575057,2.016,0.030460271750965703,0.04134868233097411,0.0,0.042215444307393435
2008-09-02,AAPL,0.5604206602979156,0.14622440757451943,252.0,1e-06,0.019354328102747002,0.0,0.09905735781360611,0.0,0.0,0.0
2008-09-02,MSFT,0.260277364213354,0.08733715219153441,220.92757704187258,5.862531528107864,0.22223409118911108,3.9375,0.06255409116027993,-0.06308346299697032,0.0012281527726833413,-0.06113418200368814
2008-09-02,SPY,-0.16143601224686124,0.040237573136987025,252.0,1e-06,-0.004904431681522884,1.96875,0.04087760951796787,0.04134868233097411,0.0,0.042215444307393435
2008-11-19,AAPL,-1.364709090270221,0.3147471261032662,216.2385566688415,11.65542031813284,-0.18851004050218462,3.906976744186047,0.5098060411031375,-0.033637911275697374,0.23169344381070442,-0.006773938065377516
2008-11-19,MSFT,-1.2532515657807184,0.2368480308142254,171.06811243831646,8.99290295645795,-0.3182336009759412,1.9534883720930234,0.4979689283057508,0.1706253854610824,0.0,0.18604635558015614
2008-11-19,SPY,-1.1947899284242507,0.15260424721635155,206.56916556571474,7.932252752979984,-0.2508984607374272,7.813953488372094,0.36694720445545,0.006320123685817913,0.11494033931290584,0.013009663275904026
2009-02-11,AAPL,-0.7724000085074687,0.4261373963678398,216.16907435526076,13.559762769730252,0.08236318600908116,1.984251968503937,0.2427443020092627,-0.19746991655071078,0.0,-0.17919516710312466
2009-02-11,MSFT,-0.8235576074398598,0.32685542897719555,206.21489365240674,11.598941332177622,-0.1884531395232929,3.968503937007874,0.21227608575220325,0.023023472568478365,0.20874062704493285,0.04582892146150863
2009-02-11,SPY,-1.1123496375205786,0.28614043335913214,233.09582412649823,11.538181013282886,-0.34340826245962985,1.984251968503937,0.15590640049497678,0.10939778703775804,0.0,0.11560603570970307
2009-05-04,AAPL,0.11484173189553812,0.24879006806191525,215.63691385801357,9.284225180286043,-0.026144078743934894,2.048780487804878,0.09808809604565101,0.11829412407939743,0.0,0.12557512143232463
2009-05-04,MSFT,-0.27202344292083747,0.2788232446350634,252.0,1e-06,0.08092789692889131,4.097560975609756,0.22686069267783932,-0.004444760650462509,0.16989467909227948,0.01003738027489498
2009-05-04,SPY,-0.01977094238638347,0.20043366924123157,184.32908271364934,8.587421013683825,-0.013140855063851003,2.048780487804878,0.09058159735278813,-0.09293279286004807,0.0,-0.08874525893687646
2009-07-23,AAPL,1.1693523688803407,0.14053101906029197,248.69867998010025,8.288684779093487,0.14224924026537797,0.0,0.08104992230720705,0.0,0.0,0.0
2009-07-23,MSFT,0.46123771709554195,0.13179858048228127,245.971924141596,8.044121500602468,0.2200864460587085,4.032,0.0899933628812539,0.09207743057268947,0.01121537175114149,0.0965186779166598
2009-07-23,SPY,0.18656267433601553,0.09972165169155033,252.0,1e-06,-0.03354328160775315,2.016,0.050490599662847704,0.06852851110111491,0.0,0.0709311579422438
2009-10-12,AAPL,0.7976128705187768,0.06632495239409122,240.15168930372283,5.638476600954997,0.041127468740381444,1.96875,0.04896475820539431,0.06540482281508297,0.0,0.06759112216020302
2009-10-12,MSFT,0.5325244828331499,0.06341624926218925,242.2635635815843,5.537641195601616,0.20825165552374322,3.9375,0.03726309748456939,0.006924814756015918,0.13163935591062695,0.015711421412633708
2009-10-12,SPY,0.5392658774557453,0.04166928037033967,252.0,1e-06,0.095990761861392,1.96875,0.0255418870377311,-0.043612755776667456,0.0,-0.04267539587417091
2009-12-31,AAPL,0.7712127781152978,0.06478188430396967,252.0,1e-06,0.09730211406413994,0.0,0.06707348600420406,0.0,0.0,0.0
2009-12-31,MSFT,0.5848784090824708,0.043080346567024044,252.0,1e-06,0.18539431325676967,3.9375,0.0228353125983677,-0.016887470728097487,0.09796369882789378,-0.012016248859991863
2009-12-31,SPY,0.3797123397642409,0.028774394181793252,252.0,1e-06,-0.044969847710950646,0.0,0.009019868687785456,0.0,0.0,0.0
