Datetime,Open,High,Low,Close,Volume
2023-09-20 09:30:00,329.51,329.59,328.43,328.5776,310477
2023-09-20 09:31:00,328.44,328.7,328.16,328.23,88123
2023-09-20 09:32:00,328.23,328.76,328.17,328.34,80720
2023-09-20 09:33:00,328.39,328.5095,327.9,328.35,50400
2023-09-20 09:34:00,328.3251,328.5,328.03,328.19,20021
2023-09-20 09:35:00,328.22,328.85,328.2,328.82,55813
2023-09-20 09:36:00,328.78,329.13,328.47,328.54,47999
2023-09-20 09:37:00,328.51,329.0,328.37,328.9,32192
2023-09-20 09:38:00,328.91,329.26,328.79,328.8659,52802
2023-09-20 09:39:00,328.86,328.95,328.74,328.905,40455
2023-09-20 09:40:00,328.9,329.3086,328.87,329.135,61879
2023-09-20 09:41:00,329.18,329.39,329.01,329.235,52922
2023-09-20 09:42:00,329.21,329.255,329.0,329.13,42086
2023-09-20 09:43:00,329.1116,329.21,328.94,329.2,19964
2023-09-20 09:44:00,329.195,329.28,329.11,329.13,37133
2023-09-20 09:45:00,329.05,329.33,329.05,329.16,32292
2023-09-20 09:46:00,329.2,329.31,329.1,329.24,52144
2023-09-20 09:47:00,329.26,329.36,329.16,329.2785,47614
2023-09-20 09:48:00,329.29,329.3297,328.77,328.92,97132
2023-09-20 09:49:00,328.87,328.95,328.75,328.88,24970
2023-09-20 09:50:00,328.9,329.02,328.59,328.62,24978
2023-09-20 09:51:00,328.645,329.03,328.63,328.95,16084
2023-09-20 09:52:00,328.93,328.93,328.63,328.64,13197
2023-09-20 09:53:00,328.68,329.06,328.68,328.99,12047
2023-09-20 09:54:00,329.02,329.15,328.93,329.06,23454
2023-09-20 09:55:00,329.06,329.15,328.97,329.05,14338
2023-09-20 09:56:00,329.04,329.2,328.96,329.17,78754
2023-09-20 09:57:00,329.13,329.165,328.71,328.745,41408
2023-09-20 09:58:00,328.755,328.86,328.53,328.78,15655
2023-09-20 09:59:00,328.78,329.03,328.78,328.9,20548
2023-09-20 10:00:00,328.9,328.97,328.52,328.71,40284
2023-09-20 10:01:00,328.72,329.15,328.68,329.08,43716
2023-09-20 10:02:00,329.08,329.15,328.79,328.8499,40746
2023-09-20 10:03:00,328.82,328.885,328.59,328.59,45844
2023-09-20 10:04:00,328.59,328.6834,328.46,328.46,38496
2023-09-20 10:05:00,328.48,328.69,328.31,328.45,45669
2023-09-20 10:06:00,328.45,328.66,328.44,328.5,18869
2023-09-20 10:07:00,328.4987,328.6609,328.45,328.56,25508
2023-09-20 10:08:00,328.47,328.95,328.47,328.95,28976
2023-09-20 10:09:00,328.96,329.16,328.935,329.02,43605
2023-09-20 10:10:00,329.04,329.08,328.99,328.99,8253
2023-09-20 10:11:00,328.97,329.06,328.6347,328.65,12942
