Datetime,Open,High,Low,Close,Volume
2023-09-20 09:30:00,444.01,444.02,443.575,443.61,429832
2023-09-20 09:31:00,443.6,443.6599,443.44,443.5,204461
2023-09-20 09:32:00,443.505,443.745,443.5,443.57,170677
2023-09-20 09:33:00,443.59,443.76,443.55,443.76,147083
2023-09-20 09:34:00,443.73,443.81,443.6501,443.72,104308
2023-09-20 09:35:00,443.73,443.875,443.71,443.77,125033
2023-09-20 09:36:00,443.77,444.01,443.72,443.945,218442
2023-09-20 09:37:00,443.95,444.0292,443.86,443.92,119635
2023-09-20 09:38:00,443.91,444.01,443.89,443.96,77920
2023-09-20 09:39:00,443.96,444.04,443.94,444.0,104191
2023-09-20 09:40:00,444.019,444.12,443.92,443.98,158313
2023-09-20 09:41:00,443.985,444.17,443.98,444.093,126177
2023-09-20 09:42:00,444.1,444.11,443.8714,443.939,134322
2023-09-20 09:43:00,443.939,444.01,443.86,443.9701,193067
2023-09-20 09:44:00,443.979,444.1,443.942,444.02,161179
2023-09-20 09:45:00,444.03,444.16,444.02,444.11,94435
2023-09-20 09:46:00,444.13,444.21,444.04,444.18,93975
2023-09-20 09:47:00,444.18,444.26,444.12,444.22,126493
2023-09-20 09:48:00,444.22,444.2478,443.99,444.03,93676
2023-09-20 09:49:00,444.03,444.1401,443.99,444.07,82673
2023-09-20 09:50:00,444.07,444.17,443.89,443.9,129769
2023-09-20 09:51:00,443.91,444.15,443.91,444.1,119233
2023-09-20 09:52:00,444.11,444.125,444.03,444.06,102832
2023-09-20 09:53:00,444.05,444.185,444.0,444.18,193090
2023-09-20 09:54:00,444.18,444.23,444.12,444.165,101967
2023-09-20 09:55:00,444.16,444.26,444.15,444.26,161818
2023-09-20 09:56:00,444.25,444.38,444.23,444.37,110418
2023-09-20 09:57:00,444.38,444.42,444.15,444.16,156923
2023-09-20 09:58:00,444.16,444.2,444.05,444.1601,101448
2023-09-20 09:59:00,444.17,444.23,444.06,444.1,92546
2023-09-20 10:00:00,444.11,444.15,443.95,444.09,158618
