date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2008-08-01,2007-02-02,2008-08-01,378,0.49184782608695654,0.5081521739130435,0.4921052631578947,0.5078947368421053,0.49731182795698925,0.5026595744680851,0.49734042553191493,0.5026881720430108,-5.512215644717443,0.5560936895421785,-3.9784124807073384,0.513515855396027,-5.452335856673158,0.5195112320202702,-3.993121006465422,0.4898836196390151,0.0,1.0,0.4906166219839142,0.49865951742627346
2008-08-31,2007-03-01,2008-08-29,380,0.49184782608695654,0.5081521739130435,0.4895287958115183,0.5104712041884817,0.516042780748663,0.5132978723404256,0.48670212765957444,0.48395721925133695,-5.490780485222398,0.5525622314920933,-3.9595665553866564,0.504033569895735,-5.428834249189287,0.5086558931455164,-4.000882202989411,0.4899869039785648,0.0,1.0,0.4893048128342246,0.5
2008-09-30,2007-04-02,2008-09-30,379,0.5027173913043478,0.4972826086956522,0.48684210526315785,0.5131578947368421,0.5241935483870968,0.523936170212766,0.47606382978723405,0.47580645161290325,-5.41646022825323,0.5528784661724181,-3.905924725892858,0.5072376138861948,-5.409766320555913,0.514142259925868,-3.9421355242537697,0.5468084841031519,1.0,1.0,0.4932975871313673,0.49865951742627346
2008-10-31,2007-05-01,2008-10-31,382,0.4661016949152542,0.5338983050847458,0.4675,0.5325,0.5292553191489362,0.5317460317460317,0.46825396825396826,0.4707446808510638,-5.302865786091063,0.5345482920996614,-3.8551113972010733,0.6974112618529638,-5.356817853043883,0.5247998935280445,-3.827060358811389,0.5759775240789883,0.0,1.0,0.46808510638297873,0.5
2008-11-30,2007-05-31,2008-11-28,380,0.4415204678362573,0.5584795321637427,0.4681372549019608,0.5318627450980392,0.516042780748663,0.5186170212765957,0.4813829787234043,0.48395721925133695,-5.232984329816434,0.5272840416350585,-3.748426524443591,0.6860212405541154,-5.274294289927937,0.5284809292751136,-3.6933801945950817,0.5501130156665304,0.0,1.0,0.45454545454545453,0.5
2008-12-31,2007-07-02,2008-12-31,380,0.45058139534883723,0.5494186046511628,0.4632352941176471,0.5367647058823529,0.5345744680851063,0.5345744680851063,0.46542553191489366,0.46542553191489366,-5.224015934812323,0.5234600816386253,-3.6947628983860055,0.661075073535884,-5.182758723673671,0.5081921184576997,-3.620134579141329,0.5389360978789414,1.0,0.0,0.45866666666666667,0.49866666666666665
2009-01-31,2007-08-01,2009-01-30,379,0.4542857142857143,0.5457142857142857,0.47250000000000003,0.5275,0.5213903743315508,0.5186170212765957,0.4813829787234043,0.4786096256684492,-5.149077308121887,0.517731002437764,-3.645975645957664,0.6380924180237418,-5.146994162413712,0.5010974044347991,-3.5490717309258124,0.5587015457347896,0.0,1.0,0.46524064171123,0.5
2009-02-28,2007-08-29,2009-02-27,378,0.4511494252873563,0.5488505747126438,0.47250000000000003,0.5275,0.5134408602150538,0.5186170212765957,0.4813829787234043,0.48655913978494625,-5.104088600209105,0.5114944245075174,-3.593626685067691,0.6147057585590133,-5.13992205435168,0.5068454030400338,-3.5253949954264683,0.5472928131942887,0.0,1.0,0.46380697050938335,0.49865951742627346
2009-03-31,2007-10-01,2009-03-31,378,0.4479768786127168,0.5520231213872833,0.47277227722772275,0.5272277227722773,0.5320855614973262,0.5292553191489362,0.4707446808510638,0.4679144385026738,-5.089703364575103,0.522461769327686,-3.5005874335354377,0.5888335255648303,-5.079937944389842,0.5048222504216953,-3.484500430243778,0.5233730705559144,1.0,1.0,0.4625668449197861,0.5
2009-04-30,2007-10-31,2009-04-30,377,0.43154761904761907,0.5684523809523809,0.46359223300970875,0.5364077669902912,0.5320855614973262,0.5374331550802139,0.46256684491978606,0.4679144385026738,-5.104253329335297,0.5681434799446178,-3.467635592465887,0.5797179844154798,-5.038977292382557,0.5221029145424094,-3.4609806714967646,0.5072101532044214,1.0,0.0,0.450402144772118,0.49865951742627346
2009-05-31,2007-12-03,2009-05-29,375,0.4349112426035503,0.5650887573964497,0.47536945812807885,0.5246305418719212,0.5324324324324324,0.5374331550802139,0.46256684491978606,0.46756756756756757,-5.064484581187445,0.5608691055818038,-3.470997052314186,0.5810718463896539,-5.066126974603531,0.5310945182977189,-3.4634556333565323,0.5104837216982848,1.0,1.0,0.4555256064690027,0.49865229110512127
2009-06-30,2007-12-31,2009-06-30,378,0.4479768786127168,0.5520231213872833,0.47512437810945274,0.5248756218905473,0.5427807486631016,0.5427807486631016,0.45721925133689845,0.45721925133689845,-5.067487642120784,0.564130844332966,-3.4869290083446267,0.5848164015618097,-5.068087944074465,0.5199497928493813,-3.4566890646997144,0.5086730797053611,0.0,0.0,0.46112600536193027,0.49865951742627346
2009-07-31,2008-02-01,2009-07-31,378,0.45786516853932585,0.5421348314606742,0.49234693877551017,0.5076530612244898,0.5427807486631016,0.5481283422459893,0.4518716577540107,0.45721925133689845,-5.054534402210555,0.5706196852432311,-3.4838295634452137,0.5815031670298559,-5.081255986770053,0.5218406096761088,-3.4431787362012747,0.5170534991799,0.0,0.0,0.4745308310991957,0.49865951742627346
