trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2019-01-30,267.547077,258.0,7,0.0242,10.22,10.170766316463022,-0.0492336835369791,0.1445,6.813
2019-10-17,299.188886,290.0,8,0.0166,9.52,10.01153294080151,0.4915329408015108,0.3705,6.806
2019-06-17,289.425082,280.0,25,0.0223,10.52,11.937755467536267,1.4177554675362671,0.2715,24.1885
2019-06-10,288.990779,278.0,39,0.0229,12.79,14.9431452164999,2.153145216499901,0.076,38.91
2019-09-19,301.095829,277.0,57,0.0192999999999999,25.22,26.831803777539644,1.6118037775396452,0.367,50.4525
2019-02-06,272.708317,257.0,51,0.0242,17.69,20.832976229327585,3.1429762293275836,0.1845,50.663
2019-02-06,272.708317,271.0,9,0.0242,3.1,4.55945893041501,1.45945893041501,0.1655,8.5755
2019-07-09,297.272645,295.5,17,0.0226,3.91,4.787649178846662,0.8776491788466618,0.267,15.373
2019-10-03,290.3112,294.0,32,0.017,4.15,7.676517228601873,3.5265172286018727,0.2185,31.043
2019-10-17,299.188886,297.0,22,0.0166,5.13,7.006006850000452,1.8760068500004525,0.15,21.7145
2019-08-06,287.752691,281.0,45,0.0204999999999999,12.21,15.024208613359601,2.8142086133596003,0.3435,40.7785
2019-11-07,308.164379,299.0,43,0.0156,12.07,12.992373389447831,0.9223733894478308,0.4905,37.9255
2019-10-03,290.3112,303.0,13,0.017,0.08,1.6595239615929345,1.5795239615929344,0.0465,12.9395
2019-06-10,288.990779,303.0,11,0.0229,0.07,0.49802888774177123,0.4280288877417712,0.0265,10.946
2019-06-03,274.665808,283.0,32,0.0235,1.76,3.2889844511453594,1.5289844511453594,0.11,31.667
2019-03-14,281.166664,292.0,34,0.0245,0.26,4.228351333284228,3.968351333284228,0.125,32.8525
2019-08-27,286.953978,315.0,52,0.0197999999999999,0.14,4.382937503017944,4.242937503017944,0.099,50.8785
2019-10-10,293.156917,313.0,43,0.0168,0.21,2.9088300291407876,2.6988300291407876,0.098,42.3995
2019-02-06,272.708317,268.5,7,0.0242,4.72,5.5216144288545,0.8016144288545002,0.292,5.997
2019-02-13,275.009734,270.0,9,0.0243999999999999,5.64,6.726431464560986,1.0864314645609863,0.3265,7.852
2019-01-15,260.405414,275.0,31,0.0245,0.29,3.808968412212366,3.518968412212366,0.0155,30.8445
2019-09-12,301.265478,295.0,27,0.0195,7.87,10.229478577174483,2.3594785771744826,0.0755,26.409
2019-03-21,284.612008,294.0,32,0.0249,0.64,4.106111643699792,3.4661116436997923,0.1145,31.1735
2019-01-15,260.405414,264.0,59,0.0245,4.77,11.461805610355274,6.691805610355274,0.207,58.212
