trading_date,S_t,K,dte,market,model_price,error,early_ex_frac
2023-03-13 11:00:00,387.4,375.78,2,14.398583777246927,11.620000000000005,-2.778583777246922,1.0
2023-03-13 11:00:00,387.4,387.4,2,7.1806940730122335,0.31596802943377134,-6.864726043578462,0.047
2023-03-13 11:00:00,387.4,399.02,2,2.882637352430237,0.0,-2.882637352430237,0.0
2023-03-13 13:00:00,386.03,374.45,2,13.323322149125318,11.611779779301672,-1.7115423698236452,0.1595
2023-03-13 13:00:00,386.03,386.03,2,5.780187122626813,0.29374738731287436,-5.486439735313939,0.0035
2023-03-13 13:00:00,386.03,397.61,2,1.7843283232203078,0.0,-1.7843283232203078,0.0
2023-03-13 15:00:00,388.64,376.98,2,12.917090608369506,11.659999999999968,-1.2570906083695377,1.0
2023-03-13 15:00:00,388.64,388.64,2,5.066830658624184,0.24713970161595256,-4.819690957008231,0.0455
2023-03-13 15:00:00,388.64,400.3,2,1.2612183025794792,0.0,-1.2612183025794792,0.0
