date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,0.4746291140234494,0.36803764125706656,2.0,-0.03060109782853922,0.11445910655796028,-0.023763742050551873,-0.05873488602512407,-0.050846213588705336,12,True,True
