date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary
2008-08-01,2007-02-02,2008-08-01,378,0.11282133586131878,4.945398674340513e-05,0.09911823081502034,0.8268941457256853,0.026077931750939407,0.6669822118454061,0.0340383597883598,0.9260123765407057,0.9272740181885493,0.0006684089099119822,0.0006800043878626411,True
