trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2008-01-28,135.314898,129.0,19,0.0233999999999999,7.87,7.419774758549982,-0.45022524145001785,0.3485,16.4935
2008-08-01,126.087165,117.0,15,0.0166,9.35,9.366675228357817,0.016675228357817318,0.9485,6.9885
2008-05-21,139.27315,126.0,31,0.0186,13.91,14.120338496167706,0.21033849616770617,0.442,22.6935
2008-05-14,141.022296,129.0,38,0.0182,12.61,13.585869231089367,0.9758692310893675,0.427,31.6245
2008-07-25,125.788355,117.0,57,0.0175,10.57,10.935278964449012,0.3652789644490113,0.4695,51.509
2008-02-04,138.033006,128.0,47,0.0227,11.96,11.948624293014653,-0.011375706985347733,0.454,43.178
2008-07-03,126.19091,126.0,16,0.0184,2.59,2.849827402994494,0.25982740299449425,0.011,15.85
2008-09-08,127.212239,125.0,12,0.0171,2.88,3.8323970607073643,0.9523970607073644,0.1935,11.72
2009-10-16,108.865636,111.0,36,0.0007,1.52,2.841312535395482,1.321312535395482,0.1725,34.6535
2009-10-23,108.080704,111.0,29,0.0007,1.1,2.0511665741539753,0.9511665741539752,0.2,27.0595
2008-08-08,129.766737,129.0,43,0.017,3.83,5.079320813574772,1.249320813574772,0.2245,40.8595
2009-10-23,108.080704,111.0,57,0.0007,2.08,3.2654436172174703,1.1854436172174703,0.2345,52.2355
2009-12-07,110.758949,117.0,12,0.0004,0.07,0.18488416090427257,0.11488416090427256,0.0445,11.8725
2009-10-02,102.550109,110.0,15,0.001,0.14,0.26469574909741594,0.12469574909741593,0.046,14.819
2009-09-25,104.431949,110.0,22,0.001,0.41,1.6052539398095405,1.1952539398095405,0.0845,21.416
2009-08-26,103.160049,111.0,24,0.0015,0.15,1.486971033860525,1.3369710338605252,0.096,23.3565
2009-11-06,107.13891,113.0,43,0.0006,0.76,1.5289907892485435,0.7689907892485435,0.15,41.121
2009-11-20,109.483111,118.0,57,0.0002,0.43,1.3026665291476933,0.8726665291476934,0.0935,55.734
2009-11-20,109.483111,111.0,29,0.0002,1.46,2.3452025717206735,0.8852025717206735,0.224,27.109
2009-10-30,103.767298,113.0,22,0.0005,0.12,0.3833585817581187,0.2633585817581187,0.0135,21.928
2008-03-04,132.945719,122.0,18,0.0166,11.41,11.139680423108738,-0.2703195768912625,0.9605,5.0615
2008-09-22,120.551797,116.0,26,0.0128,7.58,6.070343027872382,-1.509656972127618,0.338,23.8275
2008-03-04,132.945719,125.0,18,0.0166,8.71,8.671491820505675,-0.03850817949432539,0.7375,16.686
2009-10-02,102.550109,111.0,15,0.001,0.08,0.1683951832294461,0.0883951832294461,0.013,14.941
