ticker,trading_date,evaluation_timestamp,S_t,K,dte,DTE,expiration,window_end,remaining_horizon,n_steps,r,market,model_price,error,early_ex_frac,mean_ex_day
AAPL,2023-09-01 09:59:00,2023-09-01 09:59:00,169.938888299496,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,384,384,0.0553,3.3,15.704476449806021,12.404476449806022,0.168,381.8579
AAPL,2023-09-01 10:59:00,2023-09-01 10:59:00,169.45319443011027,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,372,372,0.0553,3.3,14.754490268370667,11.454490268370666,0.0474,371.7953
AAPL,2023-09-01 11:59:00,2023-09-01 11:59:00,169.5656235665421,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,360,360,0.0553,3.3,14.124345755884349,10.824345755884348,0.1058,358.5303
AAPL,2023-09-01 12:59:00,2023-09-01 12:59:00,170.15025507598793,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,348,348,0.0553,3.3,13.196110349094244,9.896110349094243,0.2192,340.2084
AAPL,2023-09-01 13:59:00,2023-09-01 13:59:00,170.14575791053056,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,336,336,0.0553,3.3,13.971766955115358,10.671766955115359,0.1289,333.9963
AAPL,2023-09-01 14:59:00,2023-09-01 14:59:00,169.893826701614,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,324,324,0.0553,3.3,13.168261634664145,9.868261634664144,0.054,323.3271
AAPL,2023-09-01 15:59:00,2023-09-01 15:59:00,170.415587837967,187.5,14,14,2023-09-15 00:00:00,2023-09-08 15:59:00,312,312,0.0553,3.3,12.780865054223714,9.480865054223713,0.2612,305.7371
AAPL,2023-09-05 09:59:00,2023-09-05 09:59:00,170.18934442572387,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,306,306,0.0555,4.55,12.746082866716524,8.196082866716523,0.1111,303.8782
AAPL,2023-09-05 10:59:00,2023-09-05 10:59:00,171.08526833820648,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,294,294,0.0555,4.55,12.640912582103187,8.090912582103186,0.1334,292.6223
AAPL,2023-09-05 11:59:00,2023-09-05 11:59:00,171.40200911534671,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,282,282,0.0555,4.55,11.785749892069767,7.235749892069767,0.1698,276.3971
AAPL,2023-09-05 12:59:00,2023-09-05 12:59:00,171.61920279109998,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,270,270,0.0555,4.55,11.22483636870789,6.674836368707891,0.1976,265.2803
AAPL,2023-09-05 13:59:00,2023-09-05 13:59:00,171.43368319306074,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,258,258,0.0555,4.55,11.164227857691237,6.614227857691238,0.1617,255.3886
AAPL,2023-09-05 14:59:00,2023-09-05 14:59:00,171.89069488579176,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,246,246,0.0555,4.55,10.70397227094097,6.15397227094097,0.1058,244.749
AAPL,2023-09-05 15:59:00,2023-09-05 15:59:00,171.67350121003844,190.0,31,31,2023-10-06 00:00:00,2023-09-08 15:59:00,234,234,0.0555,4.55,10.383739650353997,5.833739650353997,0.0589,233.4695
AAPL,2023-09-06 09:59:00,2023-09-06 09:59:00,169.87043770274008,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,228,228,0.0555,4.55,9.433150243499233,4.883150243499233,0.1323,225.8155
AAPL,2023-09-06 10:59:00,2023-09-06 10:59:00,167.57453683678034,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,216,216,0.0555,4.55,8.518626588322826,3.9686265883228264,0.1557,213.036
AAPL,2023-09-06 11:59:00,2023-09-06 11:59:00,167.69401256009218,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,204,204,0.0555,4.55,8.320880382466468,3.7708803824664683,0.127,202.1511
AAPL,2023-09-06 12:59:00,2023-09-06 12:59:00,166.75150209036812,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,192,192,0.0555,4.55,7.30050987284546,2.75050987284546,0.1397,188.5387
AAPL,2023-09-06 13:59:00,2023-09-06 13:59:00,166.61936849697963,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,180,180,0.0555,4.55,6.45124797647547,1.90124797647547,0.1122,177.8865
AAPL,2023-09-06 14:59:00,2023-09-06 14:59:00,165.9182681968438,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,168,168,0.0555,4.55,5.975895178164342,1.4258951781643425,0.1122,165.5647
AAPL,2023-09-06 15:59:00,2023-09-06 15:59:00,166.55571489134323,190.0,30,30,2023-10-06 00:00:00,2023-09-08 15:59:00,156,156,0.0555,4.55,5.816730386385652,1.2667303863856523,0.1092,152.6626
AAPL,2023-09-07 09:59:00,2023-09-07 09:59:00,167.85105298393887,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,150,150,0.0553,3.9,8.706389097048014,4.806389097048013,0.1676,146.6644
AAPL,2023-09-07 10:59:00,2023-09-07 10:59:00,168.29861134402043,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,138,138,0.0553,3.9,8.450599113881719,4.550599113881718,0.0488,137.4324
AAPL,2023-09-07 11:59:00,2023-09-07 11:59:00,168.56063157142714,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,126,126,0.0553,3.9,7.573725640224651,3.6737256402246508,0.1473,124.8145
AAPL,2023-09-07 12:59:00,2023-09-07 12:59:00,168.3320424962631,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,114,114,0.0553,3.9,6.465198806963141,2.565198806963141,0.1013,113.1041
AAPL,2023-09-07 13:59:00,2023-09-07 13:59:00,168.61301656781885,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,102,102,0.0553,3.9,6.0238310341415255,2.1238310341415256,0.1364,100.1677
AAPL,2023-09-07 14:59:00,2023-09-07 14:59:00,168.76540928459488,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,90,90,0.0553,3.9,5.266275762142391,1.3662757621423913,0.1079,89.1276
AAPL,2023-09-07 15:59:00,2023-09-07 15:59:00,169.1178174421392,182.5,15,15,2023-09-22 00:00:00,2023-09-08 15:59:00,78,78,0.0553,3.9,4.750155516078721,0.8501555160787215,0.0987,76.9695
AAPL,2023-09-08 09:59:00,2023-09-08 09:59:00,169.0659859601946,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,72,72,0.0555,3.825,6.390639455832048,2.5656394558320477,0.1534,69.0652
AAPL,2023-09-08 10:59:00,2023-09-08 10:59:00,168.94249674638147,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,60,60,0.0555,3.825,5.475971387443195,1.650971387443195,0.1149,58.1608
AAPL,2023-09-08 11:59:00,2023-09-08 11:59:00,169.50971631563962,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,48,48,0.0555,3.825,4.580855893279365,0.7558558932793646,0.1681,45.7546
AAPL,2023-09-08 12:59:00,2023-09-08 12:59:00,169.57873054751835,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,36,36,0.0555,3.825,3.706792461062578,-0.1182075389374222,0.0901,35.4342
AAPL,2023-09-08 13:59:00,2023-09-08 13:59:00,169.65605292222247,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,24,24,0.0555,3.825,2.4320162508160017,-1.3929837491839985,0.0716,23.4144
AAPL,2023-09-08 14:59:00,2023-09-08 14:59:00,168.244612749052,177.5,14,14,2023-09-22 00:00:00,2023-09-08 15:59:00,12,12,0.0555,3.825,0.9131332780031356,-2.911866721996865,0.0485,11.8532
