Datetime,AAPL
2022-09-30 11:14:00,0.0005600280160367554
2022-09-30 11:15:00,0.0008744163828169316
2022-09-30 11:16:00,-0.00017482211893956367
2022-09-30 11:17:00,-0.00034973595292319787
2022-09-30 11:18:00,-0.0005248333774535652
2022-09-30 11:19:00,-0.0006840963281127509
2022-09-30 11:20:00,0.00018279826371526967
2022-09-30 11:21:00,-0.00044409670830479654
2022-09-30 11:22:00,-0.0014373107240314147
2022-09-30 11:23:00,0.0006312688713526292
2022-09-30 11:24:00,0.00063087062235372
2022-09-30 11:25:00,-0.0005958118111944607
2022-09-30 11:26:00,0.00038556582261425914
2022-09-30 11:27:00,0.00037140464963054915
2022-09-30 11:28:00,-0.00029781352538785623
2022-09-30 11:29:00,-0.0004675709494400785
2022-09-30 11:30:00,-0.0005526745238497143
2022-09-30 11:31:00,0.0007013114811602686
2022-09-30 11:32:00,0.0004976327502985849
2022-09-30 11:33:00,-0.00042752864567433083
2022-09-30 11:34:00,-0.0006977547657658495
2022-09-30 11:35:00,-0.0016885461981746086
2022-09-30 11:36:00,0.0004924653257469902
2022-09-30 11:37:00,-0.0012608020201280816
2022-09-30 11:38:00,-9.212755946202287e-05
2022-09-30 11:39:00,0.0005793482213501066
2022-09-30 11:40:00,-0.001617952588188634
2022-09-30 11:41:00,-0.0016910939768598886
2022-09-30 11:42:00,-0.000776041521891787
2022-09-30 11:43:00,-3.528892810241553e-05
2022-09-30 11:44:00,0.0004586589598285326
2022-09-30 11:45:00,-0.0008469193815564125
2022-09-30 11:46:00,0.0007058159525089275
2022-09-30 11:47:00,-0.0007058159525088943
2022-09-30 11:48:00,-0.0005650116683963743
2022-09-30 11:49:00,-0.0007774126685753999
2022-09-30 11:50:00,-0.001415027829147529
2022-09-30 11:51:00,-0.0010625864351194495
2022-09-30 11:52:00,0.0012693053674869125
2022-09-30 11:53:00,-0.00032142389645673224
2022-09-30 11:54:00,-2.690800789562415e-05
2022-09-30 11:55:00,-0.0009564124637583403
2022-09-30 11:56:00,0.0008806412884227721
2022-09-30 11:57:00,0.0001458721029976491
2022-09-30 11:58:00,0.0009207689955780917
2022-09-30 11:59:00,-0.0002830055204966582
2022-09-30 12:00:00,-0.0009203214695106878
2022-09-30 12:01:00,-0.0016303388335642387
2022-09-30 12:02:00,0.0006262227238389768
2022-09-30 12:03:00,0.0008284508479289659
2022-09-30 12:04:00,0.00017566526179622205
2022-09-30 12:05:00,0.00023440839076904605
2022-09-30 12:06:00,0.00015506175772702073
2022-09-30 12:07:00,0.00033340754496522944
2022-09-30 12:08:00,-0.00033340754496523437
2022-09-30 12:09:00,-0.0003540575026365241
2022-09-30 12:10:00,0.0012379458477420784
2022-09-30 12:11:00,-0.0007776955342592522
2022-09-30 12:12:00,0.00028383342353850444
2022-09-30 12:13:00,7.006119034013603e-05
2022-09-30 12:14:00,0.0004245082842864511
2022-09-30 12:15:00,0.0006965105810000887
2022-09-30 12:16:00,-0.0004864456404550211
2022-09-30 12:17:00,-2.4752834112331444e-05
2022-09-30 12:18:00,-0.0005390564944293195
2022-09-30 12:19:00,-0.00014153280046262456
2022-09-30 12:20:00,-0.0015227440660393254
2022-09-30 12:21:00,-0.0010289872476000766
2022-09-30 12:22:00,0.0006461659920917353
2022-09-30 12:23:00,0.00041826025613211047
2022-09-30 12:24:00,0.001487305065415497
2022-09-30 12:25:00,0.0009903091988514743
2022-09-30 12:26:00,-3.5351303582917676e-05
2022-09-30 12:27:00,-0.0007426662056907834
2022-09-30 12:28:00,-0.00046002230150079767
2022-09-30 12:29:00,0.0001769566991575695
2022-09-30 12:30:00,0.00038919454911294266
2022-09-30 12:31:00,-0.0002830355582311835
2022-09-30 12:32:00,-0.0003893047420476959
2022-09-30 12:33:00,-0.00013877069015372605
2022-09-30 12:34:00,0.001554405374521042
2022-09-30 12:35:00,6.998689692627302e-05
2022-09-30 12:36:00,0.0010244997628292506
2022-09-30 12:37:00,0.00038832895480332577
2022-09-30 12:38:00,0.0002823263711582097
2022-09-30 12:39:00,-0.0001213905714893561
2022-09-30 12:40:00,3.811258033222538e-05
2022-09-30 12:41:00,-0.00034024146177465294
2022-09-30 12:42:00,-0.00014121302007498362
2022-09-30 12:43:00,0.0
2022-09-30 12:44:00,0.0004045220394361773
2022-09-30 12:45:00,-0.0007576418566582516
2022-09-30 12:46:00,7.06339396374034e-05
2022-09-30 12:47:00,-0.00013208952581068747
2022-09-30 12:48:00,0.0010498770165465745
2022-09-30 12:49:00,-0.00028230644551968876
2022-09-30 12:50:00,-0.0007414338256929956
2022-09-30 12:51:00,-0.0007066389016086581
2022-09-30 12:52:00,-0.00017673777462457363
2022-09-30 12:53:00,-0.0004596644530488045
2022-09-30 12:54:00,-0.00038132822244907875
2022-09-30 12:55:00,-0.000644839132863157
2022-09-30 12:56:00,0.0005309076876257164
2022-09-30 12:57:00,-0.0005309076876257161
2022-09-30 12:58:00,0.00028318584260064153
2022-09-30 12:59:00,-0.0005664519021392369
2022-09-30 13:00:00,-0.0004250495955181153
2022-09-30 13:01:00,-0.000567013977910175
2022-09-30 13:02:00,0.00042458195441560166
2022-09-30 13:03:00,-0.0008855176620463865
2022-09-30 13:04:00,0.0005991750000658258
2022-09-30 13:05:00,0.0002168908352987729
2022-09-30 13:06:00,0.0008224817805057337
2022-09-30 13:07:00,-0.0007877552642203692
2022-09-30 13:08:00,-0.00017718872417309776
2022-09-30 13:09:00,-0.00017722012558133097
2022-09-30 13:10:00,0.0014522787385061137
2022-09-30 13:11:00,-0.0005664920134499564
2022-09-30 13:12:00,-0.000354220541410575
2022-09-30 13:13:00,-0.000991776278736334
2022-09-30 13:14:00,-0.0006392562425447223
2022-09-30 13:15:00,0.0005676174410948108
2022-09-30 13:16:00,-0.00029086368984750804
2022-09-30 13:17:00,-0.0009157087266616704
2022-09-30 13:18:00,-0.0001832424110453541
2022-09-30 13:19:00,0.00026774988343812914
2022-09-30 13:20:00,0.00027051791565134556
2022-09-30 13:21:00,0.0009231858299148659
2022-09-30 13:22:00,-7.092699095376162e-07
2022-09-30 13:23:00,-0.0005320941577449111
2022-09-30 13:24:00,-0.000496876784782562
2022-09-30 13:25:00,-0.00035151194881189503
2022-09-30 13:26:00,0.0014868677564195555
2022-09-30 13:27:00,-0.0002482489595158467
2022-09-30 13:28:00,0.0008508828422323153
2022-09-30 13:29:00,-0.00021265284503318245
2022-09-30 13:30:00,0.00017721384440934143
2022-09-30 13:31:00,0.0002480466340386743
2022-09-30 13:32:00,-0.0005316038613313553
2022-09-30 13:33:00,-0.0005318866143157601
2022-09-30 13:34:00,-0.0009226074959822428
2022-09-30 13:35:00,-0.001385509218566342
2022-09-30 13:36:00,-0.0003555682017266334
2022-09-30 13:37:00,-0.001459152882699082
2022-09-30 13:38:00,0.0004984867470147202
2022-09-30 13:39:00,0.0003203245983291513
2022-09-30 13:40:00,-0.0006407518373859569
2022-09-30 13:41:00,0.0008186656208361257
2022-09-30 13:42:00,-0.0006762408386831727
2022-09-30 13:43:00,-0.0006410713233300356
2022-09-30 13:44:00,0.00017811659559421387
2022-09-30 13:45:00,-0.0006770119091988754
2022-09-30 13:46:00,0.0004917699898478726
2022-09-30 13:47:00,-0.0005274148953035001
2022-09-30 13:48:00,-3.564617606036395e-05
2022-09-30 13:49:00,-0.00032087277669812627
2022-09-30 13:50:00,7.131395973782189e-05
2022-09-30 13:51:00,0.0011403322453003
2022-09-30 13:52:00,-0.00042747222081531366
2022-09-30 13:53:00,0.0008291295612331602
2022-09-30 13:54:00,-0.00018798973517495922
2022-09-30 13:55:00,0.00032041583128328846
2022-09-30 13:56:00,0.0
2022-09-30 13:57:00,-0.00039092109410303143
2022-09-30 13:58:00,-0.0002856327800483641
2022-09-30 13:59:00,-4.2032656530589415e-05
2022-09-30 14:00:00,-0.00031423226583112627
2022-09-30 14:01:00,0.0008904244350892594
2022-09-30 14:02:00,-0.0007486157902963111
2022-09-30 14:03:00,-0.00017744211888216853
2022-09-30 14:04:00,-0.00035640459426392285
2022-09-30 14:05:00,-0.00017824994254061493
2022-09-30 14:06:00,0.0001069537782441787
2022-09-30 14:07:00,0.00017823088075416462
2022-09-30 14:08:00,0.00035565388481289406
2022-09-30 14:09:00,-0.00021309204837499716
2022-09-30 14:10:00,0.00014254151545747877
2022-09-30 14:11:00,0.0004987353599867718
2022-09-30 14:12:00,0.00021366760524284807
2022-09-30 14:13:00,-0.0004273808740882328
2022-09-30 14:14:00,-0.0002137589519700119
2022-09-30 14:15:00,0.0006767466554521471
2022-09-30 14:16:00,0.0006051221997522884
2022-09-30 14:17:00,0.0005691924735672848
2022-09-30 14:18:00,-0.0010019955350017008
2022-09-30 14:19:00,0.0001366948886785144
2022-09-30 14:20:00,0.000723032898181619
2022-09-30 14:21:00,-0.0008184325694809894
2022-09-30 14:22:00,7.119464619259644e-05
2022-09-30 14:23:00,0.0004626416922675112
2022-09-30 14:24:00,0.00028459623102089417
2022-09-30 14:25:00,-0.0006760483454125912
2022-09-30 14:26:00,-0.00032039301817292734
2022-09-30 14:27:00,-0.0001068204882713129
2022-09-30 14:28:00,-0.000961898219840291
2022-09-30 14:29:00,0.001142774215596537
2022-09-30 14:30:00,0.0016335222820305364
2022-09-30 14:31:00,-0.0004977423930400466
2022-09-30 14:32:00,-3.55625100056305e-05
2022-09-30 14:33:00,-3.556377474273652e-05
2022-09-30 14:34:00,0.0017056361181430704
2022-09-30 14:35:00,-0.0020257670188443162
2022-09-30 14:36:00,-0.0010322305994039714
2022-09-30 14:37:00,0.0
2022-09-30 14:38:00,0.0003204614672513889
2022-09-30 14:39:00,-0.0001780214698594368
2022-09-30 14:40:00,-0.0004280933280326093
2022-09-30 14:41:00,-0.00041473433369026915
2022-09-30 14:42:00,-0.0005111721888205051
2022-09-30 14:43:00,-0.0013558356520944987
2022-09-30 14:44:00,0.0006781476123190189
2022-09-30 14:45:00,-3.5680516657610416e-05
2022-09-30 14:46:00,-0.00017770793212938392
2022-09-30 14:47:00,-0.001357759883696231
2022-09-30 14:48:00,0.0002858470023394375
2022-09-30 14:49:00,0.0009998215437422126
2022-09-30 14:50:00,-0.000392667825917568
2022-09-30 14:51:00,0.00018564400673081
2022-09-30 14:52:00,0.0005281828491918818
2022-09-30 14:53:00,-0.0002854695994264238
2022-09-30 14:54:00,-0.0006068936159001708
2022-09-30 14:55:00,-0.001715572814352048
2022-09-30 14:56:00,-3.5772415893856086e-05
2022-09-30 14:57:00,-0.000644838327886966
2022-09-30 14:58:00,0.0013443146074709087
2022-09-30 14:59:00,-0.001128845114003373
2022-09-30 15:00:00,0.00128755382594349
2022-09-30 15:01:00,0.0007860231209653089
2022-09-30 15:02:00,0.001712818003674825
2022-09-30 15:03:00,-0.00021394187993889068
2022-09-30 15:04:00,-0.00042802112224294754
2022-09-30 15:05:00,0.0004993401680242241
2022-09-30 15:06:00,-0.0004986266470515227
2022-09-30 15:07:00,-0.0009287215827184454
2022-09-30 15:08:00,-0.00035001125393492914
2022-09-30 15:09:00,-7.859079562929211e-05
2022-09-30 15:10:00,0.00042860204956420993
2022-09-30 15:11:00,-0.0011426322728715487
2022-09-30 15:12:00,-0.0007159714503790342
2022-09-30 15:13:00,-0.0014678770335199377
2022-09-30 15:14:00,0.0007356399234810726
2022-09-30 15:15:00,-0.0006998123971888716
2022-09-30 15:16:00,0.0017539782206836922
2022-09-30 15:17:00,-0.0015032214713265452
2022-09-30 15:18:00,0.0010381800563742096
2022-09-30 15:19:00,0.0004650414149524232
2022-09-30 15:20:00,0.0002860718775096589
2022-09-30 15:21:00,-0.0015027911802038118
2022-09-30 15:22:00,0.00039380650289672417
2022-09-30 15:23:00,0.0006869999840827569
2022-09-30 15:24:00,0.0008509391233941931
2022-09-30 15:25:00,-0.0010369550211354764
2022-09-30 15:26:00,-0.00039360922269380134
2022-09-30 15:27:00,-0.0002863585945044923
2022-09-30 15:28:00,0.0013001246501976123
2022-09-30 15:29:00,0.0015954749921547682
2022-09-30 15:30:00,0.0010703201278662933
2022-09-30 15:31:00,-0.0015344815215429489
2022-09-30 15:32:00,-0.0017972642676351508
2022-09-30 15:33:00,-0.000383605726727513
2022-09-30 15:34:00,0.0006440302201209864
2022-09-30 15:35:00,-0.000572450820641499
2022-09-30 15:36:00,3.578777847734928e-05
2022-09-30 15:37:00,-0.00039373602298385874
2022-09-30 15:38:00,-0.0009319822057815933
2022-09-30 15:39:00,0.00046645785582293377
2022-09-30 15:40:00,0.0008950468707006136
2022-09-30 15:41:00,0.000822736180622208
2022-09-30 15:42:00,-0.0004649416224382697
2022-09-30 15:43:00,0.0004291845559441174
2022-09-30 15:44:00,-0.00035764100377633175
2022-09-30 15:45:00,-0.0007872607313031387
2022-09-30 15:46:00,-0.00028643036357660655
2022-09-30 15:47:00,0.0006443529845278194
2022-09-30 15:48:00,0.000623910680811428
2022-09-30 15:49:00,-0.00026611612262745154
2022-09-30 15:50:00,-0.0037991515535769735
2022-09-30 15:51:00,-0.0016891592364738418
2022-09-30 15:52:00,9.207877921551384e-05
2022-09-30 15:53:00,-0.00041586055313031216
2022-09-30 15:54:00,-0.0020170011160267937
2022-09-30 15:55:00,-0.0018765794031055402
2022-09-30 15:56:00,-0.0007227000386821757
2022-09-30 15:57:00,-0.0003977077623512923
2022-09-30 15:58:00,-0.00025316913641792776
2022-09-30 15:59:00,-0.001085737141147912
2022-10-03 09:30:00,
2022-10-03 09:31:00,0.0010500589359890892
2022-10-03 09:32:00,-0.0006154180511719231
2022-10-03 09:33:00,0.004011497763033555
2022-10-03 09:34:00,0.0012255345224194498
2022-10-03 09:35:00,0.00122403442578646
2022-10-03 09:36:00,0.0013059037903431936
2022-10-03 09:37:00,-0.004621461101826621
2022-10-03 09:38:00,0.0022075103951969335
2022-10-03 09:39:00,-0.002785252882560483
2022-10-03 09:40:00,-0.0032560355816810926
2022-10-03 09:41:00,0.0016655204979727665
2022-10-03 09:42:00,0.003322742149837388
2022-10-03 09:43:00,1.8028250268767398e-05
2022-10-03 09:44:00,-5.4085725888853794e-05
2022-10-03 09:45:00,0.0021251696426967392
2022-10-03 09:46:00,0.00016981862548165274
2022-10-03 09:47:00,0.0004776401216427548
2022-10-03 09:48:00,-0.0005035427937927276
2022-10-03 09:49:00,0.0005035427937927939
2022-10-03 09:50:00,0.0012936612412200476
2022-10-03 09:51:00,-0.0014986444926486178
2022-10-03 09:52:00,-0.001637777955889776
2022-10-03 09:53:00,0.0018427612073182713
2022-10-03 09:54:00,0.0017963001057862051
2022-10-03 09:55:00,-0.001005530502018872
2022-10-03 09:56:00,7.185714802057721e-05
2022-10-03 09:57:00,-0.0007641058949507443
2022-10-03 09:58:00,0.0013028699831944103
2022-10-03 09:59:00,0.0011842602449911046
2022-10-03 10:00:00,0.0025789827318185776
2022-10-03 10:01:00,0.0
2022-10-03 10:02:00,0.0015013407645783955
2022-10-03 10:03:00,0.00013643875581877005
2022-10-03 10:04:00,-0.0012085949644529872
2022-10-03 10:05:00,0.0005719596924352114
2022-10-03 10:06:00,0.0007873391702128219
2022-10-03 10:07:00,0.001568542697571788
2022-10-03 10:08:00,3.921771357666209e-05
2022-10-03 10:09:00,0.00017467840502442212
2022-10-03 10:10:00,-0.002141022799025644
2022-10-03 10:11:00,0.0009290531860265552
2022-10-03 10:12:00,-0.0012034353277570744
2022-10-03 10:13:00,0.00016721057781633465
2022-10-03 10:14:00,-0.00025011165829377926
2022-10-03 10:15:00,0.0007858546573392598
2022-10-03 10:16:00,0.0010349566420504908
2022-10-03 10:17:00,-0.0004638136265960905
2022-10-03 10:18:00,-0.00010706447075776109
2022-10-03 10:19:00,0.0014622231960330467
2022-10-03 10:20:00,0.0008193363834022056
2022-10-03 10:21:00,0.0008898222722340257
2022-10-03 10:22:00,-0.0002846569902511689
2022-10-03 10:23:00,0.0009248391083558947
2022-10-03 10:24:00,0.0014204512515724264
2022-10-03 10:25:00,7.171515312296868e-05
2022-10-03 10:26:00,0.0008161962162863931
2022-10-03 10:27:00,0.0006028475864766448
2022-10-03 10:28:00,-0.0004609683963689901
2022-10-03 10:29:00,-0.0005321507886112133
2022-10-03 10:30:00,0.00033138582376421376
2022-10-03 10:31:00,0.0006617333612158929
2022-10-03 10:32:00,-0.0008511846165778858
2022-10-03 10:33:00,0.0004966124042330718
2022-10-03 10:34:00,0.0006211277212719591
2022-10-03 10:35:00,0.0017146060483720412
2022-10-03 10:36:00,-0.0009904443118419627
2022-10-03 10:37:00,-0.0004931099324122356
2022-10-03 10:38:00,-0.000994043619825611
2022-10-03 10:39:00,0.00031562018741751425
2022-10-03 10:40:00,-0.00016879121417969113
2022-10-03 10:41:00,-0.0008564514838562807
2022-10-03 10:42:00,0.00035487420082136483
2022-10-03 10:43:00,0.0018433184942893146
2022-10-03 10:44:00,0.0011680383595030666
2022-10-03 10:45:00,0.0007425874207468823
2022-10-03 10:46:00,-0.0006718410464690922
2022-10-03 10:47:00,0.0015904716449363027
2022-10-03 10:48:00,-0.00042387849451338937
2022-10-03 10:49:00,-0.0003180268229424095
2022-10-03 10:50:00,-0.0004595507089023456
2022-10-03 10:51:00,-0.00028290544074386015
2022-10-03 10:52:00,-0.0006368300232913108
2022-10-03 10:53:00,3.539008724016572e-05
2022-10-03 10:54:00,0.0007429026608588598
2022-10-03 10:55:00,-0.0006063086707112038
2022-10-03 10:56:00,0.00046484594590342115
2022-10-03 10:57:00,7.073386386669361e-05
2022-10-03 10:58:00,-0.000985065580849623
2022-10-03 10:59:00,-0.00014727707375755236
2022-10-03 11:00:00,0.000318600990357911
2022-10-03 11:01:00,-0.0015585706814089547
2022-10-03 11:02:00,0.0010239712907240178
2022-10-03 11:03:00,-0.0013785309313691036
2022-10-03 11:04:00,-0.0002482665686352305
2022-10-03 11:05:00,0.00017733955250502157
2022-10-03 11:06:00,-0.0004611482673377704
2022-10-03 11:07:00,0.0014182387854444535
2022-10-03 11:08:00,0.0010290904861055548
2022-10-03 11:09:00,0.0008823468591622446
2022-10-03 11:10:00,0.0012023322875054847
2022-10-03 11:11:00,-0.001555319114999976
2022-10-03 11:12:00,-0.0010979556547802065
2022-10-03 11:13:00,-0.0001062492253661494
2022-10-03 11:14:00,0.00024789730095985
2022-10-03 11:15:00,0.00010622289113274663
2022-10-03 11:16:00,-0.0002301638599787135
2022-10-03 11:17:00,0.00044186783347596465
2022-10-03 11:18:00,-0.0012035566938465453
2022-10-03 11:19:00,-0.0006736036274768309
2022-10-03 11:20:00,-0.0005321130333611248
2022-10-03 11:21:00,-3.5484271600297754e-05
2022-10-03 11:22:00,-0.0004969120567925578
2022-10-03 11:23:00,0.00021299254606617487
2022-10-03 11:24:00,-0.0001419899899444074
2022-10-03 11:25:00,-0.00010650572478332313
2022-10-03 11:26:00,0.0012064011682093195
2022-10-03 11:27:00,-0.0003546728180468063
2022-10-03 11:28:00,-0.0002845385262007174
2022-10-03 11:29:00,-0.0006218671690564632
2022-10-03 11:30:00,0.00012710247210106362
2022-10-03 11:31:00,0.00038901777762301017
2022-10-03 11:32:00,-0.0008875792747143992
2022-10-03 11:33:00,-0.0008172693001758861
2022-10-03 11:34:00,0.00010663822990633426
2022-10-03 11:35:00,-0.0010668943719782218
2022-10-03 11:36:00,-0.0003202903993644765
2022-10-03 11:37:00,-0.0008139991198498128
2022-10-03 11:38:00,0.0002087261054476144
2022-10-03 11:39:00,0.00023859251894164398
2022-10-03 11:40:00,-0.0013076158898223907
2022-10-03 11:41:00,-0.0005349405452009205
2022-10-03 11:42:00,0.000855767568717412
2022-10-03 11:43:00,1.9959169243146654e-05
2022-10-03 11:44:00,8.838581841029979e-05
2022-10-03 11:45:00,-0.0005076120527119493
2022-10-03 11:46:00,0.001361131017665593
2022-10-03 11:47:00,0.0011387901586566284
2022-10-03 11:48:00,0.000426712189107402
2022-10-03 11:49:00,0.0004265301834765393
2022-10-03 11:50:00,-0.00021324235073874218
2022-10-03 11:51:00,0.0006395906837797982
2022-10-03 11:52:00,0.0003942104388962519
2022-10-03 11:53:00,-0.00025213471229508256
2022-10-03 11:54:00,-0.00017972917773968286
2022-10-03 11:55:00,-0.000265035150683524
2022-10-03 11:56:00,-0.0012614780875107757
2022-10-03 11:57:00,0.00035570732776441465
2022-10-03 11:58:00,0.001066363446586882
2022-10-03 11:59:00,0.0006392726715560734
2022-10-03 12:00:00,0.0007800691668832588
2022-10-03 12:01:00,0.0005327093217813296
2022-10-03 12:02:00,0.00010707507426612488
2022-10-03 12:03:00,-3.616314685004959e-05
2022-10-03 12:04:00,0.000460096231321866
2022-10-03 12:05:00,-7.017048951038099e-05
2022-10-03 12:06:00,0.0007793956535824325
2022-10-03 12:07:00,-0.0002125022143644519
2022-10-03 12:08:00,-0.0004152179564184529
2022-10-03 12:09:00,-0.0002374461017368103
2022-10-03 12:10:00,-0.00044598400656420916
2022-10-03 12:11:00,0.0010270954907267297
2022-10-03 12:12:00,-0.0001409948071610931
2022-10-03 12:13:00,0.00014170327358272293
2022-10-03 12:14:00,-0.00024799390770636635
2022-10-03 12:15:00,0.0002834165888527164
2022-10-03 12:16:00,-0.0003188493109753671
2022-10-03 12:17:00,-0.00017718244522696024
2022-10-03 12:18:00,-0.0007445092787129472
2022-10-03 12:19:00,0.0002127735034091162
2022-10-03 12:20:00,-0.0004823516152991313
2022-10-03 12:21:00,-0.0003690141686543555
2022-10-03 12:22:00,3.548804940335398e-05
2022-10-03 12:23:00,-0.00014195975464813737
2022-10-03 12:24:00,0.001347804701443486
2022-10-03 12:25:00,0.0007086419174770249
2022-10-03 12:26:00,-0.0004903266864291542
2022-10-03 12:27:00,-0.001921107511654108
2022-10-03 12:28:00,0.00035498757916282216
2022-10-03 12:29:00,0.0003193811130964698
2022-10-03 12:30:00,-0.0004613610231777435
2022-10-03 12:31:00,-0.00024851335887188925
2022-10-03 12:32:00,0.001065332062383466
2022-10-03 12:33:00,0.0008501734716957641
2022-10-03 12:34:00,0.0006376873422597677
2022-10-03 12:35:00,-2.6208021568629292e-05
2022-10-03 12:36:00,0.0006988815701494708
2022-10-03 12:37:00,-0.0012394866571388038
2022-10-03 12:38:00,0.0009810919241218193
2022-10-03 12:39:00,0.0005768717080543975
2022-10-03 12:40:00,0.0001337300897171545
2022-10-03 12:41:00,-0.00020449398600675255
2022-10-03 12:42:00,-7.076890417299342e-05
2022-10-03 12:43:00,0.00014153280046263835
2022-10-03 12:44:00,0.0005659309715280055
2022-10-03 12:45:00,-0.0008490166068224831
2022-10-03 12:46:00,0.00042459840705836915
2022-10-03 12:47:00,-0.0004245984070583624
2022-10-03 12:48:00,0.00042459840705836915
2022-10-03 12:49:00,-0.0004245984070583624
2022-10-03 12:50:00,-0.0001415728748737521
2022-10-03 12:51:00,0.00014157287487373072
2022-10-03 12:52:00,-0.001239442763625507
2022-10-03 12:53:00,0.00038970471504485237
2022-10-03 12:54:00,-7.084410757090752e-05
2022-10-03 12:55:00,0.00014168319660988723
2022-10-03 12:56:00,0.0011327434839514404
