date,S_t,v_t,log_return
2014-02-25,100.5193634,0.04041710256,0.005068227932
2014-02-26,101.0575406,0.0387905313,0.005339684444
2014-02-27,100.2470336,0.04112861781,-0.008052588696
2014-02-28,99.24886179,0.04287029547,-0.01000702392
2014-03-03,99.23619326,0.0414269204,-0.0001276522145
2014-03-04,100.7669797,0.03681583474,0.0153079209
2014-03-05,101.1915733,0.03513901182,0.004204765182
2014-03-06,101.183523,0.03688065926,-7.955764408e-05
2014-03-07,100.5420065,0.03932028394,-0.006360311868
2014-03-10,100.8552343,0.03773941314,0.003110549373
2014-03-11,101.0501636,0.03156266221,0.001930897261
2014-03-12,101.3058958,0.02718874535,0.002527548233
2014-03-13,100.3501532,0.02853617044,-0.009479008392
2014-03-14,101.6461582,0.02741990283,0.01283214275
2014-03-17,102.4871198,0.02640487072,0.008239385068
2014-03-18,103.0352441,0.02364573965,0.005333974968
2014-03-19,103.4738667,0.02101475967,0.004247979861
2014-03-20,101.7826398,0.02346752336,-0.01647952804
2014-03-21,101.6662314,0.02485640745,-0.001144349828
2014-03-24,101.060427,0.02320633805,-0.005976581947
2014-03-25,100.6609356,0.02354727363,-0.003960829535
2014-03-26,100.5329888,0.02435260142,-0.001271874807
2014-03-27,99.27892763,0.02920063856,-0.01255258136
2014-03-28,100.1996029,0.02598110061,0.009230886632
2014-03-31,101.0487681,0.02676250226,0.008439026688
2014-04-01,100.7206328,0.0294493979,-0.003252580068
2014-04-02,98.71532046,0.03427875792,-0.02011051565
2014-04-03,98.48222202,0.0320857277,-0.002364112136
2014-04-04,97.70923618,0.03082897773,-0.00787995411
2014-04-07,97.07272275,0.03300931172,-0.006535673977
2014-04-08,97.42433431,0.02801475476,0.003615601688
2014-04-09,97.82848363,0.02910155478,0.004139759869
2014-04-10,98.56323566,0.03562527431,0.007482550297
2014-04-11,97.41446237,0.03713818254,-0.01172364469
2014-04-14,99.43837536,0.02939613719,0.02056342528
2014-04-15,99.74536916,0.02684623767,0.003082521032
2014-04-16,100.0980717,0.02505531146,0.003529792446
2014-04-17,99.4820315,0.02836266691,-0.006173382739
2014-04-18,98.83490177,0.02795014098,-0.006526240735
2014-04-21,99.71160926,0.02275467949,0.008831312937
2014-04-22,100.9666707,0.02273822749,0.0125083574
2014-04-23,101.5695807,0.02324646912,0.005953618607
2014-04-24,101.1015712,0.02194077679,-0.004618421578
2014-04-25,101.266102,0.01938246791,0.001626059336
2014-04-28,99.45451838,0.02514616324,-0.01805128788
2014-04-29,98.25287455,0.02777683001,-0.01215593014
2014-04-30,97.87858096,0.03080796843,-0.003816767148
2014-05-01,97.97922864,0.03036134473,0.001027762822
2014-05-02,98.83199255,0.02828167697,0.008665860076
2014-05-05,98.2647487,0.02692867655,-0.005756010058
2014-05-06,99.31848763,0.02306928894,0.01066637972
2014-05-07,98.39613809,0.02773623798,-0.009330177001
2014-05-08,98.7071768,0.02746017333,0.003156100858
2014-05-09,97.94380136,0.0316496305,-0.007763798419
2014-05-12,99.14734523,0.03033434176,0.01221322067
2014-05-13,100.0315301,0.03182228699,0.00887835825
2014-05-14,98.92409802,0.03250491248,-0.0111325682
2014-05-15,101.3676487,0.02790282827,0.02440112463
2014-05-16,99.96816498,0.03344008083,-0.01390220892
2014-05-19,101.5038166,0.03216790651,0.01524461496
2014-05-20,101.673551,0.02847776277,0.001670799968
2014-05-21,100.8996225,0.03062086988,-0.007641014147
2014-05-22,100.7877396,0.03067836958,-0.001109469032
2014-05-23,101.6603461,0.03186974602,0.008620599294
2014-05-26,102.128409,0.03223988084,0.004593617379
2014-05-27,103.7728451,0.02534469312,0.0159733949
2014-05-28,103.4970354,0.02292406219,-0.002661359908
2014-05-29,103.8848414,0.02054690859,0.003740023123
2014-05-30,102.4216568,0.02318239377,-0.01418480877
2014-06-02,102.0771177,0.02340400587,-0.003369599237
2014-06-03,103.0271192,0.02258837795,0.009263662881
2014-06-04,103.6087772,0.02425497221,0.00562980214
2014-06-05,103.2297885,0.02392518996,-0.003664588925
2014-06-06,103.5777631,0.02339839856,0.00336520549
2014-06-09,102.7009651,0.02404059088,-0.008501151025
2014-06-10,102.8164627,0.02443240375,0.001123968592
2014-06-11,102.4055801,0.03199246467,-0.004004278969
2014-06-12,102.8728112,0.02917186718,0.004552178399
2014-06-13,103.5564638,0.02453414493,0.006623625683
2014-06-16,104.2283197,0.02559111232,0.006466866729
2014-06-17,104.289105,0.02350130898,0.0005830234087
2014-06-18,105.711367,0.01741128944,0.01354552907
2014-06-19,106.0504776,0.0149412694,0.003202757335
2014-06-20,106.5156495,0.01311458698,0.004376733238
2014-06-23,106.674541,0.009523879599,0.001490608731
2014-06-24,105.1246773,0.01369269116,-0.01463547798
2014-06-25,106.7668429,0.01147605839,0.01550037009
2014-06-26,104.737155,0.01758374165,-0.0191934921
2014-06-27,105.194206,0.016838826,0.004354296414
2014-06-30,103.5775413,0.0212619622,-0.0154876998
2014-07-01,104.2876529,0.02073477907,0.00683245171
2014-07-02,103.7633625,0.02207079095,-0.005040028457
2014-07-03,102.920345,0.02183736949,-0.008157606705
2014-07-04,102.9137753,0.02131637435,-6.38345043e-05
2014-07-07,102.401918,0.0221052521,-0.004986062615
2014-07-08,102.795559,0.02357218244,0.003836709179
2014-07-09,102.9528453,0.02415353838,0.001528919133
2014-07-10,102.930898,0.02443542387,-0.0002132007676
2014-07-11,103.6901538,0.02242736954,0.007349291808
2014-07-14,105.2465237,0.02229149875,0.01489828135
2014-07-15,104.4483613,0.02687137126,-0.007612643837
2014-07-16,104.1831242,0.02461169994,-0.00254263895
2014-07-17,103.5354446,0.02826530056,-0.006236146759
2014-07-18,101.8297147,0.02988395608,-0.01661205901
2014-07-21,101.484423,0.03299412013,-0.003396636238
2014-07-22,102.0108727,0.02923791701,0.005174084062
2014-07-23,101.8636312,0.03017551297,-0.001444433063
2014-07-24,102.0234606,0.02929433693,0.001567823557
2014-07-25,102.3521702,0.02856427105,0.003216722372
2014-07-28,99.29348472,0.03335495068,-0.03033955853
2014-07-29,99.64061616,0.03259021317,0.003489917444
2014-07-30,99.11957091,0.03365884916,-0.005242965943
2014-07-31,100.8241054,0.02761838609,0.01705055944
2014-08-01,98.4348778,0.03314166271,-0.0239822773
2014-08-04,97.50492069,0.03616800233,-0.00949234505
2014-08-05,96.69248261,0.03597801269,-0.00836718524
2014-08-06,98.0574388,0.03481104475,0.01401775705
2014-08-07,99.03063614,0.03690665609,0.009875841006
2014-08-08,98.43289234,0.04120586814,-0.006054238219
2014-08-11,97.3088929,0.04788636826,-0.01148463827
2014-08-12,96.26305079,0.05124791455,-0.01080582508
2014-08-13,95.52751875,0.05144334038,-0.00767019623
2014-08-14,93.46533468,0.05559420315,-0.02182374495
2014-08-15,92.52901522,0.05895651695,-0.01006834207
2014-08-18,92.13594905,0.06418053564,-0.004257080041
2014-08-19,91.04246453,0.07270524841,-0.01193915252
2014-08-20,92.68990334,0.06443503716,0.0179335082
2014-08-21,93.36628285,0.05861883046,0.007270733771
2014-08-22,92.51975368,0.06538570357,-0.009108107785
2014-08-25,92.17698776,0.06180672215,-0.003711666072
2014-08-26,90.90552033,0.06178767235,-0.01388977986
2014-08-27,91.90375709,0.05846203575,0.01092118188
2014-08-28,91.38928082,0.06359457957,-0.005613717041
2014-08-29,94.07879804,0.05248761361,0.02900451419
2014-09-01,94.42114523,0.05270038329,0.003632336023
2014-09-02,90.93911829,0.05961132291,-0.03757479124
2014-09-03,92.12300255,0.05672827746,0.01293441543
2014-09-04,95.16725527,0.04947656404,0.03251125711
2014-09-05,95.64032835,0.05094977481,0.004958650334
2014-09-08,96.99292221,0.04842738731,0.01404343318
2014-09-09,96.22387745,0.05280404712,-0.00796047573
2014-09-10,96.27327095,0.05372034818,0.0005131868837
2014-09-11,96.98613216,0.04982986248,0.007377280818
2014-09-12,97.51624713,0.04910841988,0.005451000426
2014-09-15,95.56408305,0.05322332046,-0.02022195216
2014-09-16,97.1772767,0.05257335232,0.01673985615
2014-09-17,97.0928478,0.04925148376,-0.000869190812
2014-09-18,97.73099675,0.05002653579,0.006551058776
2014-09-19,99.04529376,0.04999525682,0.013358485
2014-09-22,99.0571079,0.05353637305,0.0001192729667
2014-09-23,100.9235905,0.05585190316,0.0186671694
2014-09-24,99.0166899,0.05480979747,-0.0190752799
2014-09-25,96.93067605,0.0617900521,-0.02129237766
2014-09-26,98.25180144,0.06212389929,0.01353754271
2014-09-29,98.61114518,0.05440115892,0.003650703719
2014-09-30,99.42575143,0.04722869944,0.008226859277
2014-10-01,99.526864,0.04897691334,0.001016448842
2014-10-02,97.88246204,0.05006113351,-0.01666020569
2014-10-03,100.2037307,0.04021334849,0.02343802858
2014-10-06,101.0524879,0.03842376038,0.008434643603
2014-10-07,100.5760185,0.04103660544,-0.00472621969
2014-10-08,100.1160117,0.04393840083,-0.004584214128
2014-10-09,98.97788102,0.04600691498,-0.01143322919
2014-10-10,99.34524316,0.04523118222,0.003704687127
2014-10-13,98.22370294,0.04848753551,-0.01135352789
2014-10-14,97.48084525,0.05058894244,-0.007591660617
2014-10-15,98.42680201,0.05000528015,0.009657245397
2014-10-16,99.08943878,0.0415032112,0.006709719236
2014-10-17,98.30419208,0.03578485266,-0.00795619237
2014-10-20,99.50716205,0.03339354124,0.01216295001
2014-10-21,99.91135899,0.03246214272,0.004053760795
2014-10-22,100.1355837,0.03623068817,0.002241722258
2014-10-23,101.3746046,0.0360119034,0.01229750658
2014-10-24,100.5876762,0.03637394682,-0.007792864851
2014-10-27,99.82833593,0.03426035119,-0.007577676574
2014-10-28,100.2683663,0.03119923259,0.004398184528
2014-10-29,101.028364,0.03395148756,0.007551054026
2014-10-30,102.5160035,0.02918649598,0.01461760927
2014-10-31,103.7149768,0.02591283491,0.01162761087
2014-11-03,102.4592437,0.02562585455,-0.01218143161
2014-11-04,101.3624784,0.02854825839,-0.01076210963
2014-11-05,100.9566624,0.02693435515,-0.004011648156
2014-11-06,101.7715332,0.02500877952,0.008039090934
2014-11-07,102.1596812,0.02456218256,0.003806661009
2014-11-10,102.8731703,0.02575664194,0.00695978206
2014-11-11,102.0443292,0.02483003036,-0.008089555098
2014-11-12,101.0677509,0.02812850492,-0.009616225755
2014-11-13,100.5427723,0.03175545278,-0.005207860704
2014-11-14,100.9419022,0.03137925715,0.003961893485
2014-11-17,101.088162,0.03797901704,0.001447902153
2014-11-18,101.1823433,0.03825058209,0.0009312406121
2014-11-19,99.51661881,0.04224232368,-0.01659961481
2014-11-20,99.20431455,0.04351821944,-0.003143146616
2014-11-21,98.15865171,0.04472783699,-0.01059644206
2014-11-24,97.68967715,0.03833716746,-0.004789169944
2014-11-25,98.2510037,0.03421576466,0.005729571689
2014-11-26,100.0998291,0.03323676157,0.01864251301
2014-11-27,98.44703177,0.0371009459,-0.01664932447
2014-11-28,97.82329754,0.03838964827,-0.006355890223
2014-12-01,98.23625982,0.03734949177,0.004212627066
2014-12-02,97.44358303,0.03963191002,-0.008101816939
2014-12-03,95.56697338,0.04363726841,-0.01944628125
2014-12-04,97.93386878,0.04363342624,0.02446514882
2014-12-05,99.06909836,0.04448521405,0.01152512738
2014-12-08,99.54274774,0.04481440943,0.00476960758
2014-12-09,99.4449146,0.04454903053,-0.0009833087276
2014-12-10,100.5901609,0.04140374311,0.0114505803
2014-12-11,101.9929691,0.03811810673,0.01384943111
2014-12-12,101.3827032,0.04213738518,-0.006001383318
2014-12-15,102.0844636,0.04100997349,0.006898048402
2014-12-16,103.2545229,0.03982064628,0.01139649113
2014-12-17,104.6288024,0.03291554152,0.01322183486
2014-12-18,105.033191,0.02614599605,0.003857534048
2014-12-19,104.7116255,0.03042362574,-0.003066257377
2014-12-22,104.0729606,0.02812800744,-0.006117950884
2014-12-23,105.9596469,0.01882616168,0.01796613472
2014-12-24,104.7167878,0.02527033488,-0.01179888517
2014-12-25,105.4942192,0.02370617906,0.007396710488
2014-12-26,106.4149438,0.01929353745,0.008689859201
2014-12-29,106.3099446,0.01971900138,-0.0009871827695
2014-12-30,106.0381093,0.02197858003,-0.002560282344
2014-12-31,105.1085167,0.0239940526,-0.008805242477
2015-01-01,105.6744143,0.02674929259,0.005369495558
2015-01-02,105.7389637,0.02385587577,0.0006106464119
2015-01-05,104.657938,0.02788301971,-0.01027615178
2015-01-06,103.2527043,0.03240917619,-0.01351787572
2015-01-07,102.1893743,0.03741972149,-0.01035172
2015-01-08,103.37528,0.03838420854,0.01153815867
2015-01-09,102.8548432,0.03705757027,-0.005047157303
2015-01-12,103.6654135,0.03544905847,0.007849830091
2015-01-13,105.6039198,0.02991398316,0.01852695497
2015-01-14,107.0048791,0.02823301786,0.01317894321
2015-01-15,108.2897983,0.02072365151,0.011936518
2015-01-16,108.8883448,0.01628854481,0.00551204706
2015-01-19,108.6428879,0.01707408024,-0.002256751902
2015-01-20,108.7177397,0.01663034401,0.000688734006
2015-01-21,107.9764193,0.01731149296,-0.006842116488
2015-01-22,107.9748425,0.01924914123,-1.460360489e-05
2015-01-23,108.1129448,0.02042338605,0.001278206186
2015-01-26,109.3495954,0.02137930779,0.01137358082
2015-01-27,109.2072712,0.02128642941,-0.001302399227
2015-01-28,109.0140092,0.01935730384,-0.001771249221
2015-01-29,109.2575922,0.0162490204,0.002231927008
2015-01-30,109.5289413,0.01626725208,0.002480492976
2015-02-02,109.0356478,0.0165788769,-0.004513945876
2015-02-03,108.9634375,0.01895519247,-0.0006624820133
2015-02-04,108.6463886,0.01870683109,-0.00291392338
2015-02-05,108.4304252,0.0202933819,-0.001989741768
2015-02-06,109.3909181,0.0165512173,0.008819145682
2015-02-09,108.6791351,0.01737440262,-0.006528044924
2015-02-10,107.6444349,0.01802687313,-0.009566299648
2015-02-11,107.6217804,0.02159164114,-0.0002104790078
2015-02-12,108.07413,0.02103651807,0.004194332853
2015-02-13,108.9448788,0.01458144286,0.008024675201
2015-02-16,108.500162,0.01411276531,-0.004090389701
2015-02-17,109.2734975,0.01592207917,0.007102225117
2015-02-18,109.4878572,0.01330738385,0.001959758913
2015-02-19,110.2939393,0.01403252026,0.007335327819
2015-02-20,111.1668042,0.01150212658,0.007882836259
2015-02-23,109.3577729,0.01541970155,-0.01640698681
2015-02-24,109.8857234,0.01260848852,0.004816120168
2015-02-25,110.6416731,0.01172117475,0.00685586222
2015-02-26,109.5820288,0.01244004671,-0.009623419379
2015-02-27,109.0072459,0.01374516503,-0.00525903419
2015-03-02,107.9520155,0.01677723194,-0.009727528198
2015-03-03,108.7053726,0.01540321404,0.006954391115
2015-03-04,108.5418329,0.01738783453,-0.001505563863
2015-03-05,109.9793174,0.01336682928,0.01315666993
2015-03-06,110.7151815,0.01131832515,0.006668646377
2015-03-09,111.7151289,0.008683486743,0.008991167675
2015-03-10,111.5051489,0.00751158137,-0.001881371034
2015-03-11,111.3266189,0.008938590051,-0.001602374705
2015-03-12,112.323258,0.008088107085,0.008912552891
2015-03-13,112.5548563,0.007592447173,0.002059768022
2015-03-16,112.1864018,0.008292467084,-0.003278924125
2015-03-17,111.7502583,0.009354906112,-0.003895245133
2015-03-18,112.632589,0.008845707779,0.007864551619
2015-03-19,111.9910439,0.007243417463,-0.005712193227
2015-03-20,112.428555,0.01009441351,0.003899049737
2015-03-23,111.6688258,0.009562265507,-0.006780374513
2015-03-24,111.6977649,0.009230061211,0.0002591176698
2015-03-25,111.271071,0.009129438887,-0.003827390918
2015-03-26,111.2702911,0.0104209507,-7.009101362e-06
2015-03-27,112.4015797,0.007772714986,0.0101156951
2015-03-30,111.6046751,0.01144851508,-0.007115050974
2015-03-31,111.7256889,0.01099302005,0.001083720336
2015-04-01,110.5221069,0.01244232453,-0.01083109712
2015-04-02,110.2357587,0.01300757275,-0.002594229957
2015-04-03,109.1373608,0.01720452004,-0.01001405429
2015-04-06,107.4055458,0.02151980376,-0.01599546126
2015-04-07,107.240779,0.02329453025,-0.001535240169
2015-04-08,108.0177552,0.02092047689,0.007219035937
2015-04-09,106.9768254,0.02438622802,-0.009683387458
2015-04-10,108.2333786,0.0195168881,0.01167758246
2015-04-13,108.6201759,0.01729693294,0.003567363377
2015-04-14,107.5980827,0.01727433345,-0.009454343203
2015-04-15,108.9382264,0.0134416774,0.01237816213
2015-04-16,107.7968216,0.01250716699,-0.01053281689
2015-04-17,107.5463215,0.0143841251,-0.00232652178
2015-04-20,107.207053,0.01296940237,-0.003159612584
2015-04-21,106.9677389,0.0149827498,-0.002234756797
2015-04-22,105.863406,0.02069278024,-0.0103776421
2015-04-23,105.5059635,0.02189998573,-0.003382163552
2015-04-24,105.3990852,0.02432789802,-0.001013520712
2015-04-27,104.1296725,0.0281419046,-0.01211698343
2015-04-28,104.103408,0.02685565252,-0.0002522603699
2015-04-29,104.6751487,0.02940907233,0.005477019534
2015-04-30,104.7099879,0.0280060848,0.0003327767732
2015-05-01,104.289367,0.0290945819,-0.004025098336
2015-05-04,101.7857716,0.03225007334,-0.02429908463
2015-05-05,101.822417,0.02950590851,0.0003599595729
2015-05-06,102.8733995,0.02205685168,0.01026881564
2015-05-07,103.3688238,0.01963070816,0.00480430423
2015-05-08,102.5183745,0.02273930601,-0.008261359819
2015-05-11,103.1994297,0.01993871514,0.006621280987
2015-05-12,101.9099771,0.02289766672,-0.01257348079
2015-05-13,102.9373925,0.02042945177,0.01003111776
2015-05-14,103.5276227,0.01998637042,0.005717499769
2015-05-15,104.016009,0.02010874859,0.004706356912
2015-05-18,104.6999472,0.01749274229,0.006553793223
2015-05-19,104.0900709,0.01714475552,-0.005842022629
2015-05-20,105.4764409,0.01345732752,0.01323102819
2015-05-21,105.1217903,0.01289859001,-0.003368033937
2015-05-22,105.7986108,0.01290725092,0.006417803644
2015-05-25,106.2172829,0.008225463003,0.003949445854
2015-05-26,107.2670427,0.006895849678,0.009834616873
2015-05-27,107.4835619,0.007602053873,0.002016471848
2015-05-28,107.5024444,0.005980501318,0.0001756624223
2015-05-29,107.3801971,0.006904963463,-0.001137804981
2015-06-01,107.1091332,0.00802934484,-0.002527529634
2015-06-02,107.0792382,0.008754090395,-0.0002791465792
2015-06-03,107.1187528,0.01037730662,0.0003689539604
2015-06-04,106.8144972,0.007493919874,-0.00284439951
2015-06-05,106.9197699,0.009390730703,0.000985079973
2015-06-08,106.539081,0.007764546351,-0.003566863151
2015-06-09,106.911351,0.008185300863,0.003488120194
2015-06-10,106.3900534,0.01151127602,-0.004887907044
2015-06-11,106.1375022,0.01098368347,-0.002376645197
2015-06-12,106.0009635,0.01123665203,-0.001287259865
2015-06-15,107.5696995,0.00943147766,0.01469082078
2015-06-16,107.3009179,0.01295043314,-0.002501800303
2015-06-17,108.289491,0.01118471546,0.009170908772
2015-06-18,108.2135889,0.01269178783,-0.0007011645473
2015-06-19,107.9094333,0.01556909822,-0.002814653806
2015-06-22,107.8739382,0.01750798364,-0.0003289882653
2015-06-23,106.5401115,0.01853866455,-0.01244175897
2015-06-24,106.1416268,0.01892415976,-0.003747243583
2015-06-25,108.1054194,0.01576417942,0.01833255284
2015-06-26,107.9187667,0.02005904517,-0.001728073089
2015-06-29,108.695347,0.02090039937,0.007170203596
2015-06-30,108.8475229,0.02108491412,0.001399043072
2015-07-01,109.9141275,0.01823439092,0.009751371587
2015-07-02,109.0262573,0.01856123375,-0.008110656178
2015-07-03,109.0241309,0.01859956616,-1.950418915e-05
2015-07-06,108.4627553,0.0234023444,-0.005162397069
2015-07-07,108.6567434,0.02356716078,0.001786925506
2015-07-08,108.4885642,0.02382584819,-0.001549001957
2015-07-09,109.192733,0.02079671079,0.006469745252
2015-07-10,108.8428021,0.01891575757,-0.003209854502
2015-07-13,108.7863621,0.02041183963,-0.0005186809446
2015-07-14,109.9484454,0.01574320989,0.01062560002
2015-07-15,110.018509,0.01829672818,0.0006370373979
2015-07-16,109.3910161,0.02109129823,-0.005719848502
2015-07-17,109.2257439,0.01892209016,-0.001511981168
2015-07-20,109.2713749,0.01998520803,0.0004176800693
2015-07-21,109.1762835,0.02358332016,-0.0008706099123
2015-07-22,108.3552551,0.02332986069,-0.00754862775
2015-07-23,108.7671417,0.02254105053,0.003794054117
2015-07-24,108.5051514,0.02210623913,-0.002411632001
2015-07-27,107.977557,0.02295881378,-0.004874250068
2015-07-28,108.6786843,0.02129560019,0.006472277694
2015-07-29,109.1519722,0.02033542461,0.004345473969
2015-07-30,108.1881214,0.02122775858,-0.008869574966
2015-07-31,109.5677994,0.02005168388,0.01267195332
2015-08-03,108.9048559,0.01710020533,-0.006068910744
2015-08-04,110.1173196,0.0126808123,0.0110717196
2015-08-05,110.0539017,0.01296342668,-0.0005760775512
2015-08-06,107.9163665,0.01579056994,-0.01961371905
2015-08-07,108.6527067,0.01692295655,0.006800075944
2015-08-10,109.1330827,0.0143335296,0.004411461281
2015-08-11,109.0597486,0.0128337786,-0.0006721956526
2015-08-12,110.0542771,0.01235088619,0.009077788224
2015-08-13,108.903675,0.01642928653,-0.01050989627
2015-08-14,107.7773161,0.02123100862,-0.01039656541
2015-08-17,106.5212192,0.02620899302,-0.01172300437
2015-08-18,106.7208743,0.0267194129,0.001872568621
2015-08-19,104.9736296,0.03664466719,-0.01650760322
2015-08-20,106.5005094,0.0341126623,0.01444059647
2015-08-21,106.3949491,0.03289643647,-0.0009916629088
2015-08-24,105.6654581,0.03606717383,-0.006880057361
2015-08-25,105.4452094,0.03709820394,-0.002086571833
2015-08-26,105.5452596,0.03834638549,0.0009483860546
2015-08-27,107.9707033,0.03119138709,0.02272006215
2015-08-28,107.574641,0.0279836782,-0.003674983017
2015-08-31,107.7044286,0.0278943871,0.001205761633
2015-09-01,108.9495814,0.02580154424,0.01149451608
2015-09-02,109.6834508,0.02183993012,0.00671327852
2015-09-03,110.0852716,0.02035059571,0.003656764691
2015-09-04,109.2010667,0.02125834357,-0.008064430721
2015-09-07,108.7556574,0.02340278015,-0.004087140339
2015-09-08,108.6942784,0.01806480414,-0.0005645346842
2015-09-09,108.5747275,0.01820760171,-0.001100488024
2015-09-10,108.6407375,0.0181168316,0.0006077840376
2015-09-11,109.1374765,0.01886425911,0.004561887162
2015-09-14,109.0991694,0.01614799865,-0.0003510600571
2015-09-15,109.9693517,0.01371169663,0.00794442668
2015-09-16,109.0353808,0.01667530842,-0.00852928264
2015-09-17,109.5284175,0.01075532022,0.004511612278
2015-09-18,109.6801699,0.009354756905,0.001384548079
2015-09-21,109.909584,0.008851505667,0.002089480164
2015-09-22,110.5616775,0.008544433766,0.005915468617
2015-09-23,110.4899545,0.007613161215,-0.0006489254195
2015-09-24,109.6438795,0.008659834184,-0.007686952588
2015-09-25,109.5355462,0.009593891226,-0.0009885349577
2015-09-28,110.3948927,0.009562285984,0.007814751202
2015-09-29,111.7193323,0.008654016098,0.01192589392
2015-09-30,111.2468336,0.008506475256,-0.00423830655
2015-10-01,110.7397798,0.008878293251,-0.004568335079
2015-10-02,111.2934465,0.007786654794,0.004987251802
2015-10-05,110.7994349,0.00896881468,-0.004448700506
2015-10-06,110.9090295,0.01098228657,0.0009886363118
2015-10-07,110.4701724,0.01405713255,-0.00396475908
2015-10-08,108.609206,0.01731796202,-0.01698937797
2015-10-09,108.2704434,0.01670735628,-0.003123970921
2015-10-12,107.8557862,0.01718345471,-0.003837180675
2015-10-13,109.1823262,0.01695291783,0.01222418006
2015-10-14,109.5720333,0.01671821654,0.003562969308
2015-10-15,109.7837051,0.01633543777,0.00192994089
2015-10-16,110.0816059,0.01653778435,0.002709850401
2015-10-19,110.4220754,0.01955603775,0.003088109576
2015-10-20,110.6386295,0.02053654995,0.001959228136
2015-10-21,111.4006286,0.01757422185,0.006863669255
2015-10-22,111.3818439,0.0201079076,-0.0001686366532
2015-10-23,111.8830564,0.02083285578,0.004489853296
2015-10-26,112.4244634,0.02232363658,0.004827372773
2015-10-27,111.959638,0.02328096023,-0.004143127553
2015-10-28,109.498963,0.02438205257,-0.02222335305
2015-10-29,106.4632896,0.02563586627,-0.02811485182
2015-10-30,108.133866,0.02053495455,0.0155697325
2015-11-02,107.0200731,0.02198264564,-0.0103535434
2015-11-03,108.5236743,0.02013036352,0.01395192923
2015-11-04,110.4398676,0.01899022492,0.0175028428
2015-11-05,110.7386775,0.01915196935,0.002701980634
2015-11-06,109.7584917,0.02354610179,-0.008890746492
2015-11-09,110.4385117,0.0207700079,0.006176488616
2015-11-10,109.5076322,0.02082563838,-0.008464663912
2015-11-11,109.1759671,0.02028010556,-0.003033289058
2015-11-12,108.5853244,0.0229243022,-0.005424694024
2015-11-13,108.728508,0.0222506496,0.001317758891
2015-11-16,109.036187,0.02302049446,0.002825795522
2015-11-17,109.0069448,0.02028874342,-0.0002682237924
2015-11-18,107.9846539,0.02341879698,-0.009422470962
2015-11-19,109.3722741,0.01945283945,0.01276829839
2015-11-20,108.0358384,0.02083726238,-0.01229441225
2015-11-23,108.4117154,0.02161536932,0.003473149682
2015-11-24,108.6187956,0.02280149248,0.001908304863
2015-11-25,109.9028515,0.01893067838,0.01175234292
2015-11-26,109.7939434,0.01831102817,-0.0009914396645
2015-11-27,110.2309814,0.02070941254,0.003972628116
2015-11-30,109.9318597,0.02574247946,-0.002717279117
2015-12-01,110.313941,0.02552290734,0.0034695933
2015-12-02,109.8314536,0.02795296546,-0.00438335886
2015-12-03,110.4233513,0.02846174206,0.005374676187
2015-12-04,109.8778871,0.02836430792,-0.004951994926
2015-12-07,110.7629903,0.0271374767,0.008023063519
2015-12-08,111.0562439,0.0272488789,0.002644078866
2015-12-09,110.22459,0.02944044012,-0.007516763067
2015-12-10,109.9320501,0.03197645506,-0.002657563045
2015-12-11,112.318301,0.02786723986,0.02147436577
2015-12-14,111.3564649,0.02638379617,-0.008600363098
