date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2014-01-02,2012-07-03,2014-01-02,379,0.49736842105263157,0.5026315789473684,0.5053475935828877,0.4946524064171123,0.5211640211640212,0.5186170212765957,0.4813829787234043,0.47883597883597884,-5.542693103592132,0.5517551678942181,-4.009137558811903,0.5450220006782825,-5.480429558458774,0.5557688883961752,-4.0705048574234155,0.49141613482906416,0.0,0.0,0.5026595744680851,0.5
2014-01-31,2012-08-01,2014-01-31,379,0.4894179894179894,0.5105820105820106,0.5105820105820106,0.4894179894179894,0.523936170212766,0.5236842105263158,0.47631578947368425,0.47606382978723405,-5.509130342832133,0.5468888296750285,-4.013568335250431,0.512496973853866,-5.5180324232249225,0.559907691745225,-4.081743706375909,0.6423750169790416,0.0,1.0,0.4986737400530504,0.4986737400530504
2014-02-28,2012-08-29,2014-02-28,378,0.4973958333333333,0.5026041666666667,0.5216216216216216,0.4783783783783784,0.5317460317460317,0.5292553191489362,0.4707446808510638,0.46825396825396826,-5.538005695938162,0.5529299799890536,-4.003012476241458,0.5090549693004504,-5.491431383755237,0.5713179552917189,-4.0443828927137675,0.6274067840119055,1.0,0.0,0.5106382978723404,0.5
2014-03-31,2012-10-01,2014-03-31,377,0.5078125,0.4921875,0.5135869565217391,0.48641304347826086,0.5398936170212766,0.5398936170212766,0.4601063829787234,0.4601063829787234,-5.5214379944611105,0.5513444139795427,-4.011304138657847,0.5154099466630533,-5.530211369886472,0.5849524871530045,-4.017247631022231,0.6113812650036028,0.0,0.0,0.5093333333333333,0.49866666666666665
2014-04-30,2012-10-31,2014-04-30,377,0.5256410256410257,0.47435897435897434,0.5137362637362637,0.48626373626373626,0.5452127659574468,0.5476190476190477,0.45238095238095233,0.45478723404255317,-5.518333613481374,0.5592956417029364,-4.010082646096338,0.4843513039623375,-5.500240265674689,0.5918121422626894,-3.974600651740487,0.6645656440013012,1.0,1.0,0.5186170212765957,0.5
2014-05-31,2012-12-03,2014-05-30,376,0.5103626943005182,0.48963730569948183,0.5163934426229508,0.48360655737704916,0.5452127659574468,0.5452127659574468,0.45478723404255317,0.45478723404255317,-5.4864477459933205,0.5427746261074543,-4.010415369871014,0.49218093012641695,-5.513572455658352,0.5914512970006846,-3.9680847463938798,0.6652370102977708,0.0,0.0,0.512,0.49866666666666665
2014-06-30,2012-12-31,2014-06-30,378,0.5077319587628866,0.49226804123711343,0.5190217391304348,0.48097826086956524,0.5370370370370371,0.5423280423280423,0.4576719576719577,0.4629629629629629,-5.500856042117425,0.5635679387793019,-3.9945249245030867,0.5003999537274044,-5.502383668321824,0.5691013200583236,-3.988850398161259,0.6715236346890624,1.0,0.0,0.5145888594164456,0.4986737400530504
2014-07-31,2013-02-01,2014-07-31,378,0.5,0.5,0.5327868852459017,0.4672131147540984,0.5345744680851063,0.5342105263157895,0.46578947368421053,0.46542553191489366,-5.539655529654918,0.577578829130949,-4.012960066224244,0.5089936149581664,-5.497725443602805,0.569799910454061,-3.9960714982683943,0.7090597703286324,0.0,1.0,0.5145888594164456,0.4986737400530504
2014-08-31,2013-03-01,2014-08-29,380,0.5173267326732673,0.48267326732673266,0.5421348314606742,0.45786516853932585,0.5394736842105263,0.5394736842105263,0.4605263157894737,0.4605263157894737,-5.586210638505875,0.5836826447511934,-4.022004223011665,0.5036733780177941,-5.485833421678149,0.5414300381456802,-4.015874341968179,0.7223462758501774,0.0,0.0,0.5303430079155673,0.49868073878627966
2014-09-30,2013-04-01,2014-09-30,381,0.5025,0.49750000000000005,0.5552486187845305,0.4447513812154696,0.5366492146596858,0.5394736842105263,0.4605263157894737,0.46335078534031415,-5.601432090834626,0.5834248076065305,-4.030838053391561,0.507531135200209,-5.501340871089726,0.5522905523628457,-4.006771106159324,0.7162622079112706,1.0,0.0,0.5263157894736842,0.5
2014-10-31,2013-05-01,2014-10-31,382,0.5,0.5,0.5491803278688525,0.45081967213114754,0.5289473684210526,0.5338541666666666,0.46614583333333337,0.4710526315789474,-5.633023961597811,0.5797859938087618,-4.031162849497029,0.5105390767173543,-5.4903235705027535,0.5394776428902208,-4.033865659916388,0.7384378028965572,1.0,1.0,0.5223097112860893,0.49868766404199477
2014-11-30,2013-05-31,2014-11-28,380,0.5075,0.49250000000000005,0.5472222222222223,0.4527777777777778,0.5317460317460317,0.5314136125654451,0.46858638743455494,0.46825396825396826,-5.62359410014859,0.6001458093481148,-4.02181094860845,0.5105258899756538,-5.523113221302955,0.5477542707804998,-4.040923184685793,0.7417449798389257,1.0,1.0,0.5277044854881267,0.49868073878627966
2014-12-31,2013-07-01,2014-12-31,381,0.4899497487437186,0.5100502512562815,0.5576923076923077,0.4423076923076923,0.5261780104712042,0.5289473684210526,0.4710526315789474,0.47382198952879584,-5.651566999923457,0.6110843873758002,-4.025946654121806,0.5119127316330693,-5.534480805908152,0.5459296745328277,-4.00145559255042,0.7225518192963718,1.0,0.0,0.5236842105263158,0.5
