trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2013-03-27,156.111371,143.0,16,0.0009,13.18,13.211587354413753,0.03158735441375349,0.842,8.5575
2014-08-29,200.72639,183.5,7,0.0003,17.12,17.251459178075528,0.1314591780755272,0.6875,4.834
2013-12-04,179.743996,170.0,27,0.0006,10.0,9.958613020572809,-0.04138697942719105,0.5555,21.808
2013-11-26,180.62625,173.0,25,0.0007,8.04,7.901897913186563,-0.1381020868134364,0.6835,14.295
2014-05-29,192.382646,186.0,51,0.0004,7.2,8.065772875716132,0.8657728757161314,0.52,41.798
2013-03-06,154.505039,149.0,45,0.001,6.04,6.568026774108575,0.5280267741085751,0.7685,39.8685
2013-04-25,158.493864,163.0,15,0.0005,0.12,0.34651377641404607,0.22651377641404608,0.063,14.748
2014-04-01,188.316685,183.0,10,0.0004,5.56,5.536955821712788,-0.02304417828721128,0.539,5.918
2014-08-29,200.72639,199.0,22,0.0003,2.68,3.2851174165599186,0.6051174165599185,0.2065,21.1875
2014-09-15,198.977082,204.0,25,0.0002,0.21,0.5969747678881465,0.38697476788814655,0.094,24.4685
2014-05-07,187.886821,186.0,45,0.0003,4.3,4.729961813237829,0.42996181323782956,0.299,38.9105
2014-08-15,195.727915,199.0,46,0.0003,1.1,1.8827048030349391,0.7827048030349391,0.2095,43.967
2014-11-17,204.377756,212.0,18,0.0003,0.07,0.28091252093834584,0.21091252093834584,0.0315,17.914
2014-02-03,174.09729,180.0,19,0.0005,0.53,0.35328908050297025,-0.17671091949702977,0.0385,18.8785
2013-12-11,178.734261,188.0,23,0.0007,0.06,0.1972831242454065,0.1372831242454065,0.035,22.812
2013-07-08,163.939887,169.0,40,0.0005,0.81,1.2568690665451874,0.4468690665451873,0.1385,38.904
2014-04-23,187.473354,195.0,59,0.0002,0.64,1.4878338321777338,0.8478338321777338,0.115,57.384
2014-09-15,198.977082,208.0,46,0.0002,0.15,0.4986171181446878,0.34861711814468777,0.0655,45.7165
2013-06-07,164.809718,154.0,7,0.0004,10.62,10.857412286858038,0.2374122868580386,0.9675,2.7325
2014-09-08,200.631279,198.5,18,0.0002,2.78,3.2249236009689803,0.44492360096898054,0.146,17.538
2014-04-08,185.066742,189.5,24,0.0003,0.58,0.8898128764945781,0.3098128764945781,0.0835,23.7025
2013-02-20,151.387962,157.0,16,0.0012,0.06,0.24256549843718977,0.18256549843718978,0.031,15.8015
2014-03-11,187.194039,177.5,17,0.0005,9.68,10.079059865435115,0.39905986543511496,0.813,14.5365
2013-08-26,166.002799,177.0,35,0.0004,0.05,0.23278938171046848,0.1827893817104685,0.008,34.961
