date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,-0.09120879458668203,20.0,0.034250086860190224,3.0,-0.11442771585768256,0.04973288787961519,2.6666666666666665,0.019470412681695137,0.03641710684730304,0.020337561830037876,-40.0,60.0,0.011416695620063406,0.0352220879257257,-0.11005980155607423,-0.10362524376118132,23,True,False,True
2008-08-31,2007-03-01,2008-08-29,380,-0.060798541378026885,2.0,0.03534042611213056,3.0,-0.073916732209445,0.04105464507312373,1.3263157894736843,0.03882997467092242,0.0035619905324981013,0.03960030644709667,1.847450555728793,0.15254944427120698,0.4633307748968432,0.016141770919708674,0.05364925559031083,0.05512115529699124,24,True,False,True
2008-09-30,2007-04-02,2008-09-30,379,-0.13134681162909329,20.0,0.050346008834183595,3.0,-0.42925142032081615,0.2885116777545101,3.324538258575198,-0.01853706780611599,0.06311229463442207,-0.01640936215434574,-12.047739681652356,32.04773968165236,0.03141938204335027,0.1596200770139884,-0.09467006240003419,-0.08851348706456186,24,True,False,True
2008-10-31,2007-05-01,2008-10-31,382,-0.28006387176696235,20.0,0.08719610825633073,3.0,-0.08250524214721465,0.6641533712885225,4.617801047120419,-0.025065525061080125,0.09042200855324144,-0.020758958930703897,-40.0,60.0,0.02906536941877691,0.5345878128284852,-0.21305092677344611,-0.1885746261095993,24,True,False,True
2008-11-30,2007-05-31,2008-11-28,380,-0.35320555785090446,20.0,0.11107872109456482,3.0,-0.09132699018325721,0.44294209933622347,4.6421052631578945,-0.008024872034835642,0.09559822930152043,-0.0034493984211022566,-8.407237298298718,28.407237298298718,0.07820452226884958,0.25872058689829597,-0.12865802840810714,-0.11669835039531062,24,True,False,True
2008-12-31,2007-07-02,2008-12-31,380,-0.33766072442539447,20.0,0.12366412149009177,3.0,-0.14675218865225143,0.14132727957131888,5.305263157894737,-0.018638362137987197,0.09345916932391954,-0.014169705172763059,-40.0,60.0,0.04122137383003059,0.19301249628694714,-0.13687549292591134,-0.12410423492024159,24,True,False,True
2009-01-31,2007-08-01,2009-01-30,379,-0.37594983540657856,20.0,0.13040331312817344,3.0,-0.15287367156144185,0.1473904874497517,4.654353562005277,-0.030838590940502137,0.0938144993025522,-0.026091586232970254,-40.0,60.0,0.04346777104272448,0.13275720611607283,-0.11945873651556825,-0.10868569321033095,24,True,False,True
2009-02-28,2007-08-29,2009-02-27,378,-0.4423840483792863,20.0,0.1344353230244782,3.0,-0.16276664286384948,0.14026965083977147,4.0,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-40.0,60.0,0.04481177434149273,0.27825591501398167,-0.11336782539392011,-0.1026040815899184,23,True,False,True
2009-03-31,2007-10-01,2009-03-31,378,-0.43174842008581277,20.0,0.14621708430139924,3.0,-0.1224081918682902,0.21409237083637908,4.0,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-35.603131868773104,55.603131868773104,0.05259311099471187,0.16377114780642632,-0.1373102740407333,-0.12383476581729125,22,True,False,True
2009-04-30,2007-10-31,2009-04-30,377,-0.3744184202722414,20.0,0.15057799923114767,3.0,-0.12338951873127763,0.08993282193506108,4.010610079575597,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-40.0,60.0,0.05019266641038256,0.12070876701531288,-0.10813198361149867,-0.09789313642533337,22,True,False,True
2009-05-31,2007-12-03,2009-05-29,375,-0.3193272532925623,20.0,0.1517073572266629,3.0,-0.11768691230006613,0.07485713434207449,4.032,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-40.0,60.0,0.0505691190755543,0.0001,-0.04183791197126853,-0.0360619214145691,23,True,False,True
2009-06-30,2007-12-31,2009-06-30,378,-0.3155214520838783,20.0,0.15136292867376117,3.0,-0.11713399111244804,0.03371383161803554,4.0,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-40.0,60.0,0.05045430955792039,0.0001,-0.055659011211195535,-0.049292960886552106,24,True,False,True
2009-07-31,2008-02-01,2009-07-31,378,-0.22126650741402956,20.0,0.15059156132336146,3.0,-0.1134647264008013,0.04472401403126358,4.0,-0.02445773296755993,0.10109096600641945,-0.019162069242584123,-40.0,60.0,0.05019718710778716,0.0001,-0.05451101169573468,-0.04820092295673084,24,True,False,True
