date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa,sigma,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,-0.013503605967367063,2.70037008340493e-06,0.05526543571191799,0.9275890103294624,0.014017681131435568,0.6666666666666666,-0.03500865012382448,0.0,-0.034402936312724286,0.19922147612582486,-0.022958472684612482,0.0340383597883598,0.9828544460413804,0.9828645235484621,0.00015749681170536747,0.00015758943680626826,True,-2.900671030371842e-09,-2.9006710366985544e-09,23,True,True
2008-08-31,2007-03-01,2008-08-29,380,0.0032180051553435457,2.8818700727052233e-06,0.07823621278597107,0.9052613262002354,0.01250697140957012,1.3263157894736843,-0.028519014483705085,0.003681354589461155,-0.028109600210883823,0.20977953151094694,0.02354577140942657,0.03233763157894736,0.9834975389862064,0.9834983491657815,0.00017463274540060472,0.00017464131932359508,True,-0.0001004197711948091,-9.363920096450151e-05,24,True,True
2008-09-30,2007-04-02,2008-09-30,379,-0.014870054915928833,3.2167587795915686e-06,0.1214916073684784,0.8785073926314285,0.03988450937117365,1.3298153034300793,-0.05892238650258319,0.046678215640433236,-0.05619241078406956,28.471444238325393,-0.04388244726167808,0.030109498680738787,0.9999989999999069,1.0000258640459248,3.216758480222509,,False,0.0,0.0010900215498275134,24,True,True
2008-10-31,2007-05-01,2008-10-31,382,-0.030706404798110404,4.823404941737466e-06,0.1328404751528079,0.8645177214328502,0.05009018155914397,1.3193717277486912,-0.05892238650258319,0.046678215640433236,-0.05619241078406956,0.6783079135232932,-0.1385530865669722,0.027654450261780098,0.9973581965856582,0.9974834496506626,0.0018258001013822362,0.0019166733314147505,True,-0.0033466113233563254,-0.0022546378927804644,24,True,True
2008-11-30,2007-05-31,2008-11-28,380,-0.041156427086922284,5.85247485285218e-06,0.12707983664313574,0.8655502265166342,0.04639318514166819,0.6631578947368422,-0.0919288693156215,0.0,-0.08782996948391075,0.44734044509538995,-0.21433701882650888,0.02520578947368421,0.9926300631597699,0.9928453175304881,0.000794101086579927,0.0008179922558116606,True,-0.13572147594502323,-0.12691422598311297,24,True,True
2008-12-31,2007-07-02,2008-12-31,380,-0.03292836067486543,8.326840399078684e-06,0.12604819620739724,0.8538674213614608,0.021300478570219473,0.6631578947368422,-0.0919288693156215,0.0,-0.08782996948391075,0.32322961843849374,-0.19646262391773672,0.02248052631578947,0.979915617568858,0.9800522887209226,0.00041459280252338995,0.0004174333728106691,True,-0.48909761884467806,-0.3868205337988665,24,True,True
2009-01-31,2007-08-01,2009-01-30,379,-0.03553892863203084,6.907673940981921e-06,0.1165559332715828,0.8690566080321982,0.02548628694640162,0.6649076517150396,-0.0919288693156215,0.0,-0.08782996948391075,0.3478356893080842,-0.22152847327383024,0.019859366754617414,0.985612541303781,0.9857597532480955,0.00048011772522392883,0.0004850810566227082,True,6.55457989310628e-10,6.554579101702984e-10,24,True,True
2009-02-28,2007-08-29,2009-02-27,378,-0.04553192701621431,7.1525960267563036e-06,0.12399066980290635,0.8643063780175617,0.02376889877812269,0.6666666666666666,-0.0919288693156215,0.0,-0.08782996948391075,0.3924500635393644,-0.28397705919193494,0.017746560846560847,0.988297047820468,0.9885540998683588,0.0006111787792541713,0.0006249046334926165,True,3.27728994655314e-10,3.277289550851492e-10,23,True,True
2009-03-31,2007-10-01,2009-03-31,378,-0.04698031508941278,6.099427610763692e-06,0.1204851393999452,0.8753896944183952,0.030298781165970734,0.6666666666666666,-0.0919288693156215,0.0,-0.08782996948391075,0.61041343919976,-0.31870900000221025,0.015551587301587302,0.9958748338183404,0.9961407625944779,0.0014785895506177742,0.001580474837343821,True,0.0,0.0,22,True,True
2009-04-30,2007-10-31,2009-04-30,377,-0.034035984821476406,6.342015028055862e-06,0.11222573872034733,0.8785703736530636,0.01992772723844736,0.6684350132625995,-0.0919288693156215,0.0,-0.08782996948391075,0.41670455715042903,-0.2538046678324992,0.013343501326259947,0.9907961123734109,0.9909261200854693,0.0006890582855156158,0.0006989308970135169,True,5.243663914485024e-09,5.243663947496202e-09,22,True,True
2009-05-31,2007-12-03,2009-05-29,375,-0.021482808836841248,6.572604908416026e-06,0.11696181841509484,0.8752559766880945,0.018423864891775953,0.6719999999999999,-0.0919288693156215,0.0,-0.08782996948391075,0.4613363797332839,-0.1885851031241166,0.011527733333333332,0.9922177951031894,0.9922717742778009,0.0008445684732754473,0.0008504675128129867,True,-1.8539151560977787e-09,-1.853915132521422e-09,23,True,True
2009-06-30,2007-12-31,2009-06-30,378,-0.01739132839386899,6.177586821152355e-06,0.10770690370875645,0.8824090247516504,0.014693618920556891,0.6666666666666666,-0.0919288693156215,0.0,-0.08782996948391075,0.39686404925416935,-0.16496791489733276,0.010006613756613755,0.9901159284604069,0.9901485053077567,0.0006250042602794276,0.0006270710195901882,True,-7.415660624391115e-09,-7.415660641107991e-09,24,True,True
2009-07-31,2008-02-01,2009-07-31,378,0.01038915656344324,5.872551385641099e-06,0.10801345019380079,0.8827629310752716,0.013047422366381576,0.6666666666666666,-0.0919288693156215,0.0,-0.08782996948391075,0.40055578823937293,-0.010061259330871944,0.008457936507936508,0.9907763812690724,0.9907880396548161,0.0006366862678256562,0.000637492039217399,True,5.243663914485024e-09,5.243663947496202e-09,24,True,True
