date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2014-01-02,2012-07-03,2014-01-02,379,0.5194542030612673,0.48054579693873267,0.5216163772174447,0.47838362278255536,0.011184400903096449,0.0054204271069595335,0.008068412492264723,0.010100215337670334,0.0,0.5108108108108108,0.21270369512306325,1.0
2014-01-31,2012-08-01,2014-01-31,379,0.5254523522918476,0.4745476477081524,0.5381245569195039,0.46187544308049616,0.011385965950548556,0.005474236853584126,0.008579529398152359,0.010206245632504758,1.0,0.518918918918919,0.20309184267514574,1.0
2014-02-28,2012-08-29,2014-02-28,378,0.5338197620161339,0.4661802379838661,0.553110764153084,0.446889235846916,0.01159409416880264,0.0058935158574069104,0.009778118999586895,0.01002220319244652,1.0,0.5257452574525745,0.18518113929423544,1.0
2014-03-31,2012-10-01,2014-03-31,377,0.5419238146421715,0.45807618535782846,0.5878534698033879,0.412146530196612,0.014193136797177586,0.008694669324483123,0.00859982921350781,0.009819478165286659,1.0,0.5324324324324324,0.1967055480050153,1.0
2014-04-30,2012-10-31,2014-04-30,377,0.5366894907560968,0.46331050924390316,0.5838014228955356,0.4161985771044644,0.013428760328834437,0.008111067888216701,0.009326837493491242,0.008918440643089585,0.0,0.5336927223719676,0.1896032189213379,1.0
2014-05-31,2012-12-03,2014-05-30,376,0.49632693006497586,0.5036730699350241,0.6201511234706626,0.3798488765293374,0.011174049106706678,0.008043279166367847,0.008529603150133803,0.0085403863631888,1.0,0.5378378378378378,0.1932280419553027,1.0
2014-06-30,2012-12-31,2014-06-30,378,0.4875971965149175,0.5124028034850825,0.6253624703751,0.3746375296249001,0.010030051885406614,0.007684686480057528,0.008425269331455616,0.008836153762594123,0.0,0.5403225806451613,0.20657913226955207,1.0
2014-07-31,2013-02-01,2014-07-31,378,0.5021387132577885,0.49786128674221153,0.6187280224054923,0.38127197759450765,0.010300895598500419,0.007311509828810727,0.008470528639751545,0.008310904209501377,0.0,0.5415549597855228,0.23317553279270312,1.0
2014-08-31,2013-03-01,2014-08-29,380,0.5639162577252247,0.4360837422747753,0.6303083988125162,0.36969160118748373,0.013224248842627103,0.008184540807660205,0.008879577798368104,0.006596121374035671,1.0,0.544,0.30102054918072463,1.0
2014-09-30,2013-04-01,2014-09-30,381,0.5227938976215094,0.4772061023784906,0.6026123493136413,0.3973876506863587,0.011971785717755316,0.008215132278917738,0.008781184410362583,0.008169495029790197,0.0,0.5384615384615384,0.19580467930230097,1.0
2014-10-31,2013-05-01,2014-10-31,382,0.5323898848607524,0.46761011513924755,0.5801153055533648,0.4198846944466353,0.014059615055827994,0.008315805051650117,0.008583364091703636,0.008434568531946305,1.0,0.5343915343915344,0.2363523728150179,1.0
2014-11-30,2013-05-31,2014-11-28,380,0.543480471066417,0.45651952893358305,0.5776891799834648,0.4223108200165352,0.012809613612087918,0.006317683406393148,0.008689199918088055,0.008708992187865697,1.0,0.526595744680851,0.23280068744701404,1.0
2014-12-31,2013-07-01,2014-12-31,381,0.576005998703224,0.423994001296776,0.5304103800836029,0.4695896199163971,0.01357724598882637,0.006726758520639438,0.009661050772265336,0.007976660289277016,0.0,0.5251989389920424,0.2503900530412197,1.0
