Datetime,Open,High,Low,Close,Volume
2023-07-07 09:30:00,191.4,191.5,191.0,191.23,969780
2023-07-07 09:35:00,191.3,191.47,190.98,191.01,1045589
2023-07-07 09:40:00,191.0,191.24,190.71,191.02,866820
2023-07-07 09:45:00,191.0333,191.22,190.77,191.22,632749
2023-07-07 09:50:00,191.225,191.43,191.08,191.305,709974
2023-07-07 09:55:00,191.3021,191.67,191.28,191.6,618074
2023-07-07 10:00:00,191.605,191.625,191.45,191.51,368743
2023-07-07 10:05:00,191.505,191.63,191.38,191.58,399808
2023-07-07 10:10:00,191.58,191.72,191.155,191.1803,446734
2023-07-07 10:15:00,191.18,191.41,190.99,191.022,506031
2023-07-07 10:20:00,191.03,191.1,190.725,190.925,626305
2023-07-07 10:25:00,190.9228,191.095,190.81,190.925,433448
2023-07-07 10:30:00,190.9265,190.975,190.52,190.615,487664
2023-07-07 10:35:00,190.61,190.64,190.24,190.34,529882
2023-07-07 10:40:00,190.36,190.67,190.345,190.4899,446976
2023-07-07 10:45:00,190.4875,190.6591,190.42,190.65,384705
2023-07-07 10:50:00,190.65,190.69,190.54,190.6291,268656
2023-07-07 10:55:00,190.625,190.91,190.585,190.67,408695
2023-07-07 11:00:00,190.655,190.755,190.4809,190.74,337765
2023-07-07 11:05:00,190.72,191.05,190.72,190.96,341884
2023-07-07 11:10:00,190.965,191.01,190.86,190.96,334233
2023-07-07 11:15:00,190.96,191.0,190.85,190.94,217936
2023-07-07 11:20:00,190.935,191.02,190.85,191.0184,254136
2023-07-07 11:25:00,191.02,191.29,191.01,191.2,387926
2023-07-07 11:30:00,191.2,191.305,191.19,191.295,261987
2023-07-07 11:35:00,191.2901,191.36,191.185,191.23,339116
2023-07-07 11:40:00,191.24,191.47,191.22,191.45,275527
2023-07-07 11:45:00,191.4533,191.56,191.44,191.525,373878
2023-07-07 11:50:00,191.52,191.66,191.47,191.62,285288
2023-07-07 11:55:00,191.62,191.7,191.54,191.695,350617
2023-07-07 12:00:00,191.6929,192.0,191.67,191.93,639989
2023-07-07 12:05:00,191.935,192.12,191.895,192.065,677006
2023-07-07 12:10:00,192.06,192.21,192.0401,192.1493,434178
2023-07-07 12:15:00,192.1462,192.17,192.03,192.06,346466
2023-07-07 12:20:00,192.0599,192.185,192.025,192.125,332788
2023-07-07 12:25:00,192.125,192.25,192.075,192.1824,409415
2023-07-07 12:30:00,192.18,192.18,192.085,192.145,237084
2023-07-07 12:35:00,192.15,192.45,192.15,192.385,559979
2023-07-07 12:40:00,192.38,192.5,192.32,192.48,447757
2023-07-07 12:45:00,192.48,192.53,192.41,192.41,231047
2023-07-07 12:50:00,192.41,192.4612,192.32,192.4326,249047
2023-07-07 12:55:00,192.445,192.5,192.2601,192.2943,235055
2023-07-07 13:00:00,192.2999,192.45,192.26,192.445,291121
2023-07-07 13:05:00,192.445,192.5,192.39,192.452,289632
2023-07-07 13:10:00,192.4505,192.51,192.435,192.485,258439
2023-07-07 13:15:00,192.4836,192.55,192.43,192.5,272867
2023-07-07 13:20:00,192.5,192.5069,192.35,192.36,301348
2023-07-07 13:25:00,192.37,192.57,192.37,192.502,233806
2023-07-07 13:30:00,192.5023,192.6,192.4722,192.5739,228738
2023-07-07 13:35:00,192.57,192.67,192.425,192.43,454916
2023-07-07 13:40:00,192.435,192.58,192.39,192.5633,225251
2023-07-07 13:45:00,192.565,192.65,192.565,192.6037,253267
2023-07-07 13:50:00,192.6,192.6,192.47,192.49,172244
2023-07-07 13:55:00,192.48,192.5,192.41,192.4588,214304
2023-07-07 14:00:00,192.45,192.45,192.16,192.3,370516
2023-07-07 14:05:00,192.29,192.3,192.19,192.27,236609
2023-07-07 14:10:00,192.28,192.38,192.26,192.285,226989
2023-07-07 14:15:00,192.275,192.39,192.25,192.345,168221
2023-07-07 14:20:00,192.345,192.39,192.235,192.32,179796
2023-07-07 14:25:00,192.315,192.42,192.315,192.3901,163387
2023-07-07 14:30:00,192.39,192.5,192.36,192.37,169042
2023-07-07 14:35:00,192.3618,192.41,192.23,192.3801,292804
2023-07-07 14:40:00,192.39,192.49,192.3201,192.335,191055
2023-07-07 14:45:00,192.33,192.35,192.19,192.19,251570
2023-07-07 14:50:00,192.19,192.26,192.17,192.23,224918
2023-07-07 14:55:00,192.228,192.32,192.19,192.26,204055
2023-07-07 15:00:00,192.25,192.3,192.22,192.285,199247
2023-07-07 15:05:00,192.27,192.38,192.2,192.335,284263
2023-07-07 15:10:00,192.3399,192.36,192.22,192.305,361453
2023-07-07 15:15:00,192.31,192.3494,192.28,192.28,166776
2023-07-07 15:20:00,192.28,192.32,192.02,192.15,392522
2023-07-07 15:25:00,192.1538,192.175,191.93,191.965,297747
2023-07-07 15:30:00,191.96,191.985,191.7,191.805,364871
2023-07-07 15:35:00,191.805,191.91,191.68,191.905,328015
2023-07-07 15:40:00,191.9,191.93,191.7,191.73,362375
2023-07-07 15:45:00,191.73,191.76,191.55,191.6047,414814
2023-07-07 15:50:00,191.61,191.68,190.76,191.055,1043007
2023-07-07 15:55:00,191.055,191.27,190.73,190.845,1186309
2023-07-07 16:00:00,190.84,190.88,190.6,190.71,1822561
2023-07-10 09:30:00,189.23,189.99,189.19,189.97,1025954
2023-07-10 09:35:00,189.98,189.99,189.05,189.105,1211122
2023-07-10 09:40:00,189.12,189.47,188.81,189.24,1643632
2023-07-10 09:45:00,189.2525,189.27,188.7,188.845,1060927
2023-07-10 09:50:00,188.84,188.96,188.04,188.0625,1373222
2023-07-10 09:55:00,188.055,188.13,187.32,187.35,1634662
2023-07-10 10:00:00,187.355,187.8,187.15,187.755,1477406
2023-07-10 10:05:00,187.7501,188.29,187.6896,188.19,826904
2023-07-10 10:10:00,188.17,188.7,188.1,188.61,780178
2023-07-10 10:15:00,188.615,188.95,188.5801,188.7222,930570
2023-07-10 10:20:00,188.72,188.99,188.561,188.985,610529
2023-07-10 10:25:00,188.98,189.51,188.97,189.3209,733810
2023-07-10 10:30:00,189.34,189.3481,188.91,188.95,578419
2023-07-10 10:35:00,188.95,188.95,188.36,188.41,683970
2023-07-10 10:40:00,188.4,188.675,188.31,188.645,608078
2023-07-10 10:45:00,188.645,188.95,188.48,188.7401,494231
2023-07-10 10:50:00,188.74,189.04,188.7,189.025,458268
2023-07-10 10:55:00,189.02,189.025,188.4,188.445,464611
2023-07-10 11:00:00,188.46,188.61,188.08,188.1,554176
2023-07-10 11:05:00,188.1,188.19,187.7314,188.1101,682259
2023-07-10 11:10:00,188.11,188.225,188.025,188.0299,394370
2023-07-10 11:15:00,188.045,188.28,187.91,188.115,459498
2023-07-10 11:20:00,188.115,188.18,187.9,188.12,391195
2023-07-10 11:25:00,188.1201,188.125,187.7,187.785,460674
2023-07-10 11:30:00,187.785,188.0674,187.64,188.035,541970
2023-07-10 11:35:00,188.0309,188.37,188.0001,188.145,331507
2023-07-10 11:40:00,188.15,188.4514,188.15,188.36,402229
2023-07-10 11:45:00,188.36,188.4,187.78,187.82,576935
2023-07-10 11:50:00,187.81,187.92,187.6,187.885,555476
2023-07-10 11:55:00,187.885,187.984,187.74,187.82,349340
