Datetime,Open,High,Low,Close,Volume
2023-07-07 09:30:00,438.63,438.83,438.47,438.65,393432
2023-07-07 09:35:00,438.65,439.69,438.6299,439.18,1243554
2023-07-07 09:40:00,439.185,439.47,438.78,439.215,848678
2023-07-07 09:45:00,439.22,439.395,438.9,439.3,537734
2023-07-07 09:50:00,439.32,440.03,439.319,440.03,849032
2023-07-07 09:55:00,440.04,440.2,439.82,440.08,613653
2023-07-07 10:00:00,440.075,440.21,439.9833,440.16,481112
2023-07-07 10:05:00,440.15,440.25,439.85,440.02,606740
2023-07-07 10:10:00,440.03,440.11,439.75,439.8799,457121
2023-07-07 10:15:00,439.88,440.155,439.6,439.6112,559630
2023-07-07 10:20:00,439.62,439.805,439.29,439.74,770125
2023-07-07 10:25:00,439.74,439.81,439.515,439.6,408180
2023-07-07 10:30:00,439.6,439.769,439.33,439.495,511210
2023-07-07 10:35:00,439.49,439.525,438.82,439.13,825902
2023-07-07 10:40:00,439.135,439.6099,439.135,439.57,414064
2023-07-07 10:45:00,439.58,439.69,439.435,439.6,422383
2023-07-07 10:50:00,439.609,439.77,439.55,439.71,364318
2023-07-07 10:55:00,439.71,439.94,439.55,439.78,364161
2023-07-07 11:00:00,439.765,439.94,439.5701,439.885,332828
2023-07-07 11:05:00,439.88,440.14,439.85,440.03,448314
2023-07-07 11:10:00,440.04,440.1,439.85,439.975,347685
2023-07-07 11:15:00,439.975,439.99,439.765,439.925,237402
2023-07-07 11:20:00,439.9291,439.95,439.69,439.871,307862
2023-07-07 11:25:00,439.87,440.05,439.8399,440.005,283409
2023-07-07 11:30:00,439.99,440.06,439.93,440.0571,266890
2023-07-07 11:35:00,440.07,440.19,440.0,440.07,460913
2023-07-07 11:40:00,440.08,440.31,440.0701,440.195,459317
2023-07-07 11:45:00,440.2,440.27,440.01,440.16,357704
2023-07-07 11:50:00,440.15,440.24,440.085,440.22,327089
2023-07-07 11:55:00,440.21,440.245,439.8913,440.1197,366096
2023-07-07 12:00:00,440.1,440.45,440.091,440.42,571084
2023-07-07 12:05:00,440.415,440.67,440.38,440.635,656779
2023-07-07 12:10:00,440.639,440.8856,440.61,440.87,639546
2023-07-07 12:15:00,440.86,440.885,440.63,440.85,386207
2023-07-07 12:20:00,440.85,441.01,440.7901,440.96,502468
2023-07-07 12:25:00,440.955,441.06,440.78,440.98,627638
2023-07-07 12:30:00,440.99,441.16,440.95,441.11,588020
2023-07-07 12:35:00,441.11,441.73,441.11,441.6901,1376347
2023-07-07 12:40:00,441.7,442.02,441.67,441.91,1640760
2023-07-07 12:45:00,441.909,442.17,441.84,442.0894,861876
2023-07-07 12:50:00,442.08,442.105,441.79,441.94,547822
2023-07-07 12:55:00,441.94,442.125,441.88,442.02,504459
2023-07-07 13:00:00,442.02,442.46,441.965,442.325,544370
2023-07-07 13:05:00,442.325,442.55,442.295,442.5,554720
2023-07-07 13:10:00,442.51,442.56,442.41,442.51,515565
2023-07-07 13:15:00,442.51,442.5642,442.41,442.49,577797
2023-07-07 13:20:00,442.48,442.56,442.45,442.49,269118
2023-07-07 13:25:00,442.5,442.64,442.49,442.54,618244
2023-07-07 13:30:00,442.53,442.64,442.48,442.61,392391
2023-07-07 13:35:00,442.61,442.61,442.1501,442.16,704318
2023-07-07 13:40:00,442.1608,442.275,441.96,442.27,588310
2023-07-07 13:45:00,442.265,442.49,442.265,442.375,442100
2023-07-07 13:50:00,442.37,442.38,442.04,442.12,316362
2023-07-07 13:55:00,442.115,442.16,441.965,442.085,342730
2023-07-07 14:00:00,442.08,442.08,441.5,441.76,1064662
2023-07-07 14:05:00,441.7601,441.78,441.6,441.68,345608
2023-07-07 14:10:00,441.68,441.87,441.61,441.645,420028
2023-07-07 14:15:00,441.64,441.77,441.63,441.64,286767
2023-07-07 14:20:00,441.64,441.79,441.54,441.65,386988
2023-07-07 14:25:00,441.658,441.7,441.62,441.67,254800
2023-07-07 14:30:00,441.6699,441.855,441.635,441.7764,363618
2023-07-07 14:35:00,441.77,441.7764,441.38,441.44,448347
2023-07-07 14:40:00,441.44,441.56,441.28,441.3,369701
2023-07-07 14:45:00,441.29,441.43,441.13,441.13,486659
2023-07-07 14:50:00,441.13,441.3,441.1,441.21,349300
2023-07-07 14:55:00,441.2,441.3298,441.08,441.13,473350
2023-07-07 15:00:00,441.125,441.2599,441.07,441.18,395994
2023-07-07 15:05:00,441.18,441.2512,441.04,441.15,453921
2023-07-07 15:10:00,441.141,441.171,440.925,441.09,639267
2023-07-07 15:15:00,441.09,441.105,440.98,441.02,406084
2023-07-07 15:20:00,441.0295,441.09,440.5,440.735,880530
2023-07-07 15:25:00,440.73,440.745,440.42,440.6,889739
2023-07-07 15:30:00,440.6,440.65,440.21,440.41,1157158
2023-07-07 15:35:00,440.41,440.535,440.24,440.3989,945733
2023-07-07 15:40:00,440.4099,440.44,439.82,439.87,1488353
2023-07-07 15:45:00,439.86,439.9,439.39,439.53,1697261
2023-07-07 15:50:00,439.525,439.695,438.3,438.805,2949719
2023-07-07 15:55:00,438.81,439.26,438.58,438.66,3682904
2023-07-07 16:00:00,438.665,438.69,438.3,438.521,5870476
2023-07-10 09:30:00,438.18,438.79,438.05,438.75,626561
2023-07-10 09:35:00,438.74,439.3,438.6299,439.15,1069594
2023-07-10 09:40:00,439.155,439.348,438.97,439.2201,679652
2023-07-10 09:45:00,439.22,439.3407,438.63,439.19,983602
2023-07-10 09:50:00,439.19,439.3092,438.7,438.72,509201
2023-07-10 09:55:00,438.72,439.075,438.58,438.65,718104
2023-07-10 10:00:00,438.65,439.35,438.54,439.22,592936
2023-07-10 10:05:00,439.235,439.66,439.23,439.51,741530
2023-07-10 10:10:00,439.49,439.83,439.35,439.69,890119
2023-07-10 10:15:00,439.67,439.76,439.37,439.58,563334
2023-07-10 10:20:00,439.58,439.68,439.22,439.63,453079
2023-07-10 10:25:00,439.62,439.84,439.505,439.665,506891
2023-07-10 10:30:00,439.665,439.7,439.19,439.24,625669
2023-07-10 10:35:00,439.24,439.24,438.4,438.44,785546
2023-07-10 10:40:00,438.44,439.025,438.37,438.85,961080
2023-07-10 10:45:00,438.84,438.96,438.49,438.745,988163
2023-07-10 10:50:00,438.74,439.03,438.695,439.01,400889
2023-07-10 10:55:00,438.99,439.011,438.47,438.53,361199
2023-07-10 11:00:00,438.575,438.7,438.52,438.61,290856
2023-07-10 11:05:00,438.59,438.68,438.01,438.56,826681
2023-07-10 11:10:00,438.55,438.57,438.24,438.28,438739
2023-07-10 11:15:00,438.2764,438.52,438.12,438.42,464850
2023-07-10 11:20:00,438.41,438.46,438.12,438.355,269494
2023-07-10 11:25:00,438.35,438.6683,438.21,438.66,397440
2023-07-10 11:30:00,438.665,439.02,438.38,438.98,525344
2023-07-10 11:35:00,438.95,439.07,438.89,438.98,378985
2023-07-10 11:40:00,438.98,439.08,438.94,438.94,274077
2023-07-10 11:45:00,438.95,438.96,438.27,438.4489,421889
2023-07-10 11:50:00,438.44,438.49,438.1,438.45,485828
2023-07-10 11:55:00,438.46,438.795,438.3913,438.7632,348933
2023-07-10 12:00:00,438.77,438.78,438.31,438.37,420142
2023-07-10 12:05:00,438.37,438.37,437.63,438.09,1032217
2023-07-10 12:10:00,438.09,438.09,437.585,437.655,497489
2023-07-10 12:15:00,437.65,437.84,437.605,437.7794,459862
2023-07-10 12:20:00,437.78,438.215,437.78,438.215,351625
2023-07-10 12:25:00,438.21,438.44,438.1532,438.4,336031
2023-07-10 12:30:00,438.398,438.47,438.2636,438.415,462149
2023-07-10 12:35:00,438.405,438.61,438.28,438.32,513176
2023-07-10 12:40:00,438.3,438.64,438.27,438.605,338055
2023-07-10 12:45:00,438.595,438.76,438.495,438.72,211833
2023-07-10 12:50:00,438.73,438.95,438.695,438.93,253807
2023-07-10 12:55:00,438.925,438.93,438.65,438.6501,229079
2023-07-10 13:00:00,438.645,438.98,438.59,438.97,430031
2023-07-10 13:05:00,438.97,439.06,438.9,438.92,277245
2023-07-10 13:10:00,438.92,439.1099,438.84,438.9801,478744
2023-07-10 13:15:00,438.9801,439.07,438.82,439.031,370081
2023-07-10 13:20:00,439.05,439.09,438.77,439.025,259186
2023-07-10 13:25:00,439.02,439.04,438.81,438.8287,320297
2023-07-10 13:30:00,438.824,439.37,438.8,439.33,379791
2023-07-10 13:35:00,439.33,439.4,439.02,439.06,301792
2023-07-10 13:40:00,439.07,439.0789,438.81,438.99,410016
2023-07-10 13:45:00,438.99,439.22,438.99,439.2,232558
2023-07-10 13:50:00,439.19,439.22,438.825,438.93,261726
2023-07-10 13:55:00,438.93,439.1,438.899,439.08,303212
2023-07-10 14:00:00,439.095,439.1,438.84,438.955,294372
2023-07-10 14:05:00,438.955,438.955,438.5299,438.645,443793
2023-07-10 14:10:00,438.64,438.79,438.56,438.62,256922
2023-07-10 14:15:00,438.615,438.99,438.6133,438.98,228823
2023-07-10 14:20:00,439.0,439.14,439.0,439.07,329470
2023-07-10 14:25:00,439.06,439.335,439.01,439.26,476202
2023-07-10 14:30:00,439.261,439.435,439.25,439.3,486472
2023-07-10 14:35:00,439.29,439.33,439.07,439.175,273030
2023-07-10 14:40:00,439.18,439.19,438.9,439.0609,238438
2023-07-10 14:45:00,439.061,439.08,438.885,438.915,252487
2023-07-10 14:50:00,438.92,439.04,438.755,439.02,242203
2023-07-10 14:55:00,439.025,439.29,438.9999,439.26,265947
2023-07-10 15:00:00,439.26,439.32,439.1,439.14,279356
2023-07-10 15:05:00,439.138,439.26,439.02,439.21,316501
2023-07-10 15:10:00,439.21,439.21,438.815,438.815,341979
2023-07-10 15:15:00,438.82,439.12,438.81,439.03,303997
2023-07-10 15:20:00,439.029,439.06,438.88,439.05,201038
2023-07-10 15:25:00,439.05,439.09,438.845,438.89,284835
2023-07-10 15:30:00,438.9,439.07,438.86,439.0,289669
2023-07-10 15:35:00,438.98,439.04,438.78,438.93,351966
2023-07-10 15:40:00,438.928,439.125,438.92,439.0,403426
2023-07-10 15:45:00,438.999,439.0299,438.825,438.9,841143
2023-07-10 15:50:00,438.905,438.945,438.61,438.932,1093274
2023-07-10 15:55:00,438.935,439.22,438.84,439.195,1612944
2023-07-10 16:00:00,439.1975,439.67,439.04,439.66,3769320
2023-07-11 09:30:00,440.45,440.62,440.3,440.38,465400
2023-07-11 09:35:00,440.36,440.89,440.32,440.735,983685
2023-07-11 09:40:00,440.73,441.0471,440.53,440.555,670565
2023-07-11 09:45:00,440.56,440.6,439.65,440.23,1209389
2023-07-11 09:50:00,440.22,440.29,440.01,440.115,561686
2023-07-11 09:55:00,440.13,440.33,440.055,440.17,507216
2023-07-11 10:00:00,440.16,440.405,439.8722,440.19,562737
2023-07-11 10:05:00,440.21,440.226,439.57,439.695,626572
2023-07-11 10:10:00,439.7,439.79,439.44,439.77,780489
2023-07-11 10:15:00,439.76,439.79,439.46,439.58,485442
2023-07-11 10:20:00,439.58,440.23,439.57,440.145,655434
2023-07-11 10:25:00,440.14,440.33,440.0,440.32,538744
2023-07-11 10:30:00,440.32,440.4,440.13,440.2314,435218
2023-07-11 10:35:00,440.235,440.3379,440.02,440.28,449388
2023-07-11 10:40:00,440.31,440.535,440.22,440.33,367684
2023-07-11 10:45:00,440.33,440.71,440.325,440.545,473772
2023-07-11 10:50:00,440.56,440.78,440.45,440.71,412676
2023-07-11 10:55:00,440.71,440.7217,440.4,440.5206,446968
2023-07-11 11:00:00,440.52,440.75,440.48,440.68,320678
2023-07-11 11:05:00,440.68,440.91,440.64,440.78,505852
2023-07-11 11:10:00,440.78,440.81,440.43,440.775,510967
2023-07-11 11:15:00,440.78,440.97,440.685,440.825,419740
2023-07-11 11:20:00,440.82,440.835,440.45,440.685,486121
2023-07-11 11:25:00,440.695,440.81,440.59,440.66,312765
2023-07-11 11:30:00,440.66,440.66,440.41,440.44,476641
2023-07-11 11:35:00,440.445,440.585,440.375,440.395,275040
2023-07-11 11:40:00,440.4,440.72,440.394,440.715,329750
2023-07-11 11:45:00,440.705,440.76,440.47,440.53,346057
2023-07-11 11:50:00,440.53,440.96,440.52,440.9101,441157
2023-07-11 11:55:00,440.9172,441.19,440.8499,441.1101,702460
2023-07-11 12:00:00,441.115,441.61,441.09,441.54,978769
2023-07-11 12:05:00,441.54,441.7,441.5,441.58,763549
2023-07-11 12:10:00,441.58,441.6,441.28,441.425,645834
2023-07-11 12:15:00,441.435,441.58,441.37,441.49,370009
2023-07-11 12:20:00,441.485,441.5,441.3101,441.44,305957
2023-07-11 12:25:00,441.45,441.48,441.33,441.4,315258
2023-07-11 12:30:00,441.39,441.4,440.45,440.76,908811
2023-07-11 12:35:00,440.77,441.0,440.711,440.95,383540
2023-07-11 12:40:00,440.95,440.97,440.82,440.91,255665
2023-07-11 12:45:00,440.89,440.97,440.811,440.93,208189
2023-07-11 12:50:00,440.9212,441.19,440.875,441.11,267348
2023-07-11 12:55:00,441.12,441.3,441.05,441.105,330185
2023-07-11 13:00:00,441.11,441.2,441.005,441.18,197321
2023-07-11 13:05:00,441.16,441.33,441.125,441.24,214927
2023-07-11 13:10:00,441.24,441.26,440.9795,440.99,320343
2023-07-11 13:15:00,441.0,441.03,440.71,440.7362,381742
2023-07-11 13:20:00,440.731,440.8899,440.7,440.88,271299
2023-07-11 13:25:00,440.88,440.88,440.6,440.795,305774
2023-07-11 13:30:00,440.79,440.96,440.7363,440.88,287619
2023-07-11 13:35:00,440.87,440.89,440.755,440.79,265607
2023-07-11 13:40:00,440.808,440.94,440.76,440.82,232251
2023-07-11 13:45:00,440.81,440.9375,440.7201,440.78,139016
2023-07-11 13:50:00,440.805,440.89,440.525,440.86,325586
2023-07-11 13:55:00,440.87,440.88,440.71,440.74,197947
2023-07-11 14:00:00,440.725,441.14,440.72,441.11,312195
2023-07-11 14:05:00,441.11,441.1408,440.98,441.02,272132
2023-07-11 14:10:00,441.02,441.14,440.96,441.02,237447
2023-07-11 14:15:00,441.02,441.03,440.63,440.755,360213
2023-07-11 14:20:00,440.75,440.76,440.34,440.57,404640
2023-07-11 14:25:00,440.5799,440.585,440.28,440.35,435597
2023-07-11 14:30:00,440.35,440.76,440.27,440.74,406786
2023-07-11 14:35:00,440.73,440.79,440.39,440.43,328785
2023-07-11 14:40:00,440.43,440.8,440.36,440.7702,344113
2023-07-11 14:45:00,440.78,440.97,440.78,440.9586,293858
2023-07-11 14:50:00,440.96,441.0709,440.79,441.01,437358
