Datetime,Open,High,Low,Close,Volume
2023-07-07 09:30:00,339.34,340.19,339.3,339.709,483738
2023-07-07 09:35:00,339.71,340.85,338.88,339.3,528036
2023-07-07 09:40:00,339.37,340.169,339.01,339.85,302297
2023-07-07 09:45:00,339.9,340.51,339.55,340.4497,239730
2023-07-07 09:50:00,340.4275,340.7795,339.84,339.98,247610
2023-07-07 09:55:00,340.05,340.9099,339.87,340.83,246218
2023-07-07 10:00:00,340.81,341.2,340.32,340.37,193124
2023-07-07 10:05:00,340.3282,340.46,340.0751,340.46,149283
2023-07-07 10:10:00,340.45,340.52,339.83,339.98,181135
2023-07-07 10:15:00,339.99,340.64,339.71,339.711,144368
2023-07-07 10:20:00,339.75,339.9,339.23,339.477,161812
2023-07-07 10:25:00,339.47,339.54,339.23,339.28,154774
2023-07-07 10:30:00,339.28,339.42,338.36,338.735,230344
2023-07-07 10:35:00,338.74,338.76,337.56,337.76,291627
2023-07-07 10:40:00,337.775,338.48,337.775,338.14,193429
2023-07-07 10:45:00,338.14,338.78,337.9513,338.78,149105
2023-07-07 10:50:00,338.76,339.01,338.67,339.0,162500
2023-07-07 10:55:00,338.99,339.42,338.74,339.08,177160
2023-07-07 11:00:00,339.06,339.07,338.46,338.99,137573
2023-07-07 11:05:00,338.95,339.505,338.91,339.24,163352
2023-07-07 11:10:00,339.22,339.4603,339.0408,339.4381,104190
2023-07-07 11:15:00,339.44,339.52,339.305,339.47,100425
2023-07-07 11:20:00,339.48,339.4994,339.09,339.24,86524
2023-07-07 11:25:00,339.25,339.53,339.09,339.185,86169
2023-07-07 11:30:00,339.16,339.28,339.02,339.2,73620
2023-07-07 11:35:00,339.19,339.24,338.64,338.64,109702
2023-07-07 11:40:00,338.62,339.35,338.62,339.32,77934
2023-07-07 11:45:00,339.33,339.5,339.25,339.29,95301
2023-07-07 11:50:00,339.22,339.46,339.2,339.405,57195
2023-07-07 11:55:00,339.44,339.47,339.1,339.31,90352
2023-07-07 12:00:00,339.33,339.69,339.33,339.67,167340
2023-07-07 12:05:00,339.66,340.08,339.57,340.03,127407
2023-07-07 12:10:00,340.03,340.46,339.9801,340.44,130172
2023-07-07 12:15:00,340.4368,340.56,340.3115,340.4601,118346
2023-07-07 12:20:00,340.46,340.56,340.28,340.34,121086
2023-07-07 12:25:00,340.33,340.46,340.03,340.3,96227
2023-07-07 12:30:00,340.271,340.4738,340.19,340.3988,98413
2023-07-07 12:35:00,340.39,341.08,340.39,341.03,202731
2023-07-07 12:40:00,341.04,341.3,340.9284,341.215,173738
2023-07-07 12:45:00,341.22,341.43,341.07,341.22,115052
2023-07-07 12:50:00,341.22,341.4699,341.0716,341.4699,132175
2023-07-07 12:55:00,341.44,341.5435,341.24,341.2701,88437
2023-07-07 13:00:00,341.2732,341.53,341.22,341.45,88292
2023-07-07 13:05:00,341.43,341.6397,341.39,341.57,87615
2023-07-07 13:10:00,341.56,341.6,341.3601,341.4005,68027
2023-07-07 13:15:00,341.405,341.59,341.3281,341.4914,65958
2023-07-07 13:20:00,341.5,341.6,341.3,341.3426,63199
2023-07-07 13:25:00,341.36,341.58,341.3301,341.46,90190
2023-07-07 13:30:00,341.47,341.74,341.4,341.7,102251
2023-07-07 13:35:00,341.68,341.788,341.42,341.46,102482
2023-07-07 13:40:00,341.46,341.6199,341.29,341.6,67368
2023-07-07 13:45:00,341.62,341.79,341.54,341.6002,69425
2023-07-07 13:50:00,341.585,341.61,341.21,341.24,82787
2023-07-07 13:55:00,341.2501,341.3,341.072,341.26,92910
2023-07-07 14:00:00,341.23,341.23,340.63,340.68,155984
2023-07-07 14:05:00,340.7,340.71,340.16,340.1766,123092
2023-07-07 14:10:00,340.17,340.44,340.155,340.2352,99126
2023-07-07 14:15:00,340.24,340.3312,339.95,339.965,116457
2023-07-07 14:20:00,339.97,340.2,339.69,340.07,153221
2023-07-07 14:25:00,340.07,340.21,340.01,340.13,67878
2023-07-07 14:30:00,340.12,340.2699,339.985,340.18,84009
2023-07-07 14:35:00,340.0826,340.13,339.7499,339.83,71260
2023-07-07 14:40:00,339.8368,339.99,339.75,339.78,65660
2023-07-07 14:45:00,339.8,339.868,339.4605,339.49,136233
