date,ticker,mu,sigma,lam,mu_j,kappa,sigma_j
2019-01-02,AAPL,-0.33007477477319713,0.2640247662374547,4.0,-0.0002901071753456108,0.004390215603081504,0.0966510620223204
2019-01-02,MSFT,-0.21072160070967927,0.2723942446330018,4.0,0.061438865907203155,0.06338836937864767,0.006560322916625689
2019-01-02,SPY,-0.2655897204594454,0.16459866500386144,2.0,0.04838696385542551,0.04957672500833232,0.0
2019-01-31,AAPL,-0.044363325603009,0.35107353076132825,2.0,-0.10492448438305502,-0.09960748628479688,0.0
2019-01-31,MSFT,-0.14838257417135223,0.29861825930270264,2.0,0.06607771472832269,0.0683097373410082,0.0
2019-01-31,SPY,-0.18020482474995295,0.17847381899045986,2.0,0.04838696385542551,0.04957672500833232,0.0
2019-02-28,AAPL,-0.2548811554394151,0.3420641055123093,2.016,-0.10492448438305502,-0.09960748628479688,0.0
2019-02-28,MSFT,-0.08450064238269667,0.30471174316609095,2.016,0.06607771472832269,0.0683097373410082,0.0
2019-02-28,SPY,-0.1789936724355309,0.1798029701430356,2.016,0.04838696385542551,0.04957672500833232,0.0
2019-03-31,AAPL,-0.12279521370663035,0.34447299534622633,2.032258064516129,-0.10492448438305502,-0.09960748628479688,0.0
2019-03-31,MSFT,-0.054842183590991675,0.3060346902555814,2.032258064516129,0.06607771472832269,0.0683097373410082,0.0
2019-03-31,SPY,-0.15583323467108123,0.18490168530413642,2.032258064516129,0.04838696385542551,0.04957672500833232,0.0
2019-04-30,AAPL,0.10968162912639835,0.2633739468353266,6.146341463414634,-0.035168232911248744,-0.030532328584460977,0.09121493769975189
2019-04-30,MSFT,0.35701896228103763,0.2598805152935001,2.048780487804878,0.06607771472832269,0.0683097373410082,0.0
2019-04-30,SPY,0.02387346215879619,0.15242455547970257,4.097560975609756,0.04105282350113182,0.041963186565967314,0.010372040757389959
2019-05-31,AAPL,-0.08600890501386535,0.22359606677226337,6.146341463414634,0.009742964810111499,0.014782369168453435,0.09930971836813023
2019-05-31,MSFT,0.10542207683095052,0.24171763669240343,2.048780487804878,0.06607771472832269,0.0683097373410082,0.0
2019-05-31,SPY,-0.10970283324650677,0.12383767523692951,6.146341463414634,0.016463925766167915,0.01754996360716876,0.04321609989573351
2019-06-30,AAPL,0.7092295512873856,0.18223443141649398,6.048,-0.032900151226221176,-0.028555402368433458,0.08864662180582372
2019-06-30,MSFT,0.510046053758274,0.20818297679844153,2.016,0.045459900793778374,0.04650903959078101,0.0
2019-06-30,SPY,0.38006711192680265,0.0933024896338381,6.048,-0.005134706476293142,-0.004558164319712565,0.033648835021925276
2019-07-31,AAPL,0.5468732216837634,0.16459336884728612,4.032,-0.0059789902437645814,-0.003069292751484154,0.07622306150886068
2019-07-31,MSFT,0.5525400629757787,0.18833517710718248,0.0,0.0,0.0,0.0
2019-07-31,SPY,0.20592956425273795,0.08285140557787517,4.032,-0.001582188620335323,-0.0010642702240851731,0.03216680458334325
2019-08-31,AAPL,0.6164236458102073,0.2370005458766181,3.9375,-0.0568223060785944,-0.055229252292896214,0.0043197546992256195
2019-08-31,MSFT,0.42227950270497727,0.20768357695279246,0.0,0.0,0.0,0.0
2019-08-31,SPY,0.2733030176664785,0.11667124688863874,5.90625,-0.028574533373960282,-0.028168029482635304,0.002085219627474278
2019-09-30,AAPL,0.5766398112388856,0.235691628477846,3.968503937007874,-0.0568223060785944,-0.055229252292896214,0.0043197546992256195
2019-09-30,MSFT,0.34036457563347383,0.20806225861336428,0.0,0.0,0.0,0.0
2019-09-30,SPY,0.2735348203768151,0.11361022976144047,5.952755905511811,-0.028574533373960282,-0.028168029482635304,0.002085219627474278
2019-10-31,AAPL,0.6669217000803142,0.24424183891805828,3.906976744186047,-0.0568223060785944,-0.055229252292896214,0.0043197546992256195
2019-10-31,MSFT,0.1959512147000795,0.21534427228531028,0.0,0.0,0.0,0.0
2019-10-31,SPY,0.17880929804096055,0.12786204586420916,3.906976744186047,-0.029757871667706937,-0.029319322689437155,0.0005427197111995189
2019-11-30,AAPL,1.0251949176250825,0.21246468739430585,3.9375,-0.0505452271895761,-0.04927919725582941,0.004557375397709893
2019-11-30,MSFT,0.3787443035415631,0.1988546892445021,0.0,0.0,0.0,0.0
2019-11-30,SPY,0.4119830765667135,0.1104979649759531,5.90625,-0.028574533373960282,-0.028168029482635304,0.002085219627474278
2019-12-31,AAPL,1.00481235353325,0.2030670224859035,3.9375,-0.0505452271895761,-0.04927919725582941,0.004557375397709893
2019-12-31,MSFT,0.40624363147253667,0.17006034163811487,1.96875,-0.034859189347658415,-0.034258606640578226,0.0
