ticker,date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j
AAPL,2018-01-02,2017-07-03,2018-01-02,127,0.21206038913687386,252.0,0.026969267144185405,1e-06,-0.19182272107181464,0.024460297328728457,3.968503937007874,0.04068587415300251,0.007753865869099708,0.041556194244560585
AAPL,2018-01-31,2017-08-01,2018-01-31,127,0.08985056337211376,252.0,0.027989014665382454,1e-06,-0.19531543145751146,0.024797730504949204,3.968503937007874,0.04068587415300251,0.007753865869099708,0.041556194244560585
AAPL,2018-02-28,2017-08-29,2018-02-28,126,0.22195024949654213,228.1505518544459,0.036841133856933744,4.095979193230151,0.10550669191259697,0.07695772093600103,4.0,-0.001709090189182083,0.06031706178212475,0.00010998983027010745
AAPL,2018-03-31,2017-10-02,2018-03-29,124,0.18705705225555483,207.600381666598,0.04334388323788844,4.237975763946417,0.1653708315920147,0.042180487249786916,4.064516129032258,0.0010098675381970956,0.06416224867570351,0.003072976557563667
AAPL,2018-04-30,2017-10-31,2018-04-30,124,-0.09735381538410302,209.3816910672962,0.05158769108687085,4.643258718518331,-0.02570531470852162,0.06361039227635595,2.032258064516129,0.04637942867296463,0.0,0.047471776392334464
AAPL,2018-05-31,2017-12-01,2018-05-31,124,0.09286908088579836,217.1112063495065,0.05481945639957554,4.874038648930403,0.09392540293409285,0.04865093317488995,2.032258064516129,0.04637942867296463,0.0,0.047471776392334464
AAPL,2018-06-30,2018-01-02,2018-06-29,125,0.1041122212223021,214.31002024958923,0.05396714267479385,4.804701781852456,0.09085408602539512,0.018258862826408758,2.016,0.04637942867296463,0.0,0.047471776392334464
AAPL,2018-07-31,2018-02-01,2018-07-31,125,0.1819312711267033,213.35360588229258,0.05363557371259743,4.779219143831119,0.09289021160321194,0.022839894728170374,2.016,0.04637942867296463,0.0,0.047471776392334464
AAPL,2018-08-31,2018-03-01,2018-08-31,129,0.29756491374774374,252.0,0.031397515297675635,1e-06,0.06242487746638479,0.01850912813795363,7.813953488372094,0.026253004634794408,0.04578727573499858,0.02767733565782371
AAPL,2018-09-30,2018-04-02,2018-09-28,127,0.4988127931600947,252.0,0.03203449991621841,1e-06,0.1375407533210187,0.047007765965117736,5.952755905511811,0.019544196622071002,0.05361588663017421,0.02120318807541821
AAPL,2018-10-31,2018-05-01,2018-10-31,129,0.47045542705847865,237.4920197242903,0.038869435942277764,4.292488256701785,0.17429722046650165,0.08612834084574372,5.86046511627907,0.017678128580601953,0.05682186328985173,0.019479793324977956
AAPL,2018-11-30,2018-05-31,2018-11-30,129,-0.0602533411847575,228.86695081275334,0.06378553711455781,5.398003182843303,-0.1866735406661918,0.16590446805389647,3.906976744186047,-0.005696090758017913,0.08900584672173895,-0.0017335660182598023
AAPL,2018-12-31,2018-07-02,2018-12-31,126,-0.3097934537629604,230.31090952286405,0.08963128720690221,6.419002694318381,-0.11200270552479255,0.1407278319528656,4.0,-0.0002901071753456108,0.0966510620223204,0.004390215603081504
AAPL,2019-01-31,2018-08-01,2019-01-31,126,-0.044363325603009,252.0,0.12333425765613788,1e-06,0.026330298201075276,0.11673205550793583,2.0,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-02-28,2018-08-29,2019-02-28,125,-0.2548811554394151,252.0,0.11769147755051848,1e-06,0.048356641257436765,0.07642177450368642,2.016,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-03-31,2018-10-01,2019-03-29,124,-0.12279521370663035,252.0,0.1189288080172332,1e-06,0.07224218216585948,0.05128580759892521,2.032258064516129,-0.10492448438305502,0.0,-0.09960748628479688
AAPL,2019-04-30,2018-10-31,2019-04-30,123,0.10968162912639835,246.01511041059905,0.087553234177304,6.556883600493024,0.10090313125443012,0.021542232069974132,6.146341463414634,-0.035168232911248744,0.09121493769975189,-0.030532328584460977
AAPL,2019-05-31,2018-12-03,2019-05-31,123,-0.08600890501386535,235.52339668231548,0.07103187462440566,5.7786202119800665,-0.08102456652561857,0.09637399265767854,6.146341463414634,0.009742964810111499,0.09930971836813023,0.014782369168453435
AAPL,2019-06-30,2018-12-31,2019-06-28,125,0.7092295512873856,252.0,0.05053143408047885,1e-06,0.3571190473406921,0.05616821301917107,6.048,-0.032900151226221176,0.08864662180582372,-0.028555402368433458
AAPL,2019-07-31,2019-02-01,2019-07-31,125,0.5468732216837634,235.99788650802014,0.04008843666103237,4.345543513428388,0.1841115174516203,0.0291310693795416,4.032,-0.0059789902437645814,0.07622306150886068,-0.003069292751484154
AAPL,2019-08-31,2019-03-01,2019-08-30,128,0.6164236458102073,237.28083899040962,0.057142390981223125,5.202247676493158,0.1763796815989942,0.10386807892003536,3.9375,-0.0568223060785944,0.0043197546992256195,-0.055229252292896214
AAPL,2019-09-30,2019-04-01,2019-09-30,127,0.5766398112388856,240.07837167311914,0.056401200305086,5.198776866476094,0.12061920914382003,0.04417293986767099,3.968503937007874,-0.0568223060785944,0.0043197546992256195,-0.055229252292896214
AAPL,2019-10-31,2019-05-01,2019-10-31,129,0.6669217000803142,252.0,0.06082215715140647,1e-06,0.04328010280328173,0.045824035588927746,3.906976744186047,-0.0568223060785944,0.0043197546992256195,-0.055229252292896214
AAPL,2019-11-30,2019-05-31,2019-11-29,128,1.0251949176250825,239.9853481901164,0.048106465869726146,4.800368488536116,0.4045529237107284,0.030576412102819653,3.9375,-0.0505452271895761,0.004557375397709893,-0.04927919725582941
AAPL,2019-12-31,2019-07-01,2019-12-31,128,1.00481235353325,235.67033278209286,0.04404101291660693,4.551573844053755,0.3952094411381037,0.03177549530045571,3.9375,-0.0505452271895761,0.004557375397709893,-0.04927919725582941
MSFT,2018-01-02,2017-07-03,2018-01-02,127,0.4179610623139818,242.8016105999858,0.01604039905933474,2.7881353451563835,0.2579265839984668,0.021192235367725642,3.968503937007874,0.011837976037381459,0.07114764374988988,0.01447269952227681
MSFT,2018-01-31,2017-08-01,2018-01-31,127,0.5126459815273136,236.17285195091299,0.01822678329168892,2.931233990583841,0.3675568953860741,0.0317412955165712,3.968503937007874,0.011837976037381459,0.07114764374988988,0.01447269952227681
MSFT,2018-02-28,2017-08-29,2018-02-28,126,0.6044346287845254,208.376967950982,0.030986920649910463,3.5900008654551194,0.15964798906516584,0.08507552773127214,6.0,-0.010869475959637498,0.06345748567512083,-0.008816950414168412
MSFT,2018-03-31,2017-10-02,2018-03-29,124,0.2716339549721836,175.08759117877605,0.04509764247756226,3.969950480823946,-0.1544174082762151,0.07431702234760033,6.096774193548387,0.027475362302132506,0.06964277177473711,0.03035192653632479
MSFT,2018-04-30,2017-10-31,2018-04-30,124,0.20260323223206608,192.87150703856864,0.0562217057686213,4.652287358536304,-0.14558646773744507,0.07438693168022148,4.064516129032258,0.01013956475401212,0.08886535917420094,0.01418779560220429
MSFT,2018-05-31,2017-12-01,2018-05-31,124,0.30858898397376844,194.87478457062915,0.05691172664930494,4.704995268870237,-0.14313777439598405,0.01677408654228475,4.064516129032258,0.01013956475401212,0.08886535917420094,0.01418779560220429
MSFT,2018-06-30,2018-01-02,2018-06-29,125,0.268227332624755,180.28282337321977,0.054431395764061884,4.425704334932219,-0.12727742099679096,0.025682034951297485,4.032,0.01013956475401212,0.08886535917420094,0.01418779560220429
MSFT,2018-07-31,2018-02-01,2018-07-31,125,0.2027135425358636,185.27964902102954,0.056786807763093666,4.582664607668281,-0.1173403419342464,0.04553728008232877,4.032,0.01013956475401212,0.08886535917420094,0.01418779560220429
MSFT,2018-08-31,2018-03-01,2018-08-31,129,0.3231025660299163,237.91694347766773,0.0379726420917378,4.246475080979083,-0.014388494758524025,0.015012576123690254,3.906976744186047,0.012964325655487219,0.0848705439968736,0.0167038044737835
MSFT,2018-09-30,2018-04-02,2018-09-28,127,0.46388355786722135,252.0,0.03450949386288975,1e-06,0.0243397083863024,0.02670210850815537,0.0,0.0,0.0,0.0
MSFT,2018-10-31,2018-05-01,2018-10-31,129,0.3901273040589128,252.0,0.03423820935685491,1e-06,0.17232414792158496,0.07111738213536113,5.86046511627907,-0.018007123630659667,0.06478651241002525,-0.015782606065204763
MSFT,2018-11-30,2018-05-31,2018-11-30,129,0.35219379616330926,252.0,0.04738109758366987,1e-06,0.23191822418755698,0.09857510069059243,5.86046511627907,-0.018007123630659667,0.06478651241002525,-0.015782606065204763
MSFT,2018-12-31,2018-07-02,2018-12-31,126,-0.17304741112693056,252.0,0.0751310898174755,1e-06,-0.20917611795680802,0.1286415830334963,4.0,0.061438865907203155,0.006560322916625689,0.06338836937864767
MSFT,2019-01-31,2018-08-01,2019-01-31,126,-0.14838257417135223,209.69856157161277,0.08910391050926822,6.106981353407381,-0.17802880780590544,0.09357159947112656,2.0,0.06607771472832269,0.0,0.0683097373410082
MSFT,2019-02-28,2018-08-29,2019-02-28,125,-0.08450064238269667,213.23127167481476,0.0927880167520033,6.284227236487245,-0.16708989121905343,0.04823411832365816,2.016,0.06607771472832269,0.0,0.0683097373410082
