date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2019-09-03,2018-03-05,2019-09-03,378,0.5585365853658537,0.4414634146341463,0.514367816091954,0.48563218390804597,0.005116321005292557,0.006141949121978593,0.004470933003437561,0.007755095188285162,0.0,0.5396825396825397
2019-09-30,2018-04-02,2019-09-30,378,0.5697115384615384,0.43028846153846156,0.5292397660818713,0.47076023391812866,0.00489547490695803,0.005915815447383262,0.004181146967756658,0.007579022396190757,1.0,0.5502645502645502
2019-10-31,2018-05-01,2019-10-31,380,0.562200956937799,0.43779904306220097,0.5261627906976745,0.4738372093023256,0.004912642120038523,0.005844850775895239,0.0038412105990894875,0.007462236539679871,0.0,0.5473684210526316
2019-11-30,2018-05-31,2019-11-29,379,0.5825471698113207,0.4174528301886793,0.5267857142857143,0.4732142857142857,0.004626429807853526,0.0058121252991779095,0.0037385298423071164,0.0075273065181229995,0.0,0.5567282321899736
2019-12-31,2018-07-02,2019-12-31,378,0.5919811320754716,0.40801886792452835,0.5179640718562875,0.4820359281437126,0.004614174827441051,0.005807417753570006,0.0034431139015358636,0.007574056353101483,1.0,0.5608465608465608
2020-01-31,2018-08-01,2020-01-31,378,0.5825471698113207,0.4174528301886793,0.5299401197604791,0.47005988023952094,0.004567700170409857,0.00582225669928084,0.0036487812474579693,0.0076417577170138995,0.0,0.5582010582010583
2020-02-29,2018-08-30,2020-02-28,376,0.5745192307692307,0.4254807692307693,0.5236686390532544,0.47633136094674555,0.004695853849302153,0.005900897147897707,0.0036182148212934675,0.008547797130835226,0.0,0.550531914893617
2020-03-31,2018-10-01,2020-03-31,377,0.5483091787439613,0.45169082125603865,0.5409356725146199,0.4590643274853801,0.0,0.010457872709313228,0.0,0.013480122168924509,0.0,0.5464190981432361
2020-04-30,2018-10-31,2020-04-30,376,0.5448113207547169,0.45518867924528306,0.5787878787878789,0.4212121212121212,0.0,0.011426326263413196,0.0,0.013990876725776931,0.0,0.5611702127659575
2020-05-31,2018-12-03,2020-05-29,374,0.5448113207547169,0.45518867924528306,0.5920245398773006,0.40797546012269936,0.0,0.011488623485747751,0.0,0.014282494993088564,1.0,0.5668449197860963
2020-06-30,2018-12-31,2020-06-30,378,0.5568181818181818,0.44318181818181823,0.6132075471698113,0.3867924528301887,0.0,0.01153086177108027,0.0,0.01430337921312892,1.0,0.582010582010582
2020-07-31,2019-02-01,2020-07-31,378,0.5389908256880734,0.46100917431192656,0.6242236024844721,0.37577639751552794,0.0,0.011482900713030902,0.0,0.014155701039416983,1.0,0.5767195767195767
2020-08-31,2019-03-01,2020-08-31,380,0.5493273542600897,0.4506726457399103,0.629746835443038,0.370253164556962,0.0,0.011463166140312928,0.0,0.014298364693163378,0.0,0.5842105263157895
