date,ticker,mu,omega,alpha,beta,lam,kappa,sigma0,mu_j,sigma_j
2013-01-02,AAPL,-0.1337198412143494,5.630183128615254e-06,0.038381565516063795,0.9529500893571471,3.968503937007874,0.006206051814595659,0.022902838241270887,0.0015527939977642014,0.09627127903765689
2013-01-02,MSFT,-0.1713699371350532,1.611420449143966e-05,6.783568339397088e-06,0.8947236462806384,0.0,0.0,0.012372293248022808,0.0,0.0
2013-01-02,SPY,0.13359043387429814,1.0867820766744958e-05,0.0764856351544602,0.7577782531973861,1.984251968503937,-0.022788716724814417,0.0091031198001769,-0.023052393129001203,0.0
2013-03-25,AAPL,-0.8887430728464086,1.1606404173472067e-05,3.043552951523862e-09,0.9800970267199901,4.064516129032258,-0.02075864277204853,0.024065450829340036,-0.03112884642153224,0.14249009815922664
2013-03-25,MSFT,0.1921622598097517,1.7922246497619002e-07,0.043329956043899366,0.9502712550800961,4.064516129032258,0.0030957384846941327,0.007482256715812907,0.002087727862961186,0.04479349707004086
2013-03-25,SPY,0.13359043387429814,1.108736530940369e-05,0.3471630272694461,0.504004600408383,2.032258064516129,-0.022788716724814417,0.0075062105016019225,-0.023052393129001203,0.0
2013-06-13,AAPL,-0.46020492458998674,6.891855636927931e-16,4.097759807897199e-08,0.9953052802357021,4.064516129032258,-0.08862908134010206,0.01589956363366053,-0.09422365307969538,0.05326056686794408
2013-06-13,MSFT,0.4916310581207375,1.765379949844988e-05,0.1811509619808897,0.7111542665338598,2.032258064516129,0.035676839120405424,0.012631584040838324,0.03505516382562801,0.0
2013-06-13,SPY,0.25580912624756963,1.3899088341483124e-05,0.3064380975890285,0.48775387011708804,2.032258064516129,-0.02293350180216247,0.008925141437244138,-0.023200565593515243,0.0
2013-09-03,AAPL,0.2768340070467972,4.657526976395839e-06,3.043552951523862e-09,0.9798010926162313,3.9375,-0.0003946985890788124,0.015239845561659339,-0.003238275553128389,0.07541218800776317
2013-09-03,MSFT,0.942640893051531,0.00015099637881064136,0.8317724006070668,0.16821399543528917,3.9375,-0.07911391307872917,0.016302329240611105,-0.0838048732360257,0.052648622681190395
2013-09-03,SPY,0.19968704893452097,1.1298240411488934e-05,0.12775599478460334,0.664444621213447,1.96875,-0.02293350180216247,0.006985009635991679,-0.023200565593515243,0.0
2013-11-20,AAPL,0.2611445370172598,4.907912277591548e-06,3.043552951523862e-09,0.9794955473887161,5.86046511627907,0.01617982604943813,0.015425206493108783,0.014202807499162251,0.060786842962278355
2013-11-20,MSFT,0.18870832516807767,0.0003433175578953145,3.043552951523862e-09,0.006830212041990899,5.86046511627907,0.008164478771085726,0.018592434381899017,0.0023987370439007747,0.1070756057929259
2013-11-20,SPY,0.1435649716214723,1.0149969946522986e-05,0.1387895871527618,0.6696927378933196,0.0,0.0,0.006262687702984432,0.0,0.0
2014-02-12,AAPL,0.24308056687850707,5.049752882232129e-06,3.043552951523862e-09,0.9799980454769596,3.968503937007874,-0.06709865701933893,0.015927303778090617,-0.0696424371079365,0.019318988995513774
2014-02-12,MSFT,0.1505817770664509,0.00016481863458176429,0.2642670119178848,0.12426775045285345,5.952755905511811,0.02971178614367176,0.01460160667170881,0.027217535789235175,0.0642091584994208
2014-02-12,SPY,0.08744289430842361,9.682251733200907e-06,0.05815547694231254,0.7548386129006304,3.968503937007874,-0.02181747014855906,0.008074914737801179,-0.022059983152256546,0.0014089929412837068
2014-05-02,AAPL,0.3014290332299628,7.194478731054819e-06,3.043552951523862e-09,0.971202725765209,4.032,0.0043240720162824875,0.015788657802363548,-0.0022541672934872636,0.11462039411196534
2014-05-02,MSFT,0.09649291617980588,0.00011751479395755652,0.3180117432920317,0.05688830063582965,2.016,0.03942191699185149,0.012603689941866683,0.03866470956563317,0.0
2014-05-02,SPY,0.08744289430842361,1.930365567725226e-05,0.22012451333822458,0.41041569461158584,2.016,-0.022792526362560905,0.005894756148392864,-0.023056291615682234,0.0
2014-07-23,AAPL,0.3014290332299628,1.1592291739045862e-15,2.4362024469606952e-08,0.9963397356964935,4.0,0.0043240720162824875,0.011249458167427855,-0.0022541672934872636,0.11462039411196534
2014-07-23,MSFT,0.4184334011651631,9.674389109651303e-05,0.19724648575966341,0.06951099803011045,4.0,0.03891009746227181,0.010233472312620501,0.0381719376013574,0.0006968847950360289
2014-07-23,SPY,0.08744289430842361,5.31373241477231e-06,0.13298592800237893,0.7243596500739816,2.0,-0.02084338490834381,0.006241514530518351,-0.021063674688830858,0.0
2014-10-10,AAPL,0.4786791391676772,5.153611953462034e-06,3.043552951523862e-09,0.9640671226098909,5.90625,0.0013257085308191474,0.011987280297293713,-0.0010692663196712655,0.0691967755724263
2014-10-10,MSFT,0.2714481921517825,7.646484020577833e-05,0.30350203569523915,3.0645552073715446e-07,1.96875,0.038398025660174806,0.01457143486677865,0.037679165637081624,0.0
2014-10-10,SPY,0.08744289430842361,3.1591231069974526e-06,0.13766529362822916,0.7915661106110052,1.96875,-0.01988851230501698,0.012245208853300682,-0.02008895083396922,0.0
2014-12-31,AAPL,0.3306032664056907,1.5126932019198884e-05,3.043552951523862e-09,0.9101968198118284,3.9375,-0.040167740782559136,0.012978650138384928,-0.04100124480218592,0.0030016772100591935
2014-12-31,MSFT,0.2814227298989567,6.930351143600193e-05,0.267993864344951,0.24696662904535102,3.9375,0.0036464660129431614,0.011307467208820508,0.0023948509077678093,0.04989955642923636
2014-12-31,SPY,0.08744289430842361,6.687863669995032e-06,0.245088088942449,0.6535541246062496,1.96875,-0.01988851230501698,0.006230529287641367,-0.02008895083396922,0.0
