ticker,date,window_start,window_end,n_days,mu,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa
AAPL,2018-01-02,2017-07-03,2018-01-02,127,0.37018290720647634,1.8534637747537216e-05,6.783568339397088e-06,0.8617550192462129,0.011579158400956087,1.984251968503937,0.04616868528945384,0.0,0.04725105190497514
AAPL,2018-01-31,2017-08-01,2018-01-31,127,0.3140608298934277,1.6485233468870158e-05,2.853674591151374e-09,0.8688029291358524,0.011209480542350847,3.968503937007874,0.04068587415300251,0.007753865869099708,0.041556194244560585
AAPL,2018-02-28,2017-08-29,2018-02-28,126,0.257938752580379,2.516083919682295e-05,0.09239300014347597,0.7651374689280035,0.013858176031039903,2.0,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-03-31,2017-10-02,2018-03-29,124,0.257938752580379,3.499792540818282e-05,0.13885654427264724,0.6922829010790149,0.019825593557413767,2.032258064516129,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-04-30,2017-10-31,2018-04-30,124,0.20181667526733035,4.597567868539158e-05,0.14688445044325477,0.6496090262504637,0.014374782606685994,2.032258064516129,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-05-31,2017-12-01,2018-05-31,124,0.20181667526733035,4.4172946538784753e-05,0.24798154208861925,0.575345035280478,0.010546560859917327,2.032258064516129,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-06-30,2018-01-02,2018-06-29,125,0.12777873888633712,3.504041078100833e-05,0.2535172276463202,0.6104578262319773,0.011545125859422157,2.016,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-07-31,2018-02-01,2018-07-31,125,0.12777873888633712,2.3488289767833293e-05,0.26115874766236125,0.6189422843822603,0.011351679240343499,2.016,-0.04435969359657044,0.0,-0.04339019083998641
AAPL,2018-08-31,2018-03-01,2018-08-31,129,0.5653488722121353,7.43872055885639e-05,0.28002877535559995,0.3352717404584661,0.011898324176947002,1.9534883720930234,0.05724054702417414,0.0,0.05891049753120359
AAPL,2018-09-30,2018-04-02,2018-09-28,127,0.5653488722121353,6.93581707708503e-05,0.23429144266932345,0.38715666330910803,0.014250516778922246,1.984251968503937,0.05724054702417414,0.0,0.05891049753120359
AAPL,2018-10-31,2018-05-01,2018-10-31,129,0.5653488722121353,3.844712647755736e-05,0.20682177458258827,0.6168763108162911,0.015907929026767128,3.906976744186047,0.004903586860054876,0.07401563887747786,0.0076720245756389804
AAPL,2018-11-30,2018-05-31,2018-11-30,129,0.4183636631987547,2.2287986256134116e-05,0.14040962769036117,0.8166543686185049,0.024828399802447883,5.86046511627907,-0.019608518273366737,0.06739204176634174,-0.017188241996986653
AAPL,2018-12-31,2018-07-02,2018-12-31,126,0.27137845418537404,9.863209686157474e-06,0.06067715584277507,0.9296784265114146,0.029265779914663125,4.0,-0.005696090758017913,0.08900584672173895,-0.0017335660182598023
AAPL,2019-01-31,2018-08-01,2019-01-31,126,0.12439324517199349,1.1864793467357542e-05,0.08647771923637736,0.9082093388418612,0.03108621308186725,4.0,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-02-28,2018-08-29,2019-02-28,125,-0.022591963841387095,1.945957669766091e-05,0.12289834115380756,0.861081238964389,0.015311118017562159,4.032,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-03-31,2018-10-01,2019-03-29,124,-0.022591963841387095,1.4707231683702876e-05,0.08052665665110949,0.8951198813803803,0.0174588298088082,4.064516129032258,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-04-30,2018-10-31,2019-04-30,123,0.4149781694844111,7.181165286189817e-10,0.053175798668461026,0.9369753391187666,0.009366127843415294,4.097560975609756,-0.08677860646163249,0.025662146657642246,-0.08281798205959667
AAPL,2019-05-31,2018-12-03,2019-05-31,123,0.8525483028102093,1.6182060692483366e-05,0.20036199767111834,0.7996363283170658,0.017994128849746063,6.146341463414634,-0.032900151226221176,0.08864662180582372,-0.028555402368433458
AAPL,2019-06-30,2018-12-31,2019-06-28,125,0.7223882891161673,1.4085085442520929e-05,1.9044274929783816e-05,0.9472797495511388,0.016350638929354733,6.048,-0.032900151226221176,0.08864662180582372,-0.028555402368433458
AAPL,2019-07-31,2019-02-01,2019-07-31,125,0.7223882891161673,2.018856727136106e-05,0.1393855948354125,0.7667644835963762,0.011415266787614746,4.032,-0.0059789902437645814,0.07622306150886068,-0.003069292751484154
AAPL,2019-08-31,2019-03-01,2019-08-30,128,0.7223882891161673,2.618316030090406e-05,0.12451164129313813,0.795017596925366,0.018972105801891126,5.90625,-0.021908586241746224,0.06054943136701218,-0.019875298929514007
AAPL,2019-09-30,2019-04-01,2019-09-30,127,0.7223882891161673,2.441301685016975e-05,0.14799496823715286,0.7824592104491945,0.013521412968652387,7.937007874015748,-0.028262108716670342,0.05104532055539609,-0.02659913830562588
AAPL,2019-10-31,2019-05-01,2019-10-31,129,0.6662662118031186,2.237490938388381e-05,0.06388063982621305,0.8531300364518709,0.014800736633179594,3.906976744186047,-0.0568223060785944,0.0043197546992256195,-0.055229252292896214
