ticker,trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
MSFT,2019-09-05,137.63,138.0,29,0.0197,3.525,4.895146142625704,1.3701461426257038,0.2715,26.6075
MSFT,2019-09-12,136.12,136.0,29,0.0195,3.6,5.429459233220693,1.829459233220693,0.2545,26.3035
MSFT,2019-09-19,138.52,139.0,36,0.0192999999999999,4.275,6.191488442593691,1.9164884425936908,0.2485,33.822
MSFT,2019-09-26,139.36,139.0,29,0.0183,4.625,5.580124907341235,0.9551249073412347,0.13,28.0475
MSFT,2019-10-03,134.65,135.0,29,0.017,4.8,4.963050116367759,0.16305011636775912,0.107,28.4035
MSFT,2019-10-10,138.24,138.0,29,0.0168,4.45,5.413005855309757,0.9630058553097571,0.366,27.7095
MSFT,2019-10-17,140.41,140.0,29,0.0166,4.125,5.929655754058027,1.804655754058027,0.212,27.948
MSFT,2019-10-24,137.24,137.0,29,0.0167,4.075,5.428100486172041,1.3531004861720408,0.272,26.933
MSFT,2019-10-31,144.61,145.0,29,0.0154,2.39,5.412288949380234,3.022288949380234,0.3425,26.118
MSFT,2019-11-07,144.06,144.0,29,0.0156,2.43,5.732538920784592,3.3025389207845914,0.163,28.4905
MSFT,2019-11-14,147.31,147.0,29,0.0157,2.55,5.779121976347439,3.2291219763474395,0.2385,27.076
MSFT,2019-11-21,149.62,150.0,29,0.0158,2.81,5.687260739046533,2.8772607390465326,0.272,26.83
MSFT,2019-11-29,152.32,152.5,28,0.0159,2.615,5.9024431111618485,3.2874431111618483,0.248,26.196
MSFT,2019-12-06,149.93,150.0,28,0.0153,2.895,5.640951897552889,2.745951897552889,0.176,27.7665
MSFT,2019-12-13,153.24,152.5,28,0.0157,3.3,6.587507346410588,3.287507346410588,0.1305,27.2215
MSFT,2019-12-20,155.71,155.0,28,0.0158,3.07,6.408998732490613,3.3389987324906127,0.2025,26.277
MSFT,2019-12-30,158.96,160.0,32,0.0157,3.675,5.923249024457247,2.2482490244572473,0.189,30.3005
MSFT,2020-01-07,159.03,160.0,31,0.0154,3.8,5.867319241799085,2.067319241799085,0.187,29.756
MSFT,2020-01-14,163.28,162.5,31,0.0157,4.65,6.873579270324005,2.223579270324005,0.214,29.1145
MSFT,2020-01-22,166.5,167.5,30,0.0155,3.975,5.946065421975378,1.971065421975378,0.2645,27.8915
MSFT,2020-01-29,165.46,165.0,30,0.0156,4.775,6.65913319493682,1.8841331949368199,0.168,29.3265
MSFT,2020-02-05,180.12,180.0,30,0.0157,4.45,7.113325945849003,2.663325945849003,0.4395,24.932
MSFT,2020-02-12,184.44,185.0,30,0.0158,5.875,7.487512903522478,1.612512903522478,0.2025,27.678
MSFT,2020-02-20,187.28,187.5,36,0.0158,5.45,8.23361243559256,2.78361243559256,0.25,32.562
MSFT,2020-02-27,170.17,170.0,29,0.0144999999999999,7.0,6.485168032712488,-0.5148319672875123,0.4385,23.8335
MSFT,2020-03-05,170.55,170.0,29,0.0062,7.425,10.268394754510803,2.843394754510803,0.251,26.3805
MSFT,2020-03-12,153.63,152.5,28,0.0033,11.325,10.0283468733559,-1.2966531266440988,0.4015,24.003
MSFT,2020-03-19,140.4,140.0,29,0.0004,14.05,7.87959139869138,-6.170408601308621,0.546,21.4015
