ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.14212022407276428,0.22165931026536317,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-31,2012-08-01,2013-01-31,127,-0.44801834364506243,0.20119838848905156,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-28,2012-08-29,2013-02-28,126,-0.7150284801984946,0.2112701953274348,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-03-31,2012-10-01,2013-03-28,124,-0.697156822678649,0.22029844536530133,4.064516129032258,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-04-30,2012-10-31,2013-04-30,124,-0.34470417921084373,0.3253704437735802,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-05-31,2012-12-03,2013-05-31,124,-0.2441121813879228,0.3010768044934662,2.032258064516129,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-06-30,2012-12-31,2013-06-28,125,-0.21656136993975234,0.2748826487683346,2.016,-0.1318845610818582,0.0,-0.12355783522488362
AAPL,2013-07-31,2013-02-01,2013-07-31,125,0.025333523492421274,0.21013033387924593,4.032,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-08-31,2013-03-01,2013-08-30,128,0.2368386926339241,0.20768498815764078,3.9375,-0.003238275553128389,0.07541218800776317,-0.0003946985890788124
AAPL,2013-09-30,2013-04-01,2013-09-30,128,0.3998270176070484,0.24727810298248193,3.9375,-0.05627229703053649,0.0004107555672266237,-0.05471821681389433
AAPL,2013-10-31,2013-05-01,2013-10-31,129,0.27300941101388077,0.19391890049689073,5.86046511627907,0.014202807499162251,0.060786842962278355,0.01617982604943813
AAPL,2013-11-30,2013-05-31,2013-11-29,128,0.2672580896967103,0.1797122864173636,7.875,0.022259014009801792,0.0521820854149079,0.02390167247064201
