date,ticker,mu,sigma,lam,mu_j,kappa,sigma_j
2013-01-02,AAPL,-0.14212022407276428,0.22165931026536317,3.968503937007874,0.0015527939977642014,0.006206051814595659,0.09627127903765689
2013-01-02,MSFT,-0.1713699371350532,0.1986180919853216,0.0,0.0,0.0,0.0
2013-01-02,SPY,0.08411255509704318,0.1206255082622625,1.984251968503937,0.025269060157969925,0.025591029089062634,0.0
2013-01-31,AAPL,-0.44801834364506243,0.20119838848905156,3.968503937007874,-0.03112884642153224,-0.02075864277204853,0.14249009815922664
2013-01-31,MSFT,-0.1115546381174931,0.1841833888626054,0.0,0.0,0.0,0.0
2013-01-31,SPY,0.15937172191593924,0.09273680318479917,3.968503937007874,0.001108333514484361,0.0016935065917951242,0.03416842729600627
2013-02-28,AAPL,-0.7150284801984946,0.2112701953274348,4.0,-0.03112884642153224,-0.02075864277204853,0.14249009815922664
2013-02-28,MSFT,-0.1610297117136401,0.18734118658010354,0.0,0.0,0.0,0.0
2013-02-28,SPY,0.13977955838406347,0.09965159619565973,4.0,0.001108333514484361,0.0016935065917951242,0.03416842729600627
2013-03-31,AAPL,-0.697156822678649,0.22029844536530133,4.064516129032258,-0.03112884642153224,-0.02075864277204853,0.14249009815922664
2013-03-31,MSFT,-0.11625078268853728,0.1706992475785307,2.032258064516129,0.03376151339424682,0.03433790157600125,0.0
2013-03-31,SPY,0.17055724298355257,0.09370794183696574,4.064516129032258,0.001108333514484361,0.0016935065917951242,0.03416842729600627
2013-04-30,AAPL,-0.34470417921084373,0.3253704437735802,2.032258064516129,-0.1318845610818582,-0.12355783522488362,0.0
2013-04-30,MSFT,0.4539047465049789,0.19973249954660208,2.032258064516129,-0.0452627086977242,-0.04425363403377469,0.0
2013-04-30,SPY,0.24916346695052682,0.10089075014789767,4.064516129032258,0.0010342472822273407,0.00162288889849882,0.03427320105044927
2013-05-31,AAPL,-0.2441121813879228,0.3010768044934662,2.032258064516129,-0.1318845610818582,-0.12355783522488362,0.0
2013-05-31,MSFT,0.6075097450123835,0.155324178668672,4.064516129032258,-0.0040274455946986976,-0.0023243930765451948,0.05831546832832154
2013-05-31,SPY,0.28450089309724336,0.09155758415170372,4.064516129032258,0.0010342472822273407,0.00162288889849882,0.03427320105044927
2013-06-30,AAPL,-0.21656136993975234,0.2748826487683346,2.016,-0.1318845610818582,-0.12355783522488362,0.0
2013-06-30,MSFT,0.6576053060602058,0.19221077917663035,2.016,-0.0452627086977242,-0.04425363403377469,0.0
2013-06-30,SPY,0.2781821781203153,0.10321322834558175,4.032,0.00011424751953903467,0.0007472912014545585,0.0355742771922231
2013-07-31,AAPL,0.025333523492421274,0.21013033387924593,4.032,-0.003238275553128389,-0.0003946985890788124,0.07541218800776317
2013-07-31,MSFT,0.578427216695976,0.20331179742995395,2.016,-0.1210330713540273,-0.11399534226535357,0.0
2013-07-31,SPY,0.3411829192481852,0.11004096387830649,4.032,-0.02412056535620355,-0.023831163152554624,0.0013010761417738314
2013-08-31,AAPL,0.2368386926339241,0.20768498815764078,3.9375,-0.003238275553128389,-0.0003946985890788124,0.07541218800776317
