Date,SPY,AAPL,MSFT
2022-12-27,364.6884765625,127.7497787475586,230.40078735351562
2022-12-28,360.1562194824219,123.82974243164062,228.0380401611328
2022-12-29,366.63916015625,127.33712005615234,234.3386993408203
2022-12-30,365.67340087890625,127.65149688720703,233.18161010742188
2023-01-03,364.13397216796875,122.8767318725586,232.94827270507812
2023-01-04,366.9451599121094,124.14413452148438,222.75836181640625
2023-01-05,362.757080078125,122.82762908935547,216.15631103515625
2023-01-06,371.0758361816406,127.34695434570312,218.70379638671875
2023-01-09,370.8655090332031,127.86763000488281,220.8331756591797
2023-01-10,373.46636962890625,128.4374542236328,222.51527404785156
2023-01-11,378.18988037109375,131.14907836914062,229.24371337890625
2023-01-12,379.5667724609375,131.07049560546875,231.90785217285156
2023-01-13,381.039306640625,132.3968048095703,232.6079559326172
2023-01-17,380.34124755859375,133.55613708496094,233.69692993164062
2023-01-18,374.33642578125,132.8389434814453,229.28260803222656
2023-01-19,371.611328125,132.89788818359375,225.510009765625
2023-01-20,378.5340881347656,135.4522705078125,233.57054138183594
2023-01-23,383.0760192871094,138.63543701171875,235.86520385742188
2023-01-24,382.66485595703125,140.03054809570312,235.3401641845703
2023-01-25,382.80828857421875,139.37232971191406,233.94976806640625
2023-01-26,387.015380859375,141.4355010986328,241.13522338867188
2023-01-27,387.9046630859375,143.3709259033203,241.290771484375
2023-01-30,383.0376892089844,140.4923095703125,235.9916229248047
2023-01-31,388.669677734375,141.7596893310547,240.95046997070312
2023-02-01,392.8003234863281,142.8797149658203,245.7537078857422
2023-02-02,398.518310546875,148.1752166748047,257.2756652832031
2023-02-03,394.28240966796875,151.79066467285156,251.19869995117188
2023-02-06,391.87286376953125,149.06922912597656,249.66244506835938
2023-02-07,396.998046875,151.9380340576172,260.15374755859375
2023-02-08,392.6568908691406,149.255859375,259.34674072265625
2023-02-09,389.2528991699219,148.22425842285156,256.32281494140625
2023-02-10,390.1612548828125,148.58837890625,255.81723022460938
2023-02-13,394.7414245605469,151.38284301757812,263.8096618652344
2023-02-14,394.5597839355469,150.74327087402344,264.63616943359375
2023-02-15,395.8410339355469,152.83908081054688,262.52093505859375
2023-02-16,390.3907775878906,151.24508666992188,255.5319061279297
2023-02-17,389.41552734375,150.10366821289062,251.54519653320312
2023-02-21,381.6034240722656,146.0989227294922,246.291259765625
2023-02-22,381.07757568359375,146.52203369140625,245.16053771972656
2023-02-23,383.1046142578125,147.00421142578125,248.33824157714844
2023-02-24,379.0121765136719,144.3573760986328,242.9283905029297
2023-02-27,380.30303955078125,145.54791259765625,243.84463500976562
2023-02-28,378.8974304199219,145.0460968017578,243.12330627441406
2023-03-01,377.4439697265625,142.9797821044922,240.05279541015625
2023-03-02,380.3795471191406,143.57020568847656,244.77066040039062
2023-03-03,386.4799499511719,148.60804748535156,248.84510803222656
2023-03-06,386.7477111816406,151.36314392089844,250.38522338867188
2023-03-07,380.8193664550781,149.16893005371094,247.73390197753906
2023-03-08,381.44085693359375,150.41856384277344,247.2952423095703
2023-03-09,374.40338134765625,148.17510986328125,245.95008850097656
2023-03-10,369.00091552734375,146.11862182617188,242.3142547607422
2023-03-13,368.47503662109375,148.05703735351562,247.50970458984375
2023-03-14,374.5658874511719,150.14306640625,254.206298828125
2023-03-15,372.22332763671875,150.53662109375,258.7389221191406
2023-03-16,378.75396728515625,153.3507537841797,269.22723388671875
2023-03-17,374.32537841796875,152.514404296875,272.37567138671875
2023-03-20,377.9246826171875,154.87591552734375,265.35748291015625
2023-03-21,382.8870849609375,156.7257537841797,266.86834716796875
2023-03-22,376.3601379394531,155.2990264892578,265.41595458984375
2023-03-23,377.3776550292969,156.38134765625,270.6503601074219
2023-03-24,379.85400390625,157.68023681640625,273.4869384765625
2023-03-27,380.56427001953125,155.7418212890625,269.4027404785156
2023-03-28,379.7100524902344,155.1218719482422,268.28173828125
2023-03-29,385.22906494140625,158.19186401367188,273.428466796875
2023-03-30,387.484619140625,159.75634765625,276.87908935546875
2023-03-31,392.9461364746094,162.255615234375,281.0217590332031
2023-04-03,394.4434814453125,163.50526428222656,279.9787902832031
2023-04-04,392.2550354003906,162.97390747070312,279.9300231933594
2023-04-05,391.22796630859375,161.1339111328125,277.1617126464844
2023-04-06,392.754150390625,162.0194854736328,284.23846435546875
2023-04-10,393.1572570800781,159.43165588378906,282.0842590332031
2023-04-11,393.2628479003906,158.22140502929688,275.6897888183594
2023-04-12,391.6599426269531,157.5326385498047,276.33319091796875
2023-04-13,396.8622131347656,162.90504455566406,282.52288818359375
2023-04-14,395.89276123046875,162.5606689453125,278.91632080078125
2023-04-17,397.3133850097656,162.580322265625,281.5091247558594
2023-04-18,397.572509765625,163.8004608154297,281.0899658203125
2023-04-19,397.50531005859375,164.94189453125,281.1679992675781
2023-04-20,395.3360595703125,163.97755432128906,278.8871154785156
2023-04-21,395.6431884765625,162.37371826171875,278.5458984375
2023-04-24,396.0560302734375,162.6787567138672,274.6566162109375
2023-04-25,389.76904296875,161.1437225341797,268.4669494628906
2023-04-26,388.1181640625,161.1339111328125,287.9132995605469
2023-04-27,395.8448486328125,165.70933532714844,297.1344909667969
2023-04-28,399.2234191894531,166.95896911621094,299.503173828125
2023-05-01,398.8202819824219,166.87039184570312,297.8460998535156
2023-05-02,394.337890625,165.83724975585938,297.69989013671875
2023-05-03,391.63116455078125,164.7647247314453,296.71533203125
2023-05-04,388.8572082519531,163.13133239746094,297.69989013671875
2023-05-05,396.0560302734375,170.78659057617188,302.80755615234375
2023-05-08,396.16162109375,170.71771240234375,300.8580322265625
2023-05-09,394.4242248535156,169.0154571533203,299.2496337890625
2023-05-10,396.26715087890625,170.77674865722656,304.4256286621094
2023-05-11,395.5760498046875,170.96371459960938,302.28118896484375
2023-05-12,395.0577697753906,170.03749084472656,301.1700134277344
2023-05-15,396.42071533203125,169.5448455810547,301.64752197265625
2023-05-16,393.7715759277344,169.5448455810547,303.87005615234375
2023-05-17,398.55157470703125,170.15576171875,306.74212646484375
2023-05-18,402.3908996582031,172.48110961914062,311.1576232910156
2023-05-19,401.8053894042969,172.58950805664062,310.98175048828125
2023-05-22,401.96856689453125,171.64356994628906,313.756103515625
2023-05-23,397.4573059082031,169.04234313964844,307.97296142578125
2023-05-24,394.5777893066406,169.3182373046875,306.5955810546875
2023-05-25,397.9948425292969,170.45132446289062,318.3865966796875
2023-05-26,403.149169921875,172.8555145263672,325.19549560546875
2023-05-30,403.302734375,174.6980743408203,323.5542297363281
2023-05-31,401.0663146972656,174.64886474609375,320.7994689941406
2023-06-01,404.8768005371094,177.44712829589844,324.89263916015625
2023-06-02,410.7318115234375,178.29452514648438,327.6474304199219
2023-06-05,409.9447937011719,176.94464111328125,328.1749267578125
2023-06-06,410.8374328613281,176.580078125,325.96722412109375
2023-06-07,409.4169006347656,175.21046447753906,315.9052429199219
2023-06-08,411.89324951171875,177.92007446289062,317.7417907714844
2023-06-09,412.6323547363281,178.30438232421875,319.2364501953125
2023-06-12,416.37567138671875,181.0928192138672,324.179443359375
2023-06-13,419.1208190917969,180.61985778808594,326.56304931640625
2023-06-14,419.619873046875,181.25050354003906,329.5426025390625
2023-06-15,424.82220458984375,183.28025817871094,340.0538635253906
2023-06-16,423.3751220703125,182.20628356933594,334.417236328125
2023-06-20,421.1785888671875,182.29495239257812,330.2362060546875
2023-06-21,419.02056884765625,181.26036071777344,325.8500061035156
2023-06-22,420.5331115722656,184.2557373046875,331.8578186035156
2023-06-23,417.3538818359375,183.9404754638672,327.27618408203125
2023-06-26,415.6487121582031,182.55113220214844,321.0046081542969
2023-06-27,420.2055969238281,185.30018615722656,326.8365783691406
2023-06-28,420.41754150390625,186.4727020263672,328.0870361328125
2023-06-29,422.0745544433594,186.80775451660156,327.3055419921875
2023-06-30,427.0553283691406,191.1234588623047,332.66864013671875
2023-07-03,427.54669189453125,189.6356201171875,330.1775207519531
2023-07-05,426.9107971191406,188.52223205566406,330.3338317871094
2023-07-06,423.5678405761719,188.99513244628906,333.3817443847656
2023-07-07,422.4984436035156,187.8817138671875,329.4254455566406
2023-07-10,423.5678405761719,185.84207153320312,324.1599426269531
2023-07-11,426.265380859375,185.31991577148438,324.7851257324219
2023-07-12,429.695068359375,186.985107421875,329.40582275390625
2023-07-13,433.10546875,187.74375915527344,334.7395935058594
2023-07-14,432.835693359375,187.89158630371094,337.2599182128906
2023-07-17,434.33868408203125,191.14317321777344,337.7386779785156
2023-07-18,437.5660095214844,190.8870086669922,351.1805725097656
2023-07-19,438.5390319824219,192.23687744140625,346.8725280761719
2023-07-20,435.62957763671875,190.2957763671875,338.8522644042969
2023-07-21,435.62957763671875,189.12326049804688,335.82391357421875
2023-07-24,437.57568359375,189.92137145996094,337.1329650878906
2023-07-25,438.770263671875,190.77859497070312,342.8673095703125
2023-07-26,438.83770751953125,191.6456756591797,329.9626159667969
2023-07-27,435.92822265625,190.38446044921875,323.0755920410156
2023-07-28,440.1960754394531,192.95614624023438,330.54876708984375
2023-07-31,441.03424072265625,193.56704711914062,328.1553649902344
2023-08-01,439.7721862792969,192.73941040039062,328.5656433105469
2023-08-02,433.6546325683594,189.7538604736328,319.9300537109375
2023-08-03,432.41180419921875,188.3645477294922,319.10943603515625
2023-08-04,430.45611572265625,179.31930541992188,320.20355224609375
2023-08-07,434.21337890625,176.22535705566406,322.47967529296875
2023-08-08,432.3251647949219,177.16139221191406,318.5135192871094
2023-08-09,429.4349060058594,175.57504272460938,314.7818603515625
2023-08-10,429.5890808105469,175.35826110839844,315.4656677246094
2023-08-11,429.3385314941406,175.4174346923828,313.5900573730469
2023-08-14,431.7085266113281,177.065185546875,316.54998779296875
2023-08-15,426.6795654296875,175.08200073242188,314.42041015625
2023-08-16,423.548583984375,174.21376037597656,313.65679931640625
2023-08-17,420.3211669921875,171.67800903320312,310.2109375
2023-08-18,420.5235595703125,172.16152954101562,309.8193054199219
2023-08-21,423.259521484375,173.49351501464844,315.105712890625
2023-08-22,422.1131286621094,174.86489868164062,315.67340087890625
2023-08-23,426.8144226074219,178.70303344726562,320.1179504394531
2023-08-24,420.89923095703125,174.02627563476562,313.2358093261719
2023-08-25,423.8664855957031,176.22653198242188,316.18255615234375
2023-08-28,426.5543518066406,177.7854461669922,316.8873596191406
2023-08-29,432.7201232910156,181.66297912597656,321.49822998046875
2023-08-30,434.5024108886719,185.14588928222656,321.8702392578125
2023-08-31,433.8665466308594,185.36293029785156,320.8619079589844
2023-09-01,434.67584228515625,186.9317169189453,321.74298095703125
2023-09-05,432.79718017578125,187.1685333251953,326.52996826171875
2023-09-06,429.8877258300781,180.46914672851562,325.8741760253906
2023-09-07,428.56787109375,175.19053649902344,322.9666748046875
2023-09-08,429.2132873535156,175.80224609375,327.2348937988281
2023-09-11,432.0361022949219,176.9665069580078,330.8276672363281
2023-09-12,429.6661376953125,173.94735717773438,324.7874755859375
2023-09-13,430.1671447753906,171.88523864746094,328.9872131347656
2023-09-14,433.87615966796875,173.39480590820312,331.5716552734375
2023-09-15,428.6487731933594,172.67454528808594,323.2701721191406
2023-09-18,428.90008544921875,175.59506225585938,322.134521484375
2023-09-19,428.0106201171875,176.68038940429688,321.733154296875
2023-09-20,424.07574462890625,173.14816284179688,314.01898193359375
2023-09-21,417.0664978027344,171.60897827148438,312.8051452636719
2023-09-22,416.1286926269531,172.45748901367188,310.3381652832031
2023-09-25,417.87860107421875,173.7302703857422,310.85699462890625
2023-09-26,411.7394104003906,169.665283203125,305.5707092285156
2023-09-27,411.90380859375,168.15567016601562,306.20703125
2023-09-28,414.29180908203125,168.4122314453125,307.0390625
2023-09-29,413.2863464355469,168.92527770996094,309.10467529296875
