date,ticker,mu,sigma
2013-01-02,AAPL,-0.1337198412143494,0.2931264994963796
2013-01-02,MSFT,-0.1713699371350532,0.1986180919853216
2013-01-02,SPY,0.13359043387429814,0.12576767680104922
2013-03-25,AAPL,-0.7381172872839424,0.3689051602615511
2013-03-25,MSFT,-0.12149282264044631,0.17781862301318604
2013-03-25,SPY,0.14800382408379262,0.11700569258034065
2013-06-13,AAPL,-0.37054860323398203,0.3384772138785579
2013-06-13,MSFT,0.5337654091000164,0.19932503913336305
2013-06-13,SPY,0.2858642773805645,0.12115462812227985
2013-09-03,AAPL,0.2752393039636849,0.25342870164978076
2013-09-03,MSFT,0.2865936064141587,0.2951831839767028
2013-09-03,SPY,0.1524829583321887,0.11689889677397153
2013-11-20,AAPL,0.31872743000764886,0.2359461737793145
2013-11-20,MSFT,0.1367912679780789,0.29528957084695234
2013-11-20,SPY,0.13046459919342782,0.11505515348701043
2014-02-12,AAPL,0.29500721095545795,0.2608919590330246
2014-02-12,MSFT,0.2888227099507871,0.25156379392543043
2014-02-12,SPY,0.14652330997523794,0.11420447451328725
2014-05-02,AAPL,0.2870563112580534,0.24130705644374276
2014-05-02,MSFT,0.25350795705274076,0.21155084578410516
2014-05-02,SPY,0.13199080826608128,0.11197310190672624
2014-07-23,AAPL,0.4260485306188224,0.22547358645875418
2014-07-23,MSFT,0.4661720434284504,0.183405899834045
2014-07-23,SPY,0.16690676494005174,0.1063209055854084
2014-10-10,AAPL,0.6071361385389606,0.2088608548596672
2014-10-10,MSFT,0.24683631134544898,0.16194964114972166
2014-10-10,SPY,0.07707139833069254,0.09893523768725732
2014-12-31,AAPL,0.35707344882698533,0.20292989675249118
2014-12-31,MSFT,0.23701623683518436,0.18416835646589064
2014-12-31,SPY,0.09579623858339842,0.12014566847672818
