date,ticker,mu,sigma
2008-01-02,AAPL,0.9410153092761092,0.4400168117196654
2008-01-02,MSFT,0.3490711313475739,0.2622170359974924
2008-01-02,SPY,-0.09750293755582676,0.1946641180565994
2008-01-31,AAPL,0.05348834567035167,0.47807398352983876
2008-01-31,MSFT,0.24636660111690173,0.2762077859943321
2008-01-31,SPY,-0.10808887173735178,0.20624193587514356
2008-02-29,AAPL,-0.13992614314614116,0.470483452704539
2008-02-29,MSFT,-0.08532253827691871,0.29639694680288053
2008-02-29,SPY,-0.19105792739250127,0.19822300150369473
2008-03-31,AAPL,-0.1354158257641595,0.4821672257490536
2008-03-31,MSFT,-0.06082212305366104,0.31809042093312695
2008-03-31,SPY,-0.2891187182971652,0.21818802106140464
2008-04-30,AAPL,-0.14583895011213632,0.49157914783526396
2008-04-30,MSFT,-0.4308559048553817,0.31276984719725043
2008-04-30,SPY,-0.20090001999576415,0.22449656496389048
2008-05-31,AAPL,0.07155339679914469,0.44874964794286043
2008-05-31,MSFT,-0.33208138537886667,0.3060684906425311
2008-05-31,SPY,-0.11406785923930422,0.2061115081448116
2008-06-30,AAPL,-0.3536841169407139,0.4539761493567437
2008-06-30,MSFT,-0.5294887387784435,0.31104801447514513
2008-06-30,SPY,-0.2871173397737703,0.21097247722511278
2008-07-31,AAPL,0.32130263587010965,0.4065083209572113
2008-07-31,MSFT,-0.4589811988664083,0.3338313710149594
2008-07-31,SPY,-0.1665720089576812,0.20938620900632732
2008-08-31,AAPL,0.6043163599342516,0.38248249152452474
2008-08-31,MSFT,0.021743749310351054,0.3211833610576194
2008-08-31,SPY,-0.07134202083826235,0.20957836019485035
2008-09-30,AAPL,-0.44872235238642827,0.5094604040706023
2008-09-30,MSFT,-0.07235890203572275,0.36382040011031513
2008-09-30,SPY,-0.2341517727125677,0.2805180373476938
2008-10-31,AAPL,-0.9385339351921588,0.6180857675160077
2008-10-31,MSFT,-0.4630145471577221,0.5020289090595516
2008-10-31,SPY,-0.6969682053357609,0.4285018716100163
2008-11-30,AAPL,-1.41155377272715,0.6779557794887355
2008-11-30,MSFT,-0.6471914805250988,0.5775190673249398
2008-11-30,SPY,-0.8806083395645641,0.5041654039555532
2008-12-31,AAPL,-1.3266715107894282,0.6926692827210308
2008-12-31,MSFT,-0.6624547107155497,0.6019465183526841
2008-12-31,SPY,-0.6857638253260097,0.5353945239589578
2009-01-31,AAPL,-1.134673069544283,0.7087206814257551
2009-01-31,MSFT,-0.7949160535124431,0.638925932386381
2009-01-31,SPY,-0.8553145061887442,0.5527928170782793
2009-02-28,AAPL,-1.3415393813729288,0.7200705312871952
2009-02-28,MSFT,-1.0776626245219645,0.6518010652678083
2009-02-28,SPY,-1.1443746688365652,0.5653117505949519
2009-03-31,AAPL,-0.15746781489595657,0.6447517889887451
2009-03-31,MSFT,-0.725731642345201,0.6606852134503356
2009-03-31,SPY,-0.7633788854334885,0.5604153464260243
2009-04-30,AAPL,0.2541167885992571,0.526302777158237
2009-04-30,MSFT,-0.19721686629757668,0.580715046238982
2009-04-30,SPY,-0.17983352990905363,0.46669269966291566
2009-05-31,AAPL,0.7767535551421053,0.4528352315805078
2009-05-31,MSFT,0.09300010990388335,0.5080066070062124
2009-05-31,SPY,0.05027382004566551,0.39549796376720464
2009-06-30,AAPL,1.0102916674050424,0.4073352322671373
2009-06-30,MSFT,0.44233509379641633,0.46605918209505254
2009-06-30,SPY,0.06587214982962405,0.347977818342539
2009-07-31,AAPL,1.189773873230409,0.360554645046766
2009-07-31,MSFT,0.6638719082985105,0.41700562352115605
2009-07-31,SPY,0.35808699290433665,0.3200253998885937
2009-08-31,AAPL,1.2464153335148178,0.3291382251294415
2009-08-31,MSFT,0.8560019486860321,0.3885721364125977
2009-08-31,SPY,0.6424901628094624,0.28990444924925934
2009-09-30,AAPL,1.1283982175500427,0.27813516915739384
2009-09-30,MSFT,0.7838567425008208,0.32299209290968856
2009-09-30,SPY,0.579845253795279,0.2204586206744788
2009-10-31,AAPL,0.7957021526238041,0.2804533151075293
2009-10-31,MSFT,0.6414265468568661,0.2687704764782697
2009-10-31,SPY,0.33780122968603976,0.20507474860355207
2009-11-30,AAPL,0.7611395241354514,0.2477068679959187
2009-11-30,MSFT,0.6931612102088547,0.25765399617992896
2009-11-30,SPY,0.3453737912351924,0.18331108674573288
2009-12-31,AAPL,0.7712127781152978,0.25082503589566
2009-12-31,MSFT,0.5092452679486733,0.24875357854482458
2009-12-31,SPY,0.3797123397642409,0.1685951080327187
