ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
AAPL,2013-01-02,2012-07-03,2013-01-02,127,-0.14212022407276428,0.22165931026536317,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-03,2012-07-05,2013-01-03,127,-0.19103551102765115,0.2216472216735286,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-04,2012-07-05,2013-01-04,128,-0.24601892992904872,0.2241211918216515,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-07,2012-07-09,2013-01-07,127,-0.2815237832430323,0.22346398440775286,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-08,2012-07-09,2013-01-08,128,-0.2739151087633154,0.22263997489219456,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-09,2012-07-10,2013-01-09,128,-0.33168717126687763,0.2226786982346409,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-10,2012-07-11,2013-01-10,128,-0.2884575353135439,0.22319786900736535,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-11,2012-07-12,2013-01-11,128,-0.28828981160120826,0.2231940742081055,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-14,2012-07-16,2013-01-14,127,-0.3655838486995396,0.22866437384469754,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-15,2012-07-16,2013-01-15,128,-0.426797636380698,0.23178312075531626,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-16,2012-07-17,2013-01-16,128,-0.3518607428321747,0.23918134175038916,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-17,2012-07-18,2013-01-17,128,-0.3654806059239766,0.23929312081535284,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-18,2012-07-19,2013-01-18,128,-0.37393066818327014,0.23935664350633687,3.9375,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-22,2012-07-23,2013-01-22,127,-0.35125246033418467,0.23896901082563146,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-23,2012-07-24,2013-01-23,127,-0.31311328498412744,0.2405398291251831,3.968503937007874,0.0015527939977642014,0.09627127903765689,0.006206051814595659
AAPL,2013-01-24,2012-07-25,2013-01-24,127,-0.4374813247992144,0.21001681929021535,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-25,2012-07-26,2013-01-25,127,-0.39658127301475565,0.20376425596102085,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-28,2012-07-30,2013-01-28,126,-0.39002362208868513,0.20558128709304943,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-29,2012-07-30,2013-01-29,127,-0.34942907367920184,0.2067980358291969,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-30,2012-07-31,2013-01-30,127,-0.389493916393985,0.2051146285468075,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-01-31,2012-08-01,2013-01-31,127,-0.44801834364506243,0.20119838848905156,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-01,2012-08-02,2013-02-01,127,-0.44323109596294197,0.20112589461139563,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-04,2012-08-06,2013-02-04,126,-0.5276298863924569,0.20329000482014187,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-05,2012-08-06,2013-02-05,127,-0.45388431114856426,0.2090836805569782,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-06,2012-08-07,2013-02-06,127,-0.4783489455574492,0.2082336977757867,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-07,2012-08-08,2013-02-07,127,-0.41396109064286574,0.2129545176401681,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-08,2012-08-09,2013-02-08,127,-0.38165064453866737,0.21420991064753064,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-11,2012-08-13,2013-02-11,126,-0.37838993269314647,0.21545739809849251,4.0,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-12,2012-08-13,2013-02-12,127,-0.42654027242623505,0.21710809804344636,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
AAPL,2013-02-13,2012-08-14,2013-02-13,127,-0.45711399985847545,0.2160023296889719,3.968503937007874,-0.03112884642153224,0.14249009815922664,-0.02075864277204853
