date,ticker,mu,theta,kappa,xi,rho,lam,v0,mu_j,sigma_j,kappa_j
2023-03-09 09:30:00,AAPL,-1.227071679049555,0.026624709125396093,82430.3554817675,66.18605690043314,-0.04990288605661501,1764.0,0.02747425408353263,0.0009560929304422824,0.002312132732941143,0.0009592256722874559
2023-03-09 09:30:00,MSFT,-0.5819061776026047,0.03350393272629872,76531.77628735815,71.54005615461821,-0.014895542928837553,756.0,0.02768781255134025,0.0023849052110576827,0.0048054304292687675,0.0023993250764298146
2023-03-09 09:30:00,SPY,-0.21546208856810412,0.012207904441410912,86858.58497998382,46.00525281100873,-0.04453569360350814,1512.0,0.008624491440653442,0.00051601365731709,0.001992216916444963,0.0005181323056331344
2023-03-09 13:00:00,AAPL,0.9654874244114395,0.025279989674029245,81518.2550553384,64.13518762009502,-0.023951834576731904,1008.0,0.025686544246655632,-0.00011567375652710155,0.002646143848569277,-0.00011216642676936672
2023-03-09 13:00:00,MSFT,3.1502096491395326,0.02806505752353673,84816.54333578295,68.92927949300108,0.0252162215420273,756.0,0.02659480044747383,0.0010194279271811268,0.0053746804146694175,0.0010344061513531955
2023-03-09 13:00:00,SPY,0.8190109238992407,0.010182038325042253,95033.51605648611,43.94770984887065,-0.06647554981936601,1260.0,0.013721436601418278,-0.0007311796744158272,0.0015102533615248507,-0.0007297728279953564
2023-03-10 10:00:00,AAPL,-6.4077542238094765,0.03914892773810143,88973.5943604194,83.38174689707087,-0.09738104267211126,1764.0,0.07493192324210961,-0.00020628817354888845,0.0026361537598154463,-0.00020279295495451155
2023-03-10 10:00:00,MSFT,-8.114553497563588,0.04747623924067227,92349.2673259253,93.54818546443116,-0.17033854798413306,1008.0,0.07072826271999075,-0.0005278502233687643,0.0037985693937608316,-0.0005205001514222429
2023-03-10 10:00:00,SPY,-7.311639239936072,0.025587691748083136,78941.9419311004,63.496522927131934,-0.1375028747402784,756.0,0.07070810360873853,0.0007636429980098688,0.0031725277405775004,0.0007689709708382786
2023-03-10 13:30:00,AAPL,-8.6574068488168,0.062324037375647276,80900.51464832282,100.31916713470629,-0.04250071294018296,504.0,0.041675795075054665,0.0028306369586483804,0.00018323171682436647,0.0028346638287193304
2023-03-10 13:30:00,MSFT,-6.610913410747517,0.06802104649758854,88672.38698499133,109.7226632253383,0.0036966600244767345,1260.0,0.03562100359895182,0.00021058668627738086,0.0036748534918149742,0.00021736258019355859
2023-03-10 13:30:00,SPY,-8.698582502400091,0.04148401490823762,88941.49957549215,85.81695500322205,-0.09946104085017118,1260.0,0.03320927524835631,0.0013658831667724414,0.00239092794010077,0.0013696785890628949
2023-03-13 11:29:00,AAPL,17.798442418618066,0.21178853569623426,84856.29920959813,164.96909453245456,0.1911463539607818,819.0,0.14330965431930776,0.005556871661929641,0.0,0.005572339711312324
2023-03-13 11:29:00,MSFT,19.431414019683107,0.24116080924645494,83302.85484620606,184.15015689830253,0.1220365100860262,819.0,0.1372373406666308,0.005296258514068342,0.0,0.005310308484332449
2023-03-13 11:29:00,SPY,16.267743479515342,0.14928702400108237,98280.0,1e-06,0.24274906626848222,819.0,0.10122565045966832,-0.010078604005190783,0.0,-0.010027985074627432
2023-03-13 14:59:00,AAPL,5.563941066162296,0.13372418719908152,80287.23851179096,146.3890962972916,0.09397534836662552,297.8181818181818,0.02540161309575714,0.005556871661929641,0.0,0.005572339711312324
2023-03-13 14:59:00,MSFT,6.902731952449119,0.14350023805531067,73160.93593033782,144.75928293218246,0.04328488362641508,595.6363636363636,0.024322828369648476,0.004532331683078983,0.0010803556850458504,0.004543204468510309
2023-03-13 14:59:00,SPY,3.7082259890539575,0.09542463960780541,97458.2296354069,136.24482307089937,0.13235460266865456,595.6363636363636,0.016819620688570087,-0.002882125729700924,0.010177357178521102,-0.0028263348041835945
2023-03-14 11:59:00,AAPL,-1.9411224936727614,0.06711598653114803,87418.42213433102,108.21686709963963,-0.049629119950161234,252.0,0.026209276200137032,0.008141696471505533,0.0,0.00817493021401039
2023-03-14 11:59:00,MSFT,0.9843616374191996,0.07499601856246291,89218.96066936286,115.56549128428476,-0.05222706799901719,252.0,0.01423222675192717,0.012290263903886434,0.0,0.012366099558915877
