date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa,sigma,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,0.11282133586131878,4.945398674340513e-05,0.09911823081502034,0.8268941457256853,0.026077931750939407,2.0,-0.08508068769670134,0.025135174835089327,-0.08127165535721059,0.41041326160081565,0.6669822118454061,0.0340383597883598,0.9260123765407057,0.9272740181885493,0.0006684089099119822,0.0006800043878626411,True,-0.0032492618296151156,-0.002929075186801078,12,True,True
2008-08-31,2007-03-01,2008-08-29,380,0.12742318638183636,5.820289211657528e-05,0.12062881381744348,0.791658831683848,0.01948328313302155,1.9894736842105263,-0.08508068769670134,0.025135174835089327,-0.08127165535721059,0.408923593443143,0.7555274072896154,0.03233763157894736,0.9122876455012915,0.914246255554072,0.0006635654971208448,0.0006787212907452118,True,-0.0023486007187138807,-0.002030647651373396,14,True,True
2008-09-30,2007-04-02,2008-09-30,379,0.09833112326467737,4.5598861790620934e-05,0.15324301232294932,0.8124535632503015,0.08673254320585067,2.6596306068601585,-0.1131779949102037,0.05982490590542871,-0.10540885403023559,0.578773360113917,0.6182584766090166,0.030109498680738787,0.9656965755732508,0.967178283761565,0.0013292801681648962,0.0013892893796096989,True,-0.020622553864938577,-0.01865681047823653,12,True,True
2008-10-31,2007-05-01,2008-10-31,382,0.0875434591090687,5.571603366356113e-05,0.14519822251276857,0.8090422489911412,0.050867148996797416,2.6387434554973823,-0.1131779949102037,0.05982490590542871,-0.10540885403023559,0.5539232521758913,0.5719421358913147,0.027654450261780098,0.9542404715039098,0.9553532499517012,0.0012175832115123655,0.0012479303331885889,True,-0.3326330427435598,-0.2816824468025534,8,True,True
2008-11-30,2007-05-31,2008-11-28,380,0.05865649437723265,5.607419875517365e-05,0.13648163368669966,0.8216147976932449,0.05297455251599544,1.9894736842105263,-0.12981464781567342,0.0608921976160136,-0.12011205773244238,0.5807059870490651,0.3575412907012001,0.02520578947368421,0.9580964313799445,0.9585660079504983,0.0013381723944231308,0.0013533380681296917,True,-0.44882005840662237,-0.36043442907329626,8,True,True
2008-12-31,2007-07-02,2008-12-31,380,0.045276462939569745,6.193720703872151e-05,0.13258738938291914,0.8172701982233782,0.027548650391553447,1.9894736842105263,-0.12981464781567342,0.0608921976160136,-0.12011205773244238,0.5579219744929558,0.24871163844200717,0.02248052631578947,0.9498575876062973,0.9501293861986326,0.0012352259111988828,0.0012419579852258264,True,-0.12450514707804503,-0.11542786770298363,8,True,True
2009-01-31,2007-08-01,2009-01-30,379,0.04902938708751228,5.5468738678889105e-05,0.12503294308607216,0.8310153214909757,0.032177526624679015,1.9947229551451187,-0.12981464781567342,0.0608921976160136,-0.12011205773244238,0.5639445471034187,0.2778795902511273,0.019859366754617414,0.9560482645770478,0.956348828868072,0.001262037508760635,0.0012707273880749874,True,-0.006495724291105831,-0.0046310379476620644,6,True,True
2009-02-28,2007-08-29,2009-02-27,378,0.050773561551824456,5.673037632165048e-05,0.1268411169664811,0.8270133100973144,0.030962714719390674,2.0,-0.12981464781567342,0.0608921976160136,-0.12011205773244238,0.5565998454168456,0.2896716471188445,0.017746560846560847,0.9538544270637954,0.9541814176987433,0.0012293785234843509,0.0012381521529550798,True,-0.008247601941097868,-0.006373276046196086,8,True,True
2009-03-31,2007-10-01,2009-03-31,378,0.04420380014175581,5.848780150605305e-05,0.1193211169756599,0.8346507682990164,0.030215735026559606,2.0,-0.12981464781567342,0.0608921976160136,-0.12011205773244238,0.56587606575351,0.23523976548077052,0.015551587301587302,0.9539718852746764,0.9542050358672126,0.0012706973087010746,0.0012771666626151608,True,-0.006479937193381698,-0.004615323836546836,8,True,True
2009-04-30,2007-10-31,2009-04-30,377,0.04640383740763983,4.7125041276523724e-05,0.1188998829803227,0.8426829723310199,0.022482139914734387,2.673740053050398,-0.11988195099937815,0.05354008172559013,-0.11170259882205036,0.5559856730194269,0.24979598756858695,0.013343501326259947,0.9615828553113426,0.961838884346762,0.0012266669389002585,0.00123489684381188,True,-0.00822712367722842,-0.0067708274536438795,10,True,True
2009-05-31,2007-12-03,2009-05-29,375,0.04877468256543911,3.974430202192825e-05,0.09907769539270027,0.8681945596774977,0.029424654298270365,2.6879999999999997,-0.11988195099937815,0.05354008172559013,-0.11170259882205036,0.5531968095441391,0.26713299897320125,0.011527733333333332,0.967272255070198,0.9675079579014565,0.0012143917067056133,0.0012232011118719385,True,-0.0061310284040383715,-0.004686741021071028,10,True,True
2009-06-30,2007-12-31,2009-06-30,378,0.05687657363298821,2.212988669504854e-05,0.10444781271827523,0.8765604098556388,0.02074341165961142,2.0,-0.13337396665848353,0.05663570964948739,-0.12345756781294248,0.5418849128960073,0.32561740667833716,0.010006613756613755,0.981008222573914,0.9813461054645972,0.0011652351540647357,0.0011863413644292217,True,-0.005690141343053896,-0.004078001814678989,10,True,True
2009-07-31,2008-02-01,2009-07-31,378,0.10664208117698404,1.535115587215452e-05,0.11298518518560317,0.8747761909289425,0.017672361843268623,1.3333333333333333,-0.14377688855060156,0.0759334084026328,-0.13141857777717403,0.5622177036080944,0.7004578582005149,0.008457936507936508,0.9877613761145457,0.9890463039155597,0.0012543204216284094,0.0014014589919069237,True,-0.012342476859442682,-0.009414934941345932,12,True,True
