date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2014-01-02,2012-07-03,2014-01-02,379,0.15966915637280898,20.0,0.05465220710570317,3.0,-0.18053201158291896,0.030816269839110653,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-2.485400975865169,22.48540097586517,0.04861128086118137,0.03913002293135886,-0.025613147852061084,-0.022147602383579823,20,True,False,True
2014-01-31,2012-08-01,2014-01-31,379,0.19587566796266498,20.0,0.05516365058648684,3.0,-0.18158690335391311,0.0643738637577473,3.324538258575198,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-29.10859184444149,49.10859184444149,0.02246598752463749,0.08455905881634398,-0.03102066765239563,-0.02742108749763239,24,True,False,True
2014-02-28,2012-08-29,2014-02-28,378,0.17946373446131797,20.0,0.05604411911728326,3.0,-0.18447226025146357,0.03755911101541747,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.01868137303909442,0.031073214978943147,-0.042255056306836944,-0.03828627087568892,19,True,False,True
2014-03-31,2012-10-01,2014-03-31,377,0.2443983297398733,20.0,0.057310438032499474,3.0,-0.17523493491882783,0.05244063183744528,3.3421750663129974,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-18.428708326981038,38.42870832698104,0.029826887515894702,0.055105555682048495,-0.04343173277506994,-0.039417231272192654,22,True,False,True
2014-04-30,2012-10-31,2014-04-30,377,0.2704610359088205,20.0,0.05793463426128763,3.0,-0.17240665613510608,0.038610589835634805,2.673740053050398,-0.009845115996580445,0.09079154505269556,-0.005707215284722511,-40.0,60.0,0.019311544753762545,0.049585634963466865,-0.04192040740885343,-0.037093394816919756,19,True,False,True
2014-05-31,2012-12-03,2014-05-30,376,0.31818737029888017,20.0,0.05563740737730771,3.0,-0.18033634705750576,0.02169383219699055,3.351063829787234,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.018545802459102572,0.014464617682317996,-0.03793708839927925,-0.03412464343628274,15,True,False,True
2014-06-30,2012-12-31,2014-06-30,378,0.33052117056694197,20.0,0.05498506086140091,3.0,-0.17986208406134682,0.020058775763584884,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.01832835362046697,0.014323139311286388,-0.03944352706678284,-0.03557858001330083,13,True,False,True
2014-07-31,2013-02-01,2014-07-31,378,0.33123897208859054,20.0,0.05449468985701639,3.0,-0.18347635891962938,0.025920803336011135,3.3333333333333335,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.01816489661900546,0.030691074065351993,-0.020838524559456173,-0.01746756172453512,20,True,False,True
2014-08-31,2013-03-01,2014-08-29,380,0.35374734142514463,20.0,0.05385602891329558,3.0,-0.183080519662813,0.015039899721942121,3.3157894736842106,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.01795200963776519,0.0045041189864078015,-0.03555870609124968,-0.03182468857467369,20,True,False,True
2014-09-30,2013-04-01,2014-09-30,381,0.3472258713854683,20.0,0.054665028731693585,3.0,-0.18175320839642728,0.02437732622093741,3.3070866141732282,-0.016928634536809196,0.08020729184020962,-0.013618448045135012,-40.0,60.0,0.018221676243897863,0.02418795768804008,-0.030767912968860087,-0.027175232553203976,17,True,False,True
2014-10-31,2013-05-01,2014-10-31,382,0.2584925364319098,20.0,0.05262839838459021,3.0,-0.19619666135390174,0.06972963912261734,2.6387434554973823,-0.009845115996580445,0.09079154505269556,-0.005707215284722511,-40.0,60.0,0.01754279946153007,0.016526644235930796,-0.04554450620403183,-0.04057674766464825,18,True,False,True
2014-11-30,2013-05-31,2014-11-28,380,0.2338438796074841,20.0,0.05189151787051905,3.0,-0.2004573909492872,0.022901024824892095,2.6526315789473687,-0.009845115996580445,0.09079154505269556,-0.005707215284722511,-40.0,60.0,0.01729717262350635,0.03311184721624218,-0.04300740868278092,-0.038139506857861716,18,True,False,True
2014-12-31,2013-07-01,2014-12-31,381,0.2234599092639597,20.0,0.05215481186709663,3.0,-0.19864109269673472,0.049934205731237406,2.645669291338583,-0.009845115996580445,0.09079154505269556,-0.005707215284722511,-20.21617635623315,40.21617635623315,0.025937230533858595,0.0360050885065179,-0.052939079478782416,-0.04764510724615201,20,True,False,True
