trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
2018-03-14,275.214962,257.0,15,0.0176,18.23,18.214962000000014,-0.01503799999998634,1.0,0.0
2019-09-05,297.810846,277.0,8,0.0197,20.62,20.810846000000026,0.19084600000002538,1.0,0.0
2019-01-15,260.405414,247.0,31,0.0245,14.99,14.868318894521517,-0.12168110547848343,0.6225,18.801
2019-01-15,260.405414,247.5,24,0.0245,13.96,14.322232791574391,0.3622327915743906,0.6,14.557
2019-06-03,274.665808,261.0,46,0.0235,16.23,16.54538615145968,0.3153861514596805,0.5165,32.533
2018-02-28,271.394485,260.0,51,0.0165,14.6,11.394484999999975,-3.205515000000025,1.0,0.0
2018-04-05,265.675501,269.0,11,0.0172,1.6,1.1380572034872989,-0.4619427965127012,0.1055,10.4595
2019-02-06,272.708317,269.0,7,0.0242,4.29,5.3631321729882915,1.0731321729882914,0.055,6.9385
2019-07-09,297.272645,303.0,31,0.0226,1.52,4.2015520719003145,2.6815520719003145,0.139,29.5145
2019-07-30,300.761943,307.0,27,0.0208,0.99,3.3618472460749573,2.3718472460749576,0.1275,26.257
2019-02-21,277.396709,277.5,43,0.0245,4.45,8.27715203481735,3.82715203481735,0.2745,37.6055
2019-09-05,297.810846,293.0,50,0.0197,8.84,6.176234898325078,-2.6637651016749215,0.6005,27.3915
2019-07-23,299.948654,309.0,15,0.0206,0.11,1.544098632122558,1.434098632122558,0.0705,14.6475
2018-11-29,273.930031,291.0,8,0.0237,0.08,0.21750171137654867,0.13750171137654865,0.005,7.984
2018-11-21,265.054563,286.0,21,0.0241,0.08,0.4073431769220008,0.32734317692200077,0.0335,20.7805
2018-05-10,272.058549,287.5,29,0.019,0.11,0.3810843816399285,0.27108438163992854,0.0355,28.5905
2019-05-03,294.102535,320.0,49,0.0243,0.1,4.116675554488389,4.01667555448839,0.0825,48.211
2019-08-13,292.381097,308.0,48,0.02,0.51,2.133538674664757,1.623538674664757,0.1375,45.8325
2018-10-02,291.540791,293.0,20,0.0223,1.67,2.1536889431691972,0.4836889431691973,0.2215,18.7065
2018-11-07,280.964928,261.0,54,0.0237,22.37,19.964927999999986,-2.4050720000000148,1.0,0.0
2019-11-29,314.18715,311.0,42,0.0159,6.65,4.374264921954347,-2.2757350780456536,0.4835,28.0225
2019-03-07,275.078384,279.5,8,0.0245,0.41,1.4174147157529655,1.0074147157529656,0.065,7.712
2019-07-09,297.272645,290.0,45,0.0226,10.75,12.34257557841658,1.5925755784165805,0.3685,37.4615
2019-06-24,293.592924,307.5,25,0.0213,0.27,2.5213298175591268,2.2513298175591268,0.1085,24.0435
