ticker,date,window_start,window_end,n_days,mu,sigma
AAPL,2018-01-02,2017-07-03,2018-01-02,127,0.37018290720647634,0.1815178355504941
MSFT,2018-01-02,2017-07-03,2018-01-02,127,0.45835805285108644,0.160490822007583
SPY,2018-01-02,2017-07-03,2018-01-02,127,0.21008637071162575,0.06317627881340844
