date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u,ai_loss,ai_adam
2018-10-01,2017-04-03,2018-10-01,378,0.5102975097475041,0.4897024902524959,0.5087348462337002,0.49126515376629976,0.004949042303320681,0.009763972724743062,0.0064644014868453425,0.011832832240017705,1.0,0.5358090185676393,0.12731521897390988,1.0
2018-10-31,2017-05-01,2018-10-31,381,0.5294672398693286,0.47053276013067136,0.5353750146989036,0.46462498530109636,0.005114129173136441,0.01702792499655099,0.0042639398828866314,0.021320382584922137,1.0,0.5394736842105263,0.7416387866637781,1.0
2018-11-30,2017-05-31,2018-11-30,381,0.5566093504331984,0.44339064956680163,0.49588609964308916,0.5041139003569108,0.01255000301002697,0.007210200636768902,0.010429832262028165,0.008906739016738163,0.0,0.5263157894736842,0.1439778903187649,1.0
2018-12-31,2017-07-03,2018-12-31,377,0.5321930982509746,0.4678069017490254,0.48136586787649205,0.518634132123508,0.006276631629011544,0.01578277881255422,0.005296152545573376,0.02196746241608943,1.0,0.526595744680851,0.2832689721788804,1.0
2019-01-31,2017-08-01,2019-01-31,378,0.5669583148905241,0.43304168510947594,0.4980310175784076,0.5019689824215924,0.013874394733998664,0.00845904362709654,0.012246111925239977,0.01006861460742442,1.0,0.5251989389920424,0.1810878685681431,1.0
2019-02-28,2017-08-29,2019-02-28,377,0.6031675056995385,0.3968324943004615,0.5175308475610301,0.48246915243897,0.016092243118166275,0.010004667658045661,0.013267519764734257,0.010226551308220736,0.0,0.526595744680851,0.22589786826097547,1.0
2019-03-31,2017-10-02,2019-03-29,375,0.5640822243414808,0.4359177756585192,0.5550635851850161,0.44493641481498397,0.015018368589300404,0.01310340798596594,0.011149504066144898,0.010055974442322261,1.0,0.5401069518716578,0.2190113731219651,1.0
2019-04-30,2017-10-31,2019-04-30,375,0.5613398523469942,0.43866014765300576,0.5434318448067093,0.4565681551932908,0.0155233953927283,0.01353403856135461,0.01082701665007545,0.009724321888175066,0.0,0.5427807486631016,0.26595177231788897,1.0
2019-05-31,2017-12-01,2019-05-31,375,0.615514639708222,0.38448536029177804,0.5560659920273958,0.44393400797260424,0.018542333199725945,0.015259659477092385,0.011465382235383383,0.010638492981870832,0.0,0.5320855614973262,0.45413839769981584,1.0
2019-06-30,2018-01-02,2019-06-28,375,0.5906173494740798,0.40938265052592016,0.5060588956946583,0.49394110430534166,0.016264350622828435,0.012237055545683028,0.013271292293134031,0.010418749901465183,0.0,0.5333333333333333,0.19286694292715015,1.0
2019-07-31,2018-02-01,2019-07-31,376,0.5356372582670125,0.4643627417329875,0.5358031596369393,0.4641968403630607,0.013678008166270315,0.014074579248622458,0.011450270006613958,0.01183028271752908,1.0,0.5398936170212766,0.13060287941817372,1.0
2019-08-31,2018-03-01,2019-08-30,379,0.6042518924755566,0.39574810752444345,0.5704432939851269,0.429556706014873,0.01952213942112734,0.01749535058442141,0.010541830148613398,0.012693283113514819,0.0,0.5382585751978892,0.5526862723373202,1.0
2019-09-30,2018-04-02,2019-09-30,378,0.5958253076602386,0.40417469233976144,0.6140470421694613,0.3859529578305387,0.022261258063059706,0.013868533659752227,0.011429277704400836,0.00875076605976568,1.0,0.5476190476190477,0.7274238942169827,1.0
