date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,p_hh,p_ll,p_lh,p_hl,mu_u_l,sig_u_l,mu_u_h,sig_u_h,mu_d_l,sig_d_l,mu_d_h,sig_d_h,last_up,last_wild,p_u,p_h
2008-08-01,2007-02-02,2008-08-01,378,0.4601990049751244,0.5398009950248757,0.6039325842696629,0.3960674157303371,0.48157894736842105,0.47883597883597884,0.5211640211640212,0.5184210526315789,-6.019052366429216,0.5952812986275771,-4.413519997747075,0.4901267397986838,-6.3293956878572395,0.7012625856821689,-4.289485753937033,0.4546633739936083,0.0,0.0,0.5291005291005291,0.5
2008-08-31,2007-03-01,2008-08-29,380,0.47073170731707314,0.5292682926829269,0.6164772727272727,0.3835227272727273,0.4868421052631579,0.48429319371727747,0.5157068062827226,0.513157894736842,-5.941734856238693,0.5768808677912614,-4.372837604478974,0.47927080917951126,-6.181085596137262,0.6934217643908428,-4.259205623003119,0.4188881216033938,0.0,1.0,0.5368421052631579,0.5
2008-09-30,2007-04-02,2008-09-30,379,0.47044334975369456,0.5295566502463054,0.6073446327683616,0.3926553672316384,0.4947089947089947,0.49476439790575916,0.5052356020942408,0.5052910052910053,-5.888667726443919,0.5658777121568128,-4.2927540649933285,0.5237845742631663,-6.133541234715963,0.6836545040852025,-4.197686228143319,0.5842513722361075,1.0,1.0,0.5356200527704486,0.49868073878627966
2008-10-31,2007-05-01,2008-10-31,382,0.44416243654822335,0.5558375634517767,0.5887096774193548,0.4112903225806452,0.48429319371727747,0.4817708333333333,0.5182291666666667,0.5157068062827226,-5.7649625676506915,0.5648196515896031,-4.182828522733962,0.7277518111967611,-5.993720309698715,0.6467452058678077,-4.091609663605976,0.6686963249411393,1.0,1.0,0.5157068062827225,0.5
2008-11-30,2007-05-31,2008-11-28,380,0.4326424870466321,0.5673575129533679,0.5824468085106382,0.4175531914893617,0.5078947368421053,0.5052356020942408,0.4947643979057592,0.4921052631578947,-5.699355873461237,0.5722313885823948,-4.017100772751745,0.7011594248301962,-5.8024802797211565,0.6293837692803838,-3.9504006088823167,0.6498399004858431,1.0,1.0,0.5078947368421053,0.5
2008-12-31,2007-07-02,2008-12-31,380,0.4274611398963731,0.572538860103627,0.5877659574468085,0.4122340425531915,0.5184210526315789,0.5209424083769634,0.4790575916230366,0.4815789473684211,-5.641064508019715,0.5553576849838228,-3.944945394902205,0.6689034634668399,-5.637394848135557,0.6115793235319515,-3.8634267242823497,0.6385318011203195,1.0,1.0,0.5078947368421053,0.5
2009-01-31,2007-08-01,2009-01-30,379,0.422279792746114,0.5777202072538861,0.5909090909090908,0.4090909090909091,0.5158730158730159,0.5157068062827225,0.4842931937172775,0.4841269841269841,-5.607394710077255,0.5552807307706157,-3.900756186346328,0.6512562977865693,-5.557956240310609,0.5916617183075339,-3.7983429522458274,0.6122836638183429,0.0,1.0,0.5065963060686016,0.49868073878627966
2009-02-28,2007-08-29,2009-02-27,378,0.42063492063492064,0.5793650793650793,0.5710526315789474,0.42894736842105263,0.5211640211640212,0.5236842105263158,0.47631578947368425,0.47883597883597884,-5.593313328152959,0.5586470265347606,-3.869255418880057,0.6408767371100148,-5.518660050466314,0.581036510089333,-3.7884780641118234,0.6120364230335648,0.0,1.0,0.4973544973544973,0.5
2009-03-31,2007-10-01,2009-03-31,378,0.4175531914893617,0.5824468085106382,0.5732984293193717,0.42670157068062825,0.5052910052910053,0.5078947368421053,0.4921052631578947,0.49470899470899465,-5.523447961643323,0.5691682769444438,-3.7633508117857293,0.6132519044057873,-5.423180992632126,0.5620385621545126,-3.7437114100207927,0.589482328365524,1.0,1.0,0.4973544973544973,0.5
2009-04-30,2007-10-31,2009-04-30,377,0.4348958333333333,0.5651041666666667,0.5779569892473118,0.4220430107526882,0.4947089947089947,0.5,0.5,0.5052910052910053,-5.495425217551812,0.5760611030902241,-3.7591863738978506,0.600747916572795,-5.266696715390443,0.5383639076287262,-3.6804077633305354,0.5639323631779919,0.0,0.0,0.506631299734748,0.4986737400530504
2009-05-31,2007-12-03,2009-05-29,375,0.4365079365079365,0.5634920634920635,0.5748663101604279,0.42513368983957217,0.5,0.5,0.5,0.5,-5.467805884932916,0.568404638014843,-3.746325595417502,0.5916715469773549,-5.294897594533954,0.5537179276826245,-3.675315350367929,0.5643671291008305,1.0,1.0,0.504,0.49866666666666665
2009-06-30,2007-12-31,2009-06-30,378,0.4342105263157895,0.5657894736842105,0.5687830687830688,0.4312169312169312,0.5026315789473684,0.5,0.5,0.49736842105263157,-5.471751925241874,0.5636650810362529,-3.744880923014433,0.5889085696552121,-5.340942621473674,0.5721539085392088,-3.6771425604383214,0.5642224746953893,0.0,0.0,0.5,0.5
2009-07-31,2008-02-01,2009-07-31,378,0.44072164948453607,0.5592783505154639,0.5864864864864865,0.4135135135135135,0.5026315789473684,0.5052910052910053,0.49470899470899465,0.49736842105263157,-5.520128429193921,0.5679371442964898,-3.742073893109377,0.5861899597641943,-5.453485925509913,0.601680582519871,-3.688793612955411,0.5740612287451939,1.0,0.0,0.5132275132275133,0.5
