Datetime,Open,High,Low,Close,Volume
2022-09-30 10:00:00,361.8,363.69,360.1623,362.85,9572245
2022-09-30 11:00:00,362.855,364.61,361.59,364.33,10226979
2022-09-30 12:00:00,364.33,365.91,362.58,362.6,8993493
2022-09-30 13:00:00,362.61,363.385,361.8021,362.5324,6778677
2022-09-30 14:00:00,362.53,362.98,360.64,360.82,6302357
2022-09-30 15:00:00,360.8099,361.77,359.13,359.77,10636068
2022-09-30 16:00:00,359.79,360.77,357.11,357.19,33850804
2022-10-03 10:00:00,361.08,362.18,359.21,361.96,8140732
2022-10-03 11:00:00,361.95,364.95,361.55,364.32,10861326
2022-10-03 12:00:00,364.32,365.45,363.44,363.99,7601321
2022-10-03 13:00:00,364.01,364.97,363.4,364.385,5104712
2022-10-03 14:00:00,364.39,366.19,364.17,365.8601,6012775
2022-10-03 15:00:00,365.8601,368.55,365.8,368.125,8599252
2022-10-03 16:00:00,368.12,368.37,366.08,366.6,17147198
2022-10-04 10:00:00,372.4,376.83,372.31,376.58,11101836
2022-10-04 11:00:00,376.57,377.46,375.89,377.1586,11793508
2022-10-04 12:00:00,377.16,377.66,376.402,377.02,7876840
2022-10-04 13:00:00,377.02,377.595,375.86,376.28,5919301
2022-10-04 14:00:00,376.28,376.78,374.1,376.4,8788216
2022-10-04 15:00:00,376.41,377.41,375.47,377.135,6712550
2022-10-04 16:00:00,377.13,378.0,375.46,377.93,18129433
2022-10-05 10:00:00,373.39,375.18,372.89,373.03,7502302
2022-10-05 11:00:00,373.02,373.62,370.95,371.6,11619573
2022-10-05 12:00:00,371.62,373.43,371.39,372.85,6265723
2022-10-05 13:00:00,372.85,376.02,372.23,375.1893,7451079
2022-10-05 14:00:00,375.19,377.54,375.145,375.7899,7907474
2022-10-05 15:00:00,375.79,378.23,375.68,378.01,6524186
2022-10-05 16:00:00,378.01,379.46,376.47,377.15,16404390
2022-10-06 10:00:00,375.62,378.72,375.34,375.605,7843535
2022-10-06 11:00:00,375.6,376.56,373.41,376.13,12000941
2022-10-06 12:00:00,376.15,376.94,374.45,374.45,8819007
2022-10-06 13:00:00,374.45,376.31,373.98,375.57,5976039
