ticker,trading_date,S_t,K,dte,r,market,model_price,error,early_ex_frac,mean_ex_day
AAPL,2014-01-10,536.519,537.5,28,0.0005,18.975,18.283882983736913,-0.6911170162630889,0.1612,26.6423
AAPL,2014-01-17,554.25,555.0,28,0.0005,18.275,19.050383099448517,0.7753830994485185,0.1481,26.7638
AAPL,2014-01-27,546.07,545.0,32,0.0005,21.025,21.58702932752557,0.5620293275255719,0.2663,30.0906
AAPL,2014-02-03,500.6,500.0,31,0.0005,12.775,19.153607447728056,6.378607447728056,0.2108,28.9383
AAPL,2014-02-10,519.68,520.0,32,0.0007,14.15,19.675475343356485,5.525475343356485,0.22,30.3053
AAPL,2014-02-18,543.99,545.0,31,0.0005,13.3,19.532437245745964,6.232437245745963,0.2441,28.7829
AAPL,2014-02-25,527.55,527.5,31,0.0005,12.75,19.759142537855094,7.0091425378550944,0.2074,29.2991
AAPL,2014-03-04,527.76,527.5,31,0.0005,12.925,19.39070240583609,6.46570240583609,0.1771,29.2657
AAPL,2014-03-11,530.92,530.0,31,0.0005,11.95,20.463253196928846,8.513253196928847,0.2633,28.4773
AAPL,2014-03-18,526.74,527.5,24,0.0005,9.825,16.395137531130523,6.5701375311305235,0.2576,22.3556
AAPL,2014-03-25,539.19,540.0,31,0.0005,13.375,19.773011907046534,6.398011907046534,0.2064,28.8269
AAPL,2014-04-01,536.74,537.5,31,0.0004,15.575,19.56017985247877,3.985179852478769,0.1937,29.338
AAPL,2014-04-08,523.47,522.5,31,0.0003,17.125,19.963428260576116,2.8384282605761157,0.1651,29.8458
AAPL,2014-04-15,521.68,522.5,24,0.0004,14.2,16.822747480048875,2.6227474800488757,0.1868,23.0982
AAPL,2014-04-23,531.699,532.5,30,0.0002,12.525,18.679911754761463,6.1549117547614625,0.254,27.8674
AAPL,2014-04-30,592.33,592.5,9,0.0003,7.175,11.230792572234861,4.055792572234862,0.1302,8.7199
AAPL,2014-05-07,594.41,595.0,30,0.0003,11.525,21.981321251098944,10.456321251098943,0.2014,29.0365
AAPL,2014-05-14,593.76,595.0,30,0.0003,11.525,20.98246277842911,9.45746277842911,0.2467,28.3442
AAPL,2014-05-21,604.71,605.0,30,0.0004,13.15,22.085845373747098,8.935845373747098,0.214,28.4472
AAPL,2014-05-29,624.01,625.0,29,0.0004,14.7,22.299805308600973,7.599805308600974,0.222,27.775
AAPL,2014-06-05,644.82,645.0,36,0.0004,17.9,25.590217209921303,7.690217209921304,0.2372,33.8166
AAPL,2014-06-12,93.86,93.93,29,0.0004,2.085,3.3271093961400102,1.2421093961400103,0.1887,27.7783
AAPL,2014-06-19,92.18,92.14,29,0.0002,2.075,3.395256693530391,1.320256693530391,0.2147,27.4721
AAPL,2014-06-26,90.36,90.36,29,0.0004,2.725,3.14788976273952,0.42288976273952006,0.2462,27.004
AAPL,2014-07-03,93.48,93.57,22,0.0001,2.51,2.808841620623449,0.29884162062344943,0.1992,20.5517
AAPL,2014-07-11,95.035,95.0,28,0.0002,2.88,3.373423939716263,0.49342393971626297,0.1894,27.2842
AAPL,2014-07-18,93.0899,93.0,35,0.0002,3.25,3.794769753840519,0.544769753840519,0.2565,32.8005
AAPL,2014-07-25,97.03,97.0,28,0.0003,1.915,3.4144017175160624,1.4994017175160623,0.226,26.1858
AAPL,2014-08-01,95.6,95.71,14,0.0003,1.6,2.228306933569043,0.6283069335690428,0.1612,13.2561
AAPL,2014-08-08,94.48,94.29,7,0.0003,1.36,1.671718810308232,0.311718810308232,0.0931,6.8937
AAPL,2014-08-15,97.5,97.5,35,0.0003,2.815,3.8788501950761027,1.0638501950761028,0.215,32.785
AAPL,2014-08-22,100.58,100.71,56,0.0003,3.65,5.32755951619654,1.6775595161965398,0.1902,53.0507
AAPL,2014-08-29,102.25,102.14,49,0.0003,3.6,5.035031193956732,1.4350311939567315,0.1632,45.9366
AAPL,2014-09-08,98.97,99.0,32,0.0002,3.375,3.740915764405638,0.3659157644056381,0.2543,30.3349
AAPL,2014-09-15,101.66,101.43,32,0.0002,3.175,3.9892242490805003,0.8142242490805005,0.1935,30.9679
AAPL,2014-09-22,100.96,101.0,32,0.0001,3.275,3.8789690278044175,0.6039690278044176,0.244,30.0846
AAPL,2014-09-29,100.75,100.71,18,0.0002,1.975,2.772720002536293,0.7977200025362929,0.1876,16.7784
AAPL,2014-10-06,99.62,99.29,11,0.0002,1.885,2.2879723907713467,0.4029723907713467,0.043,10.9047
AAPL,2014-10-13,100.73,101.0,32,0.0001,3.275,3.7143422466493634,0.4393422466493635,0.254,30.234
AAPL,2014-10-20,97.67,97.5,32,0.0002,3.25,3.8850239623797274,0.6350239623797274,0.2509,29.9293
AAPL,2014-10-27,105.22,105.0,32,0.0002,2.415,4.243915533964353,1.828915533964353,0.0883,31.5153
AAPL,2014-11-03,108.0,108.0,32,0.0002,2.205,4.084942746347445,1.879942746347445,0.2603,29.7287
AAPL,2014-11-10,109.01,109.0,32,0.0002,2.525,4.193309405724401,1.668309405724401,0.2164,30.1926
AAPL,2014-11-17,114.18,114.29,60,0.0003,3.925,6.337112322386147,2.4121123223861476,0.263,56.6554
AAPL,2014-11-24,116.47,116.43,53,0.0002,4.25,6.1623313486028835,1.9123313486028835,0.1085,52.1923
AAPL,2014-12-02,115.07,115.0,31,0.0003,3.525,4.3412553008236925,0.8162553008236926,0.2476,29.0038
AAPL,2014-12-09,112.4,112.14,38,0.0004,3.9,4.935008148123969,1.035008148123969,0.1955,36.3365
AAPL,2014-12-16,108.225,108.0,24,0.0003,3.575,3.5671533521050645,-0.007846647894935721,0.2562,22.242
AAPL,2014-12-23,112.94,113.0,31,0.0003,3.675,4.099716940055813,0.42471694005581284,0.2044,29.1763
AAPL,2014-12-31,112.52,112.86,16,0.0004,2.125,2.7296439830867727,0.6046439830867727,0.1742,15.3143
