date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary
2019-09-03,2018-03-05,2019-09-03,378,0.10933370988843016,4.721598351392569e-06,0.16767867552851118,0.7890199953372553,0.010621729777976058,0.2630354789907978,0.0217478835978836,0.9566986708657665,0.9587030782978003,0.00010904049473298323,0.00011433293709979051,True
