date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,lam,mu_j,sigma_j,kappa_j,eta_v,kappa_q,theta_q,v0_q,mu_j_q,kappa_j_q,n_quotes,q_success,q_explosive,jump_premium_identified
2019-09-03,2018-03-05,2019-09-03,378,0.05136115058329398,20.0,0.02379748724023757,3.0,-0.15612871211658472,0.051028292539455726,4.666666666666667,-0.010689159356941655,0.03562572359425228,-0.010004185129660725,-39.999999999990024,59.999999999990024,0.007932495746747176,0.014248177321793485,-0.049383770717202534,-0.04758000915893401,24,True,False,True
