date,window_start,window_end,n_days,mu,kappa,theta,xi,rho,v0,eta_v,kappa_q,theta_q,v0_q,n_quotes,q_success,q_explosive
2019-09-03,2018-03-05,2019-09-03,378,0.05136115058329398,20.0,0.02379748724023757,3.0,-0.15612871211658472,0.051028292539455726,-33.65645293903129,53.65645293903129,0.008870316965334312,0.04216388250064997,24,True,False
